time,ax,ay,az,wx,wy,wz
34.523791,0.0718,-0.1460,0.0441,0.0222,0.0045,-0.0158
34.538416,0.0718,-0.1460,0.0441,0.0277,0.0075,-0.0071
34.586706,0.0718,-0.1460,0.0441,0.0277,0.0075,-0.0071
34.590042,0.0472,-0.1565,0.0147,0.0277,0.0075,-0.0071
34.606401,0.0472,-0.1565,0.0147,0.0040,0.0023,0.0022
34.655337,0.0472,-0.1565,0.0147,0.0040,0.0023,0.0022
34.657607,0.0585,-0.1119,-0.0811,0.0040,0.0023,0.0022
34.673149,0.0585,-0.1119,-0.0811,0.0028,0.0009,-0.0097
34.722537,0.0585,-0.1119,-0.0811,0.0028,0.0009,-0.0097
34.727517,0.1636,-0.1365,0.0540,0.0028,0.0009,-0.0097
34.744140,0.1636,-0.1365,0.0540,-0.0030,0.0131,-0.0116
34.791153,0.1636,-0.1365,0.0540,-0.0030,0.0131,-0.0116
34.796005,0.1620,-0.1656,0.0423,-0.0030,0.0131,-0.0116
34.810788,0.1620,-0.1656,0.0423,0.0218,0.0138,0.0001
34.860307,0.1620,-0.1656,0.0423,0.0218,0.0138,0.0001
34.863379,0.0575,-0.1820,0.0497,0.0218,0.0138,0.0001
34.881306,0.0575,-0.1820,0.0497,0.0264,0.0410,0.0011
34.927046,0.0575,-0.1820,0.0497,0.0264,0.0410,0.0011
34.929488,0.0895,-0.1562,0.0451,0.0264,0.0410,0.0011
34.945614,0.0895,-0.1562,0.0451,0.0154,0.0466,-0.0034
34.993694,0.0895,-0.1562,0.0451,0.0154,0.0466,-0.0034
34.997984,0.1095,-0.1111,-0.0606,0.0154,0.0466,-0.0034
35.013980,0.1095,-0.1111,-0.0606,0.0024,0.0051,-0.0276
35.060782,0.1095,-0.1111,-0.0606,0.0024,0.0051,-0.0276
35.065179,0.1349,-0.1152,-0.0294,0.0024,0.0051,-0.0276
35.080436,0.1349,-0.1152,-0.0294,0.0037,0.1321,0.0018
35.128774,0.1349,-0.1152,-0.0294,0.0037,0.1321,0.0018
35.133020,0.1758,-0.1670,0.0903,0.0037,0.1321,0.0018
35.147357,0.1758,-0.1670,0.0903,0.0288,0.2688,-0.1488
35.198640,0.1758,-0.1670,0.0903,0.0288,0.2688,-0.1488
35.202828,0.8091,-0.0732,0.2502,0.0288,0.2688,-0.1488
35.220664,0.8091,-0.0732,0.2502,-0.0009,0.5878,-0.2387
35.265739,0.8091,-0.0732,0.2502,-0.0009,0.5878,-0.2387
35.270679,0.8719,-0.0401,-0.0764,-0.0009,0.5878,-0.2387
35.285105,0.8719,-0.0401,-0.0764,-0.1070,0.4869,-0.4361
35.342799,0.8719,-0.0401,-0.0764,-0.1070,0.4869,-0.4361
35.345265,0.7062,-0.0136,-0.3120,-0.1070,0.4869,-0.4361
35.361925,0.7062,-0.0136,-0.3120,-0.1934,1.6551,-0.0023
35.401412,0.7062,-0.0136,-0.3120,-0.1934,1.6551,-0.0023
35.405456,-0.1668,-0.2074,0.3126,-0.1934,1.6551,-0.0023
35.430455,-0.1668,-0.2074,0.3126,-0.0407,2.5534,0.5240
35.477971,-0.1668,-0.2074,0.3126,-0.0407,2.5534,0.5240
35.482197,-0.4602,-0.4496,0.6008,-0.0407,2.5534,0.5240
35.491303,-0.4602,-0.4496,0.6008,0.0462,2.1961,0.3102
35.545656,-0.4602,-0.4496,0.6008,0.0462,2.1961,0.3102
35.549340,0.1805,-0.1607,-0.1438,0.0462,2.1961,0.3102
35.565713,0.1805,-0.1607,-0.1438,0.1649,1.7876,-0.0589
35.613883,0.1805,-0.1607,-0.1438,0.1649,1.7876,-0.0589
35.618581,0.7008,-0.0537,0.1894,0.1649,1.7876,-0.0589
35.631824,0.7008,-0.0537,0.1894,0.1403,1.8755,0.1582
35.683079,0.7008,-0.0537,0.1894,0.1403,1.8755,0.1582
35.687296,-0.1364,-0.2565,-0.0553,0.1403,1.8755,0.1582
35.703539,-0.1364,-0.2565,-0.0553,0.3049,1.7523,0.0169
35.751482,-0.1364,-0.2565,-0.0553,0.3049,1.7523,0.0169
35.756880,0.4769,-0.1504,0.4212,0.3049,1.7523,0.0169
35.767859,0.4769,-0.1504,0.4212,0.2676,1.9930,0.0919
35.818118,0.4769,-0.1504,0.4212,0.2676,1.9930,0.0919
35.822688,0.0973,-0.2266,0.0117,0.2676,1.9930,0.0919
35.838564,0.0973,-0.2266,0.0117,0.1724,1.8211,0.1554
35.885818,0.0973,-0.2266,0.0117,0.1724,1.8211,0.1554
35.890780,-0.0802,-0.1060,-0.4452,0.1724,1.8211,0.1554
35.905432,-0.0802,-0.1060,-0.4452,0.2098,1.9708,0.1053
35.953905,-0.0802,-0.1060,-0.4452,0.2098,1.9708,0.1053
35.957611,0.2522,-0.1585,0.1085,0.2098,1.9708,0.1053
35.972651,0.2522,-0.1585,0.1085,-0.0360,2.0096,0.2177
36.021633,0.2522,-0.1585,0.1085,-0.0360,2.0096,0.2177
36.026673,-0.2255,0.0038,-0.7859,-0.0360,2.0096,0.2177
36.040011,-0.2255,0.0038,-0.7859,-0.3505,2.7693,0.3486
36.087812,-0.2255,0.0038,-0.7859,-0.3505,2.7693,0.3486
36.093369,0.1854,0.0706,-1.0208,-0.3505,2.7693,0.3486
36.107917,0.1854,0.0706,-1.0208,-0.3157,2.2710,0.0891
36.157761,0.1854,0.0706,-1.0208,-0.3157,2.2710,0.0891
36.161153,0.3635,0.0972,-0.8914,-0.3157,2.2710,0.0891
36.178605,0.3635,0.0972,-0.8914,-0.3890,2.2166,0.0566
36.223685,0.3635,0.0972,-0.8914,-0.3890,2.2166,0.0566
36.226442,0.1797,-0.0829,-0.8499,-0.3890,2.2166,0.0566
36.243477,0.1797,-0.0829,-0.8499,-0.3779,1.9872,-0.0196
36.291295,0.1797,-0.0829,-0.8499,-0.3779,1.9872,-0.0196
36.295346,0.2257,-0.0999,-0.7331,-0.3779,1.9872,-0.0196
36.313501,0.2257,-0.0999,-0.7331,-0.2930,1.8202,0.0059
36.359394,0.2257,-0.0999,-0.7331,-0.2930,1.8202,0.0059
36.361789,0.0440,-0.2072,-0.5740,-0.2930,1.8202,0.0059
36.378305,0.0440,-0.2072,-0.5740,-0.3171,1.5368,-0.0381
36.428238,0.0440,-0.2072,-0.5740,-0.3171,1.5368,-0.0381
36.434082,-0.0517,-0.0984,-0.7126,-0.3171,1.5368,-0.0381
36.456608,-0.0517,-0.0984,-0.7126,-0.1986,1.2362,-0.0037
36.504950,-0.0517,-0.0984,-0.7126,-0.1986,1.2362,-0.0037
36.513149,-0.1463,-0.2941,-0.2492,-0.1986,1.2362,-0.0037
36.530547,-0.1463,-0.2941,-0.2492,-0.1204,1.0283,0.0411
36.573908,-0.1463,-0.2941,-0.2492,-0.1204,1.0283,0.0411
36.577484,-0.1961,-0.2641,-0.1072,-0.1204,1.0283,0.0411
36.594805,-0.1961,-0.2641,-0.1072,-0.0424,0.4445,-0.0325
36.640418,-0.1961,-0.2641,-0.1072,-0.0424,0.4445,-0.0325
36.644693,-0.2981,-0.1217,-0.3006,-0.0424,0.4445,-0.0325
36.662677,-0.2981,-0.1217,-0.3006,0.0009,0.1234,0.0265
36.708254,-0.2981,-0.1217,-0.3006,0.0009,0.1234,0.0265
36.711897,-0.2858,-0.2371,-0.0840,0.0009,0.1234,0.0265
36.727798,-0.2858,-0.2371,-0.0840,0.0468,-0.0030,0.0296
36.775694,-0.2858,-0.2371,-0.0840,0.0468,-0.0030,0.0296
36.779456,-0.0912,-0.1849,0.0712,0.0468,-0.0030,0.0296
36.794730,-0.0912,-0.1849,0.0712,0.0599,-0.0311,0.0259
36.843580,-0.0912,-0.1849,0.0712,0.0599,-0.0311,0.0259
36.848135,0.0018,-0.0952,-0.0298,0.0599,-0.0311,0.0259
36.863996,0.0018,-0.0952,-0.0298,0.0021,-0.0014,0.0132
36.910656,0.0018,-0.0952,-0.0298,0.0021,-0.0014,0.0132
36.915126,0.1133,-0.0521,-0.1711,0.0021,-0.0014,0.0132
36.931381,0.1133,-0.0521,-0.1711,-0.0014,0.0098,-0.0039
36.981091,0.1133,-0.0521,-0.1711,-0.0014,0.0098,-0.0039
36.985432,0.1469,-0.1320,0.0128,-0.0014,0.0098,-0.0039
37.000375,0.1469,-0.1320,0.0128,0.0553,-0.0890,-0.0053
37.048720,0.1469,-0.1320,0.0128,0.0553,-0.0890,-0.0053
37.053119,0.0126,-0.1919,0.1108,0.0553,-0.0890,-0.0053
37.067965,0.0126,-0.1919,0.1108,0.0002,0.0560,-0.0060
37.114583,0.0126,-0.1919,0.1108,0.0002,0.0560,-0.0060
37.119011,0.2369,-0.0617,-0.0460,0.0002,0.0560,-0.0060
37.134058,0.2369,-0.0617,-0.0460,0.0096,-0.0302,-0.0299
37.181202,0.2369,-0.0617,-0.0460,0.0096,-0.0302,-0.0299
37.188041,-0.0003,-0.0993,-0.1028,0.0096,-0.0302,-0.0299
37.201981,-0.0003,-0.0993,-0.1028,0.0644,-0.0974,-0.0032
37.259562,-0.0003,-0.0993,-0.1028,0.0644,-0.0974,-0.0032
37.263555,-0.0844,-0.2224,0.0372,0.0644,-0.0974,-0.0032
37.269302,-0.0844,-0.2224,0.0372,-0.0138,0.0551,0.0010
37.318698,-0.0844,-0.2224,0.0372,-0.0138,0.0551,0.0010
37.321761,0.0710,-0.0937,-0.1323,-0.0138,0.0551,0.0010
37.348049,0.0710,-0.0937,-0.1323,0.0166,-0.0318,-0.0154
37.388835,0.0710,-0.0937,-0.1323,0.0166,-0.0318,-0.0154
37.395745,0.0201,-0.1427,-0.0689,0.0166,-0.0318,-0.0154
37.406441,0.0201,-0.1427,-0.0689,-0.0012,0.0141,-0.0074
37.455112,0.0201,-0.1427,-0.0689,-0.0012,0.0141,-0.0074
37.458044,0.0738,-0.1426,-0.0238,-0.0012,0.0141,-0.0074
37.483842,0.0738,-0.1426,-0.0238,0.0047,-0.0007,-0.0050
37.533145,0.0738,-0.1426,-0.0238,0.0047,-0.0007,-0.0050
37.535970,0.0059,-0.1677,-0.0100,0.0047,-0.0007,-0.0050
37.551869,0.0059,-0.1677,-0.0100,0.0065,-0.0255,-0.0071
37.599331,0.0059,-0.1677,-0.0100,0.0065,-0.0255,-0.0071
37.602344,0.0302,-0.1157,-0.0138,0.0065,-0.0255,-0.0071
37.618716,0.0302,-0.1157,-0.0138,0.0504,-0.0075,0.0081
37.666570,0.0302,-0.1157,-0.0138,0.0504,-0.0075,0.0081
37.670081,0.0653,-0.1593,0.0085,0.0504,-0.0075,0.0081
37.686327,0.0653,-0.1593,0.0085,0.0113,0.0012,0.0029
