time,ax,ay,az,wx,wy,wz
4.650713,-0.0683,-0.1946,-0.1531,0.0419,0.0204,0.0011
4.667053,-0.0683,-0.1946,-0.1531,0.0457,0.0318,0.0179
4.723058,-0.0683,-0.1946,-0.1531,0.0457,0.0318,0.0179
4.728798,-0.0540,-0.1579,-0.1978,0.0457,0.0318,0.0179
4.745240,-0.0540,-0.1579,-0.1978,0.0206,0.0105,0.0039
4.780872,-0.0540,-0.1579,-0.1978,0.0206,0.0105,0.0039
4.786913,0.0765,-0.0789,-0.3350,0.0206,0.0105,0.0039
4.800424,0.0765,-0.0789,-0.3350,0.0145,0.0244,-0.0345
4.859953,0.0765,-0.0789,-0.3350,0.0145,0.0244,-0.0345
4.864426,0.1697,-0.1035,-0.2530,0.0145,0.0244,-0.0345
4.877690,0.1697,-0.1035,-0.2530,0.0005,0.0257,-0.0353
4.926187,0.1697,-0.1035,-0.2530,0.0005,0.0257,-0.0353
4.930123,-0.0196,-0.1522,-0.2509,0.0005,0.0257,-0.0353
4.947547,-0.0196,-0.1522,-0.2509,0.0237,0.0187,-0.0172
4.996177,-0.0196,-0.1522,-0.2509,0.0237,0.0187,-0.0172
4.998716,-0.0513,-0.1641,-0.1536,0.0237,0.0187,-0.0172
5.017855,-0.0513,-0.1641,-0.1536,0.0304,0.0115,-0.0039
5.061914,-0.0513,-0.1641,-0.1536,0.0304,0.0115,-0.0039
5.068479,-0.0767,-0.1638,-0.2053,0.0304,0.0115,-0.0039
5.082506,-0.0767,-0.1638,-0.2053,0.0017,0.0295,-0.0091
5.131231,-0.0767,-0.1638,-0.2053,0.0017,0.0295,-0.0091
5.134704,0.0970,-0.0964,-0.2922,0.0017,0.0295,-0.0091
5.147660,0.0970,-0.0964,-0.2922,0.0140,0.0400,-0.0060
5.200262,0.0970,-0.0964,-0.2922,0.0140,0.0400,-0.0060
5.205078,-0.0134,-0.1562,-0.2237,0.0140,0.0400,-0.0060
5.217267,-0.0134,-0.1562,-0.2237,0.0113,0.0449,-0.0123
5.265609,-0.0134,-0.1562,-0.2237,0.0113,0.0449,-0.0123
5.271236,0.0820,-0.1035,-0.3066,0.0113,0.0449,-0.0123
5.284325,0.0820,-0.1035,-0.3066,-0.0113,0.0335,-0.0201
5.331901,0.0820,-0.1035,-0.3066,-0.0113,0.0335,-0.0201
5.336520,0.0136,-0.1155,-0.2659,-0.0113,0.0335,-0.0201
5.353566,0.0136,-0.1155,-0.2659,-0.0045,0.2056,0.0313
5.400914,0.0136,-0.1155,-0.2659,-0.0045,0.2056,0.0313
5.404543,0.0185,-0.1342,-0.1646,-0.0045,0.2056,0.0313
