time,ax,ay,az,wx,wy,wz
76.487341,0.1852,-0.1331,0.0715,0.0120,0.0494,-0.0043
76.501319,0.1852,-0.1331,0.0715,0.0138,-0.0031,0.0053
76.550138,0.1852,-0.1331,0.0715,0.0138,-0.0031,0.0053
76.553135,0.1515,-0.1397,0.0295,0.0138,-0.0031,0.0053
76.568934,0.1515,-0.1397,0.0295,0.0367,0.0319,0.0080
76.616587,0.1515,-0.1397,0.0295,0.0367,0.0319,0.0080
76.620014,0.3077,-0.1126,0.0789,0.0367,0.0319,0.0080
76.639391,0.3077,-0.1126,0.0789,0.0131,0.0194,-0.0194
76.686615,0.3077,-0.1126,0.0789,0.0131,0.0194,-0.0194
76.689825,0.3073,-0.1225,-0.0757,0.0131,0.0194,-0.0194
76.706348,0.3073,-0.1225,-0.0757,-0.0162,0.0258,-0.0086
76.753084,0.3073,-0.1225,-0.0757,-0.0162,0.0258,-0.0086
76.755967,0.0525,-0.1530,-0.0410,-0.0162,0.0258,-0.0086
76.773366,0.0525,-0.1530,-0.0410,-0.0030,-0.0129,-0.0179
76.820265,0.0525,-0.1530,-0.0410,-0.0030,-0.0129,-0.0179
76.825333,0.2707,-0.1833,0.1329,-0.0030,-0.0129,-0.0179
76.839982,0.2707,-0.1833,0.1329,0.0047,0.0632,-0.0311
76.891084,0.2707,-0.1833,0.1329,0.0047,0.0632,-0.0311
76.893142,0.3910,-0.1624,0.0683,0.0047,0.0632,-0.0311
76.908182,0.3910,-0.1624,0.0683,0.0154,-0.0005,-0.0502
76.956624,0.3910,-0.1624,0.0683,0.0154,-0.0005,-0.0502
76.959239,0.1419,-0.1725,0.0515,0.0154,-0.0005,-0.0502
76.974742,0.1419,-0.1725,0.0515,-0.0016,0.0061,-0.0111
77.027360,0.1419,-0.1725,0.0515,-0.0016,0.0061,-0.0111
77.030374,0.1172,-0.1254,0.0222,-0.0016,0.0061,-0.0111
77.046291,0.1172,-0.1254,0.0222,-0.0007,0.0264,0.0018
77.102872,0.1172,-0.1254,0.0222,-0.0007,0.0264,0.0018
77.107255,0.1572,-0.1666,-0.0176,-0.0007,0.0264,0.0018
77.121182,0.1572,-0.1666,-0.0176,-0.0075,-0.0082,0.0048
77.169199,0.1572,-0.1666,-0.0176,-0.0075,-0.0082,0.0048
77.173230,0.1556,-0.1414,-0.0144,-0.0075,-0.0082,0.0048
77.191375,0.1556,-0.1414,-0.0144,0.0059,-0.0134,-0.0034
77.237376,0.1556,-0.1414,-0.0144,0.0059,-0.0134,-0.0034
77.241074,0.2705,-0.1283,0.0349,0.0059,-0.0134,-0.0034
77.255912,0.2705,-0.1283,0.0349,-0.0150,0.0129,0.0008
77.306015,0.2705,-0.1283,0.0349,-0.0150,0.0129,0.0008
77.309365,0.2392,-0.1237,-0.0062,-0.0150,0.0129,0.0008
77.325721,0.2392,-0.1237,-0.0062,-0.0101,-0.0234,-0.0343
77.372993,0.2392,-0.1237,-0.0062,-0.0101,-0.0234,-0.0343
77.375833,0.2980,-0.1246,0.0427,-0.0101,-0.0234,-0.0343
77.392344,0.2980,-0.1246,0.0427,-0.0070,0.0180,0.0135
77.439925,0.2980,-0.1246,0.0427,-0.0070,0.0180,0.0135
77.443522,0.1656,-0.1604,0.0491,-0.0070,0.0180,0.0135
77.459890,0.1656,-0.1604,0.0491,0.0019,-0.0141,-0.0156
