time,ax,ay,az,wx,wy,wz
88.541209,0.2021,-0.1766,0.0612,0.0155,0.0656,-0.0055
88.591164,0.2021,-0.1766,0.0612,0.0155,0.0656,-0.0055
88.594734,0.2529,-0.1679,-0.0764,0.0155,0.0656,-0.0055
88.613700,0.2529,-0.1679,-0.0764,0.0339,0.0190,-0.0219
88.657134,0.2529,-0.1679,-0.0764,0.0339,0.0190,-0.0219
88.660944,0.2138,-0.1400,-0.1005,0.0339,0.0190,-0.0219
88.679279,0.2138,-0.1400,-0.1005,0.0213,0.0476,-0.0121
88.724723,0.2138,-0.1400,-0.1005,0.0213,0.0476,-0.0121
88.728610,0.2561,-0.1191,-0.0282,0.0213,0.0476,-0.0121
88.745037,0.2561,-0.1191,-0.0282,0.0173,-0.0115,-0.0317
88.792443,0.2561,-0.1191,-0.0282,0.0173,-0.0115,-0.0317
88.795888,0.1486,-0.1153,-0.1423,0.0173,-0.0115,-0.0317
88.811173,0.1486,-0.1153,-0.1423,0.0026,-0.0112,-0.0051
88.860757,0.1486,-0.1153,-0.1423,0.0026,-0.0112,-0.0051
88.864050,0.1618,-0.1447,-0.1122,0.0026,-0.0112,-0.0051
88.880235,0.1618,-0.1447,-0.1122,0.0077,0.0147,0.0111
88.931063,0.1618,-0.1447,-0.1122,0.0077,0.0147,0.0111
88.932749,0.1737,-0.1675,0.0068,0.0077,0.0147,0.0111
88.947927,0.1737,-0.1675,0.0068,0.0304,-0.0108,-0.0228
88.997409,0.1737,-0.1675,0.0068,0.0304,-0.0108,-0.0228
89.000510,0.3079,-0.1328,-0.0418,0.0304,-0.0108,-0.0228
89.019570,0.3079,-0.1328,-0.0418,0.0328,0.0288,0.0041
89.065552,0.3079,-0.1328,-0.0418,0.0328,0.0288,0.0041
89.069163,0.1482,-0.1588,-0.0071,0.0328,0.0288,0.0041
89.084414,0.1482,-0.1588,-0.0071,0.0185,-0.0292,0.0041
89.142056,0.1482,-0.1588,-0.0071,0.0185,-0.0292,0.0041
89.145985,0.1663,-0.1358,-0.1591,0.0185,-0.0292,0.0041
89.164107,0.1663,-0.1358,-0.1591,0.0136,0.0059,0.0076
89.200634,0.1663,-0.1358,-0.1591,0.0136,0.0059,0.0076
89.203201,0.2068,-0.1526,0.0101,0.0136,0.0059,0.0076
89.219205,0.2068,-0.1526,0.0101,0.0154,-0.0253,-0.0072
89.268012,0.2068,-0.1526,0.0101,0.0154,-0.0253,-0.0072
89.272095,0.2325,-0.1124,-0.1371,0.0154,-0.0253,-0.0072
89.295991,0.2325,-0.1124,-0.1371,-0.0031,0.0347,0.0059
89.346155,0.2325,-0.1124,-0.1371,-0.0031,0.0347,0.0059
89.349384,0.2325,-0.1460,-0.0620,-0.0031,0.0347,0.0059
89.366655,0.2325,-0.1460,-0.0620,0.0176,0.0916,-0.0018
89.413181,0.2325,-0.1460,-0.0620,0.0176,0.0916,-0.0018
89.418065,0.3186,-0.1638,0.0404,0.0176,0.0916,-0.0018
89.432631,0.3186,-0.1638,0.0404,0.0030,0.2409,-0.0034
89.480392,0.3186,-0.1638,0.0404,0.0030,0.2409,-0.0034
89.486027,0.3962,-0.0885,-0.0387,0.0030,0.2409,-0.0034
89.501631,0.3962,-0.0885,-0.0387,0.0154,0.4587,0.0931
89.550971,0.3962,-0.0885,-0.0387,0.0154,0.4587,0.0931
89.553444,-0.0921,-0.2261,-0.0072,0.0154,0.4587,0.0931
89.568363,-0.0921,-0.2261,-0.0072,-0.0291,1.3298,0.4942
89.615998,-0.0921,-0.2261,-0.0072,-0.0291,1.3298,0.4942
89.620016,-0.3785,-0.2264,0.3188,-0.0291,1.3298,0.4942
89.635654,-0.3785,-0.2264,0.3188,0.0040,1.7094,0.2120
89.690140,1.2699,0.0295,0.2390,0.0040,1.7094,0.2120
89.691884,1.2699,0.0295,0.2390,0.0040,1.7094,0.2120
89.703667,1.2699,0.0295,0.2390,-0.0384,1.1444,-0.2034
89.752083,1.2699,0.0295,0.2390,-0.0384,1.1444,-0.2034
89.755541,1.0465,-0.0225,-0.6095,-0.0384,1.1444,-0.2034
89.771117,1.0465,-0.0225,-0.6095,-0.2869,1.8567,-0.0482
89.819269,1.0465,-0.0225,-0.6095,-0.2869,1.8567,-0.0482
89.823968,0.3086,-0.0808,-0.4476,-0.2869,1.8567,-0.0482
89.838790,0.3086,-0.0808,-0.4476,-0.3211,2.4972,0.2101
89.892520,0.3086,-0.0808,-0.4476,-0.3211,2.4972,0.2101
89.894499,0.1283,-0.2004,-0.0435,-0.3211,2.4972,0.2101
89.906937,0.1283,-0.2004,-0.0435,-0.2039,2.8260,0.5029
89.955652,0.1283,-0.2004,-0.0435,-0.2039,2.8260,0.5029
89.960818,-0.1399,-0.2292,-0.1227,-0.2039,2.8260,0.5029
89.974278,-0.1399,-0.2292,-0.1227,-0.0150,2.6403,0.3977
90.023364,-0.1399,-0.2292,-0.1227,-0.0150,2.6403,0.3977
90.029210,0.3702,-0.1733,-0.0462,-0.0150,2.6403,0.3977
90.044298,0.3702,-0.1733,-0.0462,0.1852,2.5035,0.2085
90.101339,0.3702,-0.1733,-0.0462,0.1852,2.5035,0.2085
90.105912,0.9050,-0.1216,0.0961,0.1852,2.5035,0.2085
90.120303,0.9050,-0.1216,0.0961,0.2915,2.1907,-0.0222
90.160710,0.9050,-0.1216,0.0961,0.2915,2.1907,-0.0222
90.165553,0.7307,-0.1422,-0.0628,0.2915,2.1907,-0.0222
90.180598,0.7307,-0.1422,-0.0628,0.1922,2.3096,0.0898
90.226527,0.7307,-0.1422,-0.0628,0.1922,2.3096,0.0898
90.231585,0.2345,-0.0968,-0.3700,0.1922,2.3096,0.0898
90.245505,0.2345,-0.0968,-0.3700,0.1103,2.0305,0.0959
90.306617,0.2345,-0.0968,-0.3700,0.1103,2.0305,0.0959
90.310812,0.2398,-0.1172,-0.3416,0.1103,2.0305,0.0959
90.316148,0.2398,-0.1172,-0.3416,0.0436,1.7637,0.0181
90.361920,0.2398,-0.1172,-0.3416,0.0436,1.7637,0.0181
90.368712,0.2608,-0.0345,-0.7543,0.0436,1.7637,0.0181
90.383271,0.2608,-0.0345,-0.7543,-0.1923,1.9230,0.1083
90.431952,0.2608,-0.0345,-0.7543,-0.1923,1.9230,0.1083
90.436558,0.2312,-0.1278,-0.4586,-0.1923,1.9230,0.1083
