time,ax,ay,az,wx,wy,wz
52.777014,0.1463,-0.1575,0.1004,0.0293,0.1093,0.0516
52.781141,0.1707,-0.1559,0.0655,0.0293,0.1093,0.0516
52.799289,0.1707,-0.1559,0.0655,0.0063,0.0913,0.0217
52.846925,0.1707,-0.1559,0.0655,0.0063,0.0913,0.0217
52.850207,0.2740,-0.1052,-0.1091,0.0063,0.0913,0.0217
52.865819,0.2740,-0.1052,-0.1091,-0.0096,-0.0035,-0.0334
52.915680,0.2740,-0.1052,-0.1091,-0.0096,-0.0035,-0.0334
52.919023,0.1103,-0.1434,0.0318,-0.0096,-0.0035,-0.0334
52.943226,0.1103,-0.1434,0.0318,0.0021,0.0143,-0.0002
52.981481,0.1103,-0.1434,0.0318,0.0021,0.0143,-0.0002
52.986292,0.1211,-0.1392,0.0892,0.0021,0.0143,-0.0002
53.000703,0.1211,-0.1392,0.0892,0.0178,0.0082,-0.0062
53.060529,0.1211,-0.1392,0.0892,0.0178,0.0082,-0.0062
53.062563,0.1813,-0.1863,0.1069,0.0178,0.0082,-0.0062
53.070083,0.1813,-0.1863,0.1069,0.0164,0.0161,-0.0189
53.119393,0.1813,-0.1863,0.1069,0.0164,0.0161,-0.0189
53.122128,0.2265,-0.1389,0.0092,0.0164,0.0161,-0.0189
53.137496,0.2265,-0.1389,0.0092,0.0103,0.0171,0.0024
53.183845,0.2265,-0.1389,0.0092,0.0103,0.0171,0.0024
53.189007,0.1723,-0.1305,0.0445,0.0103,0.0171,0.0024
53.204375,0.1723,-0.1305,0.0445,0.0389,-0.0196,-0.0079
53.261945,0.1723,-0.1305,0.0445,0.0389,-0.0196,-0.0079
53.265679,0.1502,-0.1848,0.1300,0.0389,-0.0196,-0.0079
53.282170,0.1502,-0.1848,0.1300,0.0082,0.0017,0.0006
53.320304,0.1502,-0.1848,0.1300,0.0082,0.0017,0.0006
53.324177,0.1925,-0.1412,0.0428,0.0082,0.0017,0.0006
53.340902,0.1925,-0.1412,0.0428,0.0154,-0.0077,-0.0086
53.397921,0.1925,-0.1412,0.0428,0.0154,-0.0077,-0.0086
53.401622,0.2176,-0.1332,0.0094,0.0154,-0.0077,-0.0086
53.407199,0.2176,-0.1332,0.0094,-0.0168,0.0070,-0.0104
53.456462,0.2176,-0.1332,0.0094,-0.0168,0.0070,-0.0104
53.459068,0.2153,-0.1054,-0.0203,-0.0168,0.0070,-0.0104
53.474615,0.2153,-0.1054,-0.0203,0.0007,0.0075,-0.0128
53.525102,0.2153,-0.1054,-0.0203,0.0007,0.0075,-0.0128
53.528739,0.1777,-0.1730,0.0741,0.0007,0.0075,-0.0128
53.545686,0.1777,-0.1730,0.0741,0.0120,0.0600,0.0083
53.601806,0.1777,-0.1730,0.0741,0.0120,0.0600,0.0083
53.604777,0.1911,-0.1714,0.1102,0.0120,0.0600,0.0083
53.620976,0.1911,-0.1714,0.1102,0.0192,0.1943,0.0273
53.661147,0.1911,-0.1714,0.1102,0.0192,0.1943,0.0273
53.664045,0.2332,-0.1509,0.1312,0.0192,0.1943,0.0273
53.681691,0.2332,-0.1509,0.1312,0.0616,0.6393,0.0762
53.729432,0.2332,-0.1509,0.1312,0.0616,0.6393,0.0762
