time,ax,ay,az,wx,wy,wz
16.706026,-0.0060,-0.1657,-0.0409,-0.0145,0.0178,0.0223
16.754480,-0.0060,-0.1657,-0.0409,-0.0145,0.0178,0.0223
16.758950,0.0510,-0.1292,-0.0873,-0.0145,0.0178,0.0223
16.773628,0.0510,-0.1292,-0.0873,0.0335,0.0197,-0.0111
16.820873,0.0510,-0.1292,-0.0873,0.0335,0.0197,-0.0111
16.824152,0.1217,-0.1484,0.0931,0.0335,0.0197,-0.0111
16.842793,0.1217,-0.1484,0.0931,0.0213,0.0042,-0.0083
16.889548,0.1217,-0.1484,0.0931,0.0213,0.0042,-0.0083
16.893122,-0.0060,-0.1534,-0.1494,0.0213,0.0042,-0.0083
16.908407,-0.0060,-0.1534,-0.1494,0.0368,0.0359,0.0160
16.958994,-0.0060,-0.1534,-0.1494,0.0368,0.0359,0.0160
16.961449,-0.0092,-0.1470,0.0742,0.0368,0.0359,0.0160
16.978666,-0.0092,-0.1470,0.0742,0.0091,0.0241,-0.0015
17.025022,-0.0092,-0.1470,0.0742,0.0091,0.0241,-0.0015
17.028421,0.1026,-0.1226,-0.0924,0.0091,0.0241,-0.0015
17.047936,0.1026,-0.1226,-0.0924,0.0298,-0.0007,-0.0247
17.102073,0.1026,-0.1226,-0.0924,0.0298,-0.0007,-0.0247
17.107210,0.0770,-0.1750,0.0204,0.0298,-0.0007,-0.0247
17.121789,0.0770,-0.1750,0.0204,0.0262,0.0031,-0.0015
17.169860,0.0770,-0.1750,0.0204,0.0262,0.0031,-0.0015
17.174336,0.0036,-0.1224,-0.0516,0.0262,0.0031,-0.0015
17.189326,0.0036,-0.1224,-0.0516,0.0101,-0.0103,-0.0051
17.237507,0.0036,-0.1224,-0.0516,0.0101,-0.0103,-0.0051
17.240820,0.0248,-0.1361,-0.0691,0.0101,-0.0103,-0.0051
17.257046,0.0248,-0.1361,-0.0691,0.0021,0.0068,0.0088
17.305658,0.0248,-0.1361,-0.0691,0.0021,0.0068,0.0088
17.309327,0.0427,-0.1897,-0.0855,0.0021,0.0068,0.0088
17.326305,0.0427,-0.1897,-0.0855,0.0079,-0.0059,0.0018
17.374527,0.0427,-0.1897,-0.0855,0.0079,-0.0059,0.0018
17.379398,0.0495,-0.1775,0.0774,0.0079,-0.0059,0.0018
17.395221,0.0495,-0.1775,0.0774,0.0462,0.0445,0.0094
17.443100,0.0495,-0.1775,0.0774,0.0462,0.0445,0.0094
17.446526,0.0973,-0.1449,0.0603,0.0462,0.0445,0.0094
17.461810,0.0973,-0.1449,0.0603,0.0340,0.1255,-0.0001
17.508402,0.0973,-0.1449,0.0603,0.0340,0.1255,-0.0001
17.513267,0.1218,-0.1708,0.0778,0.0340,0.1255,-0.0001
17.530781,0.1218,-0.1708,0.0778,0.0784,0.3093,-0.0289
17.577243,0.1218,-0.1708,0.0778,0.0784,0.3093,-0.0289
17.582074,0.3104,-0.1339,0.2841,0.0784,0.3093,-0.0289
17.597390,0.3104,-0.1339,0.2841,0.1354,0.3255,-0.0863
17.644708,0.3104,-0.1339,0.2841,0.1354,0.3255,-0.0863
17.647913,0.2791,-0.1732,0.1001,0.1354,0.3255,-0.0863
17.664006,0.2791,-0.1732,0.1001,0.0775,0.6297,-0.1345
17.713129,0.2791,-0.1732,0.1001,0.0775,0.6297,-0.1345
17.717219,0.6031,-0.0103,0.0790,0.0775,0.6297,-0.1345
17.733215,0.6031,-0.0103,0.0790,0.0433,0.8632,-0.2076
17.781570,0.6031,-0.0103,0.0790,0.0433,0.8632,-0.2076
17.784778,0.4566,-0.1338,0.0671,0.0433,0.8632,-0.2076
17.799189,0.4566,-0.1338,0.0671,-0.0337,1.6867,0.0722
17.850162,0.4566,-0.1338,0.0671,-0.0337,1.6867,0.0722
17.853025,-0.1111,-0.2625,0.2588,-0.0337,1.6867,0.0722
17.869522,-0.1111,-0.2625,0.2588,-0.0681,2.0462,0.2809
17.918212,-0.1111,-0.2625,0.2588,-0.0681,2.0462,0.2809
17.921518,-0.1884,-0.2152,-0.0993,-0.0681,2.0462,0.2809
17.935018,-0.1884,-0.2152,-0.0993,-0.1735,2.3122,0.3534
17.994109,-0.1884,-0.2152,-0.0993,-0.1735,2.3122,0.3534
17.997283,-0.0509,-0.0888,-0.2497,-0.1735,2.3122,0.3534
18.013071,-0.0509,-0.0888,-0.2497,-0.0534,2.2410,0.2195
18.061177,-0.0509,-0.0888,-0.2497,-0.0534,2.2410,0.2195
18.065324,0.4189,-0.0896,-0.1019,-0.0534,2.2410,0.2195
18.080917,0.4189,-0.0896,-0.1019,-0.0178,2.2159,0.0628
18.128019,0.4189,-0.0896,-0.1019,-0.0178,2.2159,0.0628
18.134520,0.4355,-0.0853,-0.0387,-0.0178,2.2159,0.0628
18.147850,0.4355,-0.0853,-0.0387,0.1431,2.2162,0.0898
18.196134,0.4355,-0.0853,-0.0387,0.1431,2.2162,0.0898
18.200824,0.3232,-0.2381,0.1617,0.1431,2.2162,0.0898
18.216979,0.3232,-0.2381,0.1617,0.2367,1.8991,-0.0743
18.265042,0.3232,-0.2381,0.1617,0.2367,1.8991,-0.0743
18.270527,0.3231,-0.1530,-0.1915,0.2367,1.8991,-0.0743
18.286674,0.3231,-0.1530,-0.1915,0.0661,2.0527,0.0846
18.333815,0.3231,-0.1530,-0.1915,0.0661,2.0527,0.0846
18.338026,-0.0575,-0.1181,-0.4510,0.0661,2.0527,0.0846
18.351272,-0.0575,-0.1181,-0.4510,-0.0927,1.8188,0.1340
18.402391,-0.0575,-0.1181,-0.4510,-0.0927,1.8188,0.1340
18.405588,-0.1713,-0.0111,-0.8910,-0.0927,1.8188,0.1340
18.421288,-0.1713,-0.0111,-0.8910,-0.1688,1.5313,0.1369
18.469177,-0.1713,-0.0111,-0.8910,-0.1688,1.5313,0.1369
18.473756,-0.0920,-0.0768,-0.6856,-0.1688,1.5313,0.1369
18.488224,-0.0920,-0.0768,-0.6856,-0.3758,1.8638,0.1935
18.538153,-0.0920,-0.0768,-0.6856,-0.3758,1.8638,0.1935
18.542808,0.0055,-0.0984,-0.7958,-0.3758,1.8638,0.1935
18.557649,0.0055,-0.0984,-0.7958,-0.3243,1.4533,0.1666
18.603658,0.0055,-0.0984,-0.7958,-0.3243,1.4533,0.1666
18.608282,-0.1477,-0.1414,-0.5436,-0.3243,1.4533,0.1666
18.623242,-0.1477,-0.1414,-0.5436,-0.2145,1.3723,0.1490
18.673221,-0.1477,-0.1414,-0.5436,-0.2145,1.3723,0.1490
18.676484,0.1092,-0.2097,-0.1746,-0.2145,1.3723,0.1490
18.691220,0.1092,-0.2097,-0.1746,-0.1248,1.2880,0.0675
18.742389,0.1092,-0.2097,-0.1746,-0.1248,1.2880,0.0675
18.744599,0.2751,-0.1598,-0.0147,-0.1248,1.2880,0.0675
18.762854,0.2751,-0.1598,-0.0147,-0.0101,1.1139,-0.0121
18.808613,0.2751,-0.1598,-0.0147,-0.0101,1.1139,-0.0121
18.812307,0.1749,-0.1817,-0.1028,-0.0101,1.1139,-0.0121
18.829566,0.1749,-0.1817,-0.1028,-0.0775,1.2608,0.0251
18.874720,0.1749,-0.1817,-0.1028,-0.0775,1.2608,0.0251
18.878479,0.2642,-0.1126,-0.1995,-0.0775,1.2608,0.0251
18.894120,0.2642,-0.1126,-0.1995,-0.0850,1.1842,-0.0226
18.944214,0.2642,-0.1126,-0.1995,-0.0850,1.1842,-0.0226
18.948208,0.3649,-0.0579,-0.3451,-0.0850,1.1842,-0.0226
18.962681,0.3649,-0.0579,-0.3451,-0.0850,0.8826,-0.0674
19.021181,0.3649,-0.0579,-0.3451,-0.0850,0.8826,-0.0674
19.023391,0.0563,-0.1623,-0.3081,-0.0850,0.8826,-0.0674
