time,ax,ay,az,wx,wy,wz
85.180373,-0.0815,-0.1536,0.0758,-0.0393,0.0787,0.0392
85.228835,-0.0815,-0.1536,0.0758,-0.0393,0.0787,0.0392
85.232117,0.0314,-0.1675,-0.0116,-0.0393,0.0787,0.0392
85.249179,0.0314,-0.1675,-0.0116,0.0400,-0.0531,-0.0036
85.296246,0.0314,-0.1675,-0.0116,0.0400,-0.0531,-0.0036
85.299901,0.0101,-0.1734,0.1638,0.0400,-0.0531,-0.0036
85.316164,0.0101,-0.1734,0.1638,0.0082,0.0051,0.0130
85.363097,0.0101,-0.1734,0.1638,0.0082,0.0051,0.0130
85.368175,-0.0748,-0.1286,0.0098,0.0082,0.0051,0.0130
85.383366,-0.0748,-0.1286,0.0098,0.0291,-0.0417,-0.0030
85.442066,-0.0748,-0.1286,0.0098,0.0291,-0.0417,-0.0030
85.444271,0.0642,-0.1541,0.1193,0.0291,-0.0417,-0.0030
85.460117,0.0642,-0.1541,0.1193,0.0094,0.0171,0.0055
85.508000,0.0642,-0.1541,0.1193,0.0094,0.0171,0.0055
85.512118,0.0134,-0.1484,0.0885,0.0094,0.0171,0.0055
85.527625,0.0134,-0.1484,0.0885,0.0181,0.0127,0.0202
85.577216,0.0134,-0.1484,0.0885,0.0181,0.0127,0.0202
85.581011,-0.0522,-0.1906,0.0327,0.0181,0.0127,0.0202
85.598252,-0.0522,-0.1906,0.0327,0.0082,-0.0161,0.0144
85.647361,-0.0522,-0.1906,0.0327,0.0082,-0.0161,0.0144
85.649424,0.0116,-0.1454,0.0649,0.0082,-0.0161,0.0144
85.663825,0.0116,-0.1454,0.0649,0.0178,-0.0004,0.0083
85.713196,0.0116,-0.1454,0.0649,0.0178,-0.0004,0.0083
85.716574,0.0585,-0.1553,0.1058,0.0178,-0.0004,0.0083
85.732037,0.0585,-0.1553,0.1058,0.0092,-0.0072,0.0020
85.782103,0.0585,-0.1553,0.1058,0.0092,-0.0072,0.0020
85.785370,0.0584,-0.1352,0.0787,0.0092,-0.0072,0.0020
85.802237,0.0584,-0.1352,0.0787,0.0164,0.0422,0.0137
85.849397,0.0584,-0.1352,0.0787,0.0164,0.0422,0.0137
85.852244,-0.0065,-0.1745,0.1142,0.0164,0.0422,0.0137
85.870239,-0.0065,-0.1745,0.1142,0.0312,-0.0583,-0.0046
85.917500,-0.0065,-0.1745,0.1142,0.0312,-0.0583,-0.0046
85.919723,-0.0031,-0.1570,0.0280,0.0312,-0.0583,-0.0046
85.935606,-0.0031,-0.1570,0.0280,0.0010,0.0276,0.0006
85.985571,-0.0031,-0.1570,0.0280,0.0010,0.0276,0.0006
85.988221,0.0885,-0.1706,0.0678,0.0010,0.0276,0.0006
86.004755,0.0885,-0.1706,0.0678,0.0002,-0.0213,-0.0004
86.052444,0.0885,-0.1706,0.0678,0.0002,-0.0213,-0.0004
86.057283,-0.0418,-0.1504,0.0145,0.0002,-0.0213,-0.0004
86.072805,-0.0418,-0.1504,0.0145,-0.0000,-0.0004,0.0252
86.121502,-0.0418,-0.1504,0.0145,-0.0000,-0.0004,0.0252
86.123909,-0.0943,-0.1750,0.0658,-0.0000,-0.0004,0.0252
86.138988,-0.0943,-0.1750,0.0658,-0.0087,-0.0360,0.0223
86.188205,-0.0943,-0.1750,0.0658,-0.0087,-0.0360,0.0223
86.195167,0.0168,-0.1557,-0.0116,-0.0087,-0.0360,0.0223
86.208287,0.0168,-0.1557,-0.0116,0.0227,-0.1683,0.0146
86.254584,0.0168,-0.1557,-0.0116,0.0227,-0.1683,0.0146
86.259409,-0.0981,-0.1913,0.0667,0.0227,-0.1683,0.0146
86.284000,-0.0981,-0.1913,0.0667,0.0103,-0.2904,0.0118
86.323523,-0.0981,-0.1913,0.0667,0.0103,-0.2904,0.0118
86.327095,-0.0228,-0.1207,0.0601,0.0103,-0.2904,0.0118
86.342466,-0.0228,-0.1207,0.0601,0.0695,-0.5747,0.1083
