time,ax,ay,az,wx,wy,wz
31.384729,0.1944,-0.1059,-0.1017,-0.0208,0.0085,0.0163
31.399371,0.1944,-0.1059,-0.1017,0.0138,0.0368,-0.0226
31.448347,0.1944,-0.1059,-0.1017,0.0138,0.0368,-0.0226
31.451683,0.2344,-0.1181,0.0883,0.0138,0.0368,-0.0226
31.467023,0.2344,-0.1181,0.0883,-0.0012,0.0101,-0.0189
31.515845,0.2344,-0.1181,0.0883,-0.0012,0.0101,-0.0189
31.519158,0.0851,-0.1212,-0.0979,-0.0012,0.0101,-0.0189
31.535674,0.0851,-0.1212,-0.0979,0.0009,-0.0115,-0.0030
31.583356,0.0851,-0.1212,-0.0979,0.0009,-0.0115,-0.0030
31.587739,0.0467,-0.1563,-0.0410,0.0009,-0.0115,-0.0030
31.602855,0.0467,-0.1563,-0.0410,0.0147,0.0108,0.0034
31.651862,0.0467,-0.1563,-0.0410,0.0147,0.0108,0.0034
31.655964,0.1248,-0.1610,-0.0063,0.0147,0.0108,0.0034
31.671449,0.1248,-0.1610,-0.0063,-0.0012,-0.0272,-0.0055
31.721413,0.1248,-0.1610,-0.0063,-0.0012,-0.0272,-0.0055
31.725195,0.0561,-0.1276,-0.1238,-0.0012,-0.0272,-0.0055
31.738202,0.0561,-0.1276,-0.1238,-0.0065,0.0065,-0.0058
31.796234,0.0561,-0.1276,-0.1238,-0.0065,0.0065,-0.0058
31.801155,0.1450,-0.1283,-0.0340,-0.0065,0.0065,-0.0058
31.807310,0.1450,-0.1283,-0.0340,0.0087,0.0010,-0.0011
31.855055,0.1450,-0.1283,-0.0340,0.0087,0.0010,-0.0011
31.860079,0.0944,-0.1474,0.0745,0.0087,0.0010,-0.0011
31.873892,0.0944,-0.1474,0.0745,0.0449,-0.0503,-0.0030
31.922927,0.0944,-0.1474,0.0745,0.0449,-0.0503,-0.0030
31.927293,0.1134,-0.1249,0.0045,0.0449,-0.0503,-0.0030
31.941235,0.1134,-0.1249,0.0045,0.0138,0.0098,-0.0041
32.001485,0.1134,-0.1249,0.0045,0.0138,0.0098,-0.0041
32.004683,0.1395,-0.1404,-0.1117,0.0138,0.0098,-0.0041
32.019352,0.1395,-0.1404,-0.1117,0.0094,-0.0244,-0.0060
32.067304,0.1395,-0.1404,-0.1117,0.0094,-0.0244,-0.0060
32.071784,0.0808,-0.1529,-0.0649,0.0094,-0.0244,-0.0060
32.087258,0.0808,-0.1529,-0.0649,0.0019,-0.0304,-0.0067
32.135332,0.0808,-0.1529,-0.0649,0.0019,-0.0304,-0.0067
32.138350,0.0684,-0.1247,-0.0901,0.0019,-0.0304,-0.0067
32.154650,0.0684,-0.1247,-0.0901,0.0206,-0.1143,0.0155
32.202596,0.0684,-0.1247,-0.0901,0.0206,-0.1143,0.0155
32.207059,-0.0743,-0.1863,-0.0880,0.0206,-0.1143,0.0155
32.222727,-0.0743,-0.1863,-0.0880,-0.0002,-0.1810,0.0556
32.271600,-0.0743,-0.1863,-0.0880,-0.0002,-0.1810,0.0556
32.276616,-0.1486,-0.1910,-0.2772,-0.0002,-0.1810,0.0556
32.294078,-0.1486,-0.1910,-0.2772,-0.0536,-0.3917,0.0912
32.339832,-0.1486,-0.1910,-0.2772,-0.0536,-0.3917,0.0912
32.342826,-0.2603,-0.1362,-0.4357,-0.0536,-0.3917,0.0912
32.358010,-0.2603,-0.1362,-0.4357,0.0243,-1.1191,0.1389
32.407792,-0.2603,-0.1362,-0.4357,0.0243,-1.1191,0.1389
32.411907,-0.7622,-0.2461,-0.2489,0.0243,-1.1191,0.1389
32.430152,-0.7622,-0.2461,-0.2489,0.0635,-1.8904,0.2729
32.475345,-0.7622,-0.2461,-0.2489,0.0635,-1.8904,0.2729
32.478267,-0.9631,-0.2717,-0.4543,0.0635,-1.8904,0.2729
32.497058,-0.9631,-0.2717,-0.4543,0.0426,-1.8047,0.2876
32.543381,-0.9631,-0.2717,-0.4543,0.0426,-1.8047,0.2876
32.547285,0.0107,-0.2677,0.2195,0.0426,-1.8047,0.2876
32.562600,0.0107,-0.2677,0.2195,0.2066,-2.0963,0.0683
32.609188,0.0107,-0.2677,0.2195,0.2066,-2.0963,0.0683
32.614103,0.4086,0.0018,0.2801,0.2066,-2.0963,0.0683
32.631294,0.4086,0.0018,0.2801,0.2564,-2.0227,0.0642
32.679779,0.4086,0.0018,0.2801,0.2564,-2.0227,0.0642
32.682955,-0.0169,-0.1325,0.2016,0.2564,-2.0227,0.0642
32.697393,-0.0169,-0.1325,0.2016,0.1843,-1.9225,-0.0126
32.746206,-0.0169,-0.1325,0.2016,0.1843,-1.9225,-0.0126
32.750883,0.2926,-0.0839,0.0404,0.1843,-1.9225,-0.0126
32.768440,0.2926,-0.0839,0.0404,-0.0752,-1.8619,0.0094
32.816619,0.2926,-0.0839,0.0404,-0.0752,-1.8619,0.0094
32.818791,0.4058,0.0248,-0.5652,-0.0752,-1.8619,0.0094
32.843473,0.4058,0.0248,-0.5652,0.0869,-2.4998,-0.2526
32.881121,0.4058,0.0248,-0.5652,0.0869,-2.4998,-0.2526
32.885606,0.5157,-0.1552,0.1513,0.0869,-2.4998,-0.2526
32.901049,0.5157,-0.1552,0.1513,-0.0285,-2.1283,-0.1818
