time,ax,ay,az,wx,wy,wz
49.661630,-0.0054,-0.1814,-0.0550,0.0058,-0.0407,-0.0051
49.709080,-0.0054,-0.1814,-0.0550,0.0058,-0.0407,-0.0051
49.713384,-0.0074,-0.1218,-0.0969,0.0058,-0.0407,-0.0051
49.730266,-0.0074,-0.1218,-0.0969,-0.0009,0.0098,0.0121
49.774660,-0.0074,-0.1218,-0.0969,-0.0009,0.0098,0.0121
49.778721,0.0459,-0.1569,-0.0105,-0.0009,0.0098,0.0121
49.794842,0.0459,-0.1569,-0.0105,-0.0192,-0.0002,-0.0039
49.842865,0.0459,-0.1569,-0.0105,-0.0192,-0.0002,-0.0039
49.847457,0.0833,-0.1032,-0.0891,-0.0192,-0.0002,-0.0039
49.862906,0.0833,-0.1032,-0.0891,0.0168,-0.0194,-0.0043
49.921248,0.0833,-0.1032,-0.0891,0.0168,-0.0194,-0.0043
49.923869,0.0840,-0.1378,0.0848,0.0168,-0.0194,-0.0043
49.940073,0.0840,-0.1378,0.0848,0.0138,-0.0325,-0.0086
49.979781,0.0840,-0.1378,0.0848,0.0138,-0.0325,-0.0086
49.983464,0.1117,-0.1353,-0.0780,0.0138,-0.0325,-0.0086
49.997705,0.1117,-0.1353,-0.0780,0.0291,-0.0679,-0.0149
50.047594,0.1117,-0.1353,-0.0780,0.0291,-0.0679,-0.0149
50.051283,0.0315,-0.1719,-0.0180,0.0291,-0.0679,-0.0149
50.068621,0.0315,-0.1719,-0.0180,0.0091,-0.0326,-0.0086
50.114423,0.0315,-0.1719,-0.0180,0.0091,-0.0326,-0.0086
50.118315,0.0531,-0.1115,-0.0534,0.0091,-0.0326,-0.0086
50.132771,0.0531,-0.1115,-0.0534,0.0122,-0.0293,-0.0198
50.190939,0.0531,-0.1115,-0.0534,0.0122,-0.0293,-0.0198
50.194890,0.0496,-0.1425,-0.0065,0.0122,-0.0293,-0.0198
50.212474,0.0496,-0.1425,-0.0065,-0.0052,0.0171,0.0067
50.260080,0.0496,-0.1425,-0.0065,-0.0052,0.0171,0.0067
50.262811,0.0146,-0.1598,-0.0286,-0.0052,0.0171,0.0067
50.279482,0.0146,-0.1598,-0.0286,0.0082,-0.0127,-0.0020
50.327756,0.0146,-0.1598,-0.0286,0.0082,-0.0127,-0.0020
50.331980,0.0757,-0.1196,-0.0571,0.0082,-0.0127,-0.0020
50.348106,0.0757,-0.1196,-0.0571,0.0332,-0.1571,-0.0140
50.404164,-0.0762,-0.1622,-0.0331,0.0332,-0.1571,-0.0140
50.406641,-0.0762,-0.1622,-0.0331,0.0332,-0.1571,-0.0140
50.416006,-0.0762,-0.1622,-0.0331,0.1689,-0.7276,-0.0140
50.464455,-0.0762,-0.1622,-0.0331,0.1689,-0.7276,-0.0140
50.468804,-0.6275,-0.3253,0.0811,0.1689,-0.7276,-0.0140
50.482708,-0.6275,-0.3253,0.0811,0.2505,-1.0839,0.1012
50.532284,-0.6275,-0.3253,0.0811,0.2505,-1.0839,0.1012
50.536953,-0.7401,-0.3517,0.0521,0.2505,-1.0839,0.1012
50.552004,-0.7401,-0.3517,0.0521,0.2648,-1.4464,0.1183
50.598901,-0.7401,-0.3517,0.0521,0.2648,-1.4464,0.1183
50.601611,-0.4368,-0.2567,-0.0560,0.2648,-1.4464,0.1183
50.618255,-0.4368,-0.2567,-0.0560,0.2215,-1.8038,0.0930
50.667222,-0.4368,-0.2567,-0.0560,0.2215,-1.8038,0.0930
50.670660,-0.3038,-0.0557,-0.4633,0.2215,-1.8038,0.0930
50.687706,-0.3038,-0.0557,-0.4633,0.2079,-2.2222,-0.0081
50.736144,-0.3038,-0.0557,-0.4633,0.2079,-2.2222,-0.0081
50.738460,-0.0437,-0.0900,-0.0789,0.2079,-2.2222,-0.0081
50.755341,-0.0437,-0.0900,-0.0789,0.3775,-2.6686,-0.0905
50.801535,-0.0437,-0.0900,-0.0789,0.3775,-2.6686,-0.0905
50.805448,0.0053,-0.2107,0.2137,0.3775,-2.6686,-0.0905
50.820907,0.0053,-0.2107,0.2137,0.2416,-2.5286,-0.0306
50.871390,0.0053,-0.2107,0.2137,0.2416,-2.5286,-0.0306
50.875424,0.2187,-0.1447,-0.1529,0.2416,-2.5286,-0.0306
50.890385,0.2187,-0.1447,-0.1529,0.2115,-2.5866,-0.1270
50.937064,0.2187,-0.1447,-0.1529,0.2115,-2.5866,-0.1270
50.940851,0.4532,-0.1112,-0.0502,0.2115,-2.5866,-0.1270
50.958203,0.4532,-0.1112,-0.0502,0.1845,-2.3588,-0.0980
51.007646,0.4532,-0.1112,-0.0502,0.1845,-2.3588,-0.0980
51.010457,0.4377,-0.1320,-0.0194,0.1845,-2.3588,-0.0980
51.028892,0.4377,-0.1320,-0.0194,0.2159,-2.4019,-0.1350
51.084471,0.4377,-0.1320,-0.0194,0.2159,-2.4019,-0.1350
51.087248,0.5343,-0.0498,-0.0083,0.2159,-2.4019,-0.1350
51.102070,0.5343,-0.0498,-0.0083,0.0731,-1.9806,-0.0250
51.142034,0.5343,-0.0498,-0.0083,0.0731,-1.9806,-0.0250
51.146281,0.5542,-0.0512,-0.1552,0.0731,-1.9806,-0.0250
51.164297,0.5542,-0.0512,-0.1552,0.2398,-2.6635,-0.4114
51.208373,0.5542,-0.0512,-0.1552,0.2398,-2.6635,-0.4114
51.212720,0.9115,-0.0362,-0.0396,0.2398,-2.6635,-0.4114
51.228398,0.9115,-0.0362,-0.0396,0.0154,-1.6277,0.0062
51.276039,0.9115,-0.0362,-0.0396,0.0154,-1.6277,0.0062
51.279907,0.1819,-0.1788,-0.2747,0.0154,-1.6277,0.0062
51.305049,0.1819,-0.1788,-0.2747,-0.0744,-1.6495,0.0252
51.347038,0.1819,-0.1788,-0.2747,-0.0744,-1.6495,0.0252
51.349867,0.6377,0.0708,-0.5661,-0.0744,-1.6495,0.0252
51.372332,0.6377,0.0708,-0.5661,-0.3965,-1.5190,0.1593
51.423719,0.6377,0.0708,-0.5661,-0.3965,-1.5190,0.1593
51.426937,-0.2694,-0.1018,-1.3999,-0.3965,-1.5190,0.1593
51.446334,-0.2694,-0.1018,-1.3999,-0.6997,-1.1800,0.3151
51.488713,-0.2694,-0.1018,-1.3999,-0.6997,-1.1800,0.3151
51.494246,0.4040,-0.0390,-0.7756,-0.6997,-1.1800,0.3151
51.509773,0.4040,-0.0390,-0.7756,-0.4358,-1.4799,0.0130
51.557643,0.4040,-0.0390,-0.7756,-0.4358,-1.4799,0.0130
51.561485,0.7175,-0.2025,-0.0874,-0.4358,-1.4799,0.0130
51.579309,0.7175,-0.2025,-0.0874,-0.3637,-1.5329,0.0589
51.625348,0.7175,-0.2025,-0.0874,-0.3637,-1.5329,0.0589
51.631152,0.0459,-0.3241,-0.2168,-0.3637,-1.5329,0.0589
51.650345,0.0459,-0.3241,-0.2168,-0.0110,-1.4577,-0.0826
51.692572,0.0459,-0.3241,-0.2168,-0.0110,-1.4577,-0.0826
51.696975,0.6618,-0.3044,1.0066,-0.0110,-1.4577,-0.0826
51.712621,0.6618,-0.3044,1.0066,0.1799,-0.9262,-0.0814
51.760828,0.6618,-0.3044,1.0066,0.1799,-0.9262,-0.0814
51.764551,0.4849,-0.3694,0.6328,0.1799,-0.9262,-0.0814
51.781441,0.4849,-0.3694,0.6328,0.1262,-0.4744,0.0074
51.828205,0.4849,-0.3694,0.6328,0.1262,-0.4744,0.0074
51.832092,0.5238,-0.1622,0.2031,0.1262,-0.4744,0.0074
51.847135,0.5238,-0.1622,0.2031,0.0911,-0.1058,0.0144
51.896372,0.5238,-0.1622,0.2031,0.0911,-0.1058,0.0144
51.901622,0.7054,-0.0510,0.1829,0.0911,-0.1058,0.0144
51.916530,0.7054,-0.0510,0.1829,0.0332,0.0110,-0.0112
51.965713,0.7054,-0.0510,0.1829,0.0332,0.0110,-0.0112
51.969507,0.2358,-0.1323,0.0322,0.0332,0.0110,-0.0112
51.984859,0.2358,-0.1323,0.0322,0.0307,0.0494,-0.0181
52.032179,0.2358,-0.1323,0.0322,0.0307,0.0494,-0.0181
52.038297,0.2477,-0.1556,0.1006,0.0307,0.0494,-0.0181
52.051898,0.2477,-0.1556,0.1006,0.0410,0.0312,0.0076
52.101940,0.2477,-0.1556,0.1006,0.0410,0.0312,0.0076
52.104546,0.0547,-0.1727,0.0446,0.0410,0.0312,0.0076
52.120185,0.0547,-0.1727,0.0446,0.0305,0.0508,-0.0165
52.168397,0.0547,-0.1727,0.0446,0.0305,0.0508,-0.0165
52.172279,0.2619,-0.1267,0.0277,0.0305,0.0508,-0.0165
52.195779,0.2619,-0.1267,0.0277,0.0248,0.0344,0.0031
52.235345,0.2619,-0.1267,0.0277,0.0248,0.0344,0.0031
52.239153,0.1157,-0.1052,0.0221,0.0248,0.0344,0.0031
52.254873,0.1157,-0.1052,0.0221,0.0021,0.0391,0.0052
52.303267,0.1157,-0.1052,0.0221,0.0021,0.0391,0.0052
52.306962,0.2529,-0.1165,-0.0418,0.0021,0.0391,0.0052
52.322216,0.2529,-0.1165,-0.0418,0.0047,-0.0058,-0.0249
52.380481,0.2529,-0.1165,-0.0418,0.0047,-0.0058,-0.0249
52.384822,0.1611,-0.1567,0.0302,0.0047,-0.0058,-0.0249
52.390481,0.1611,-0.1567,0.0302,0.0045,0.0302,0.0265
52.439262,0.1611,-0.1567,0.0302,0.0045,0.0302,0.0265
52.441791,0.0693,-0.1791,0.0703,0.0045,0.0302,0.0265
52.457847,0.0693,-0.1791,0.0703,0.0208,-0.0489,0.0074
52.519323,0.0693,-0.1791,0.0703,0.0208,-0.0489,0.0074
52.521953,0.1612,-0.1676,0.1048,0.0208,-0.0489,0.0074
52.529521,0.1612,-0.1676,0.1048,0.0068,0.0126,0.0235
52.575380,0.1612,-0.1676,0.1048,0.0068,0.0126,0.0235
52.578451,0.2206,-0.1434,-0.0020,0.0068,0.0126,0.0235
52.595535,0.2206,-0.1434,-0.0020,0.0047,0.0061,-0.0032
52.642418,0.2206,-0.1434,-0.0020,0.0047,0.0061,-0.0032
52.646549,0.2116,-0.1260,0.0836,0.0047,0.0061,-0.0032
52.661601,0.2116,-0.1260,0.0836,0.0258,0.0583,0.0170
52.722868,0.2116,-0.1260,0.0836,0.0258,0.0583,0.0170
52.725862,0.1463,-0.1575,0.1004,0.0258,0.0583,0.0170
52.741673,0.1463,-0.1575,0.1004,0.0293,0.1093,0.0516
52.777014,0.1463,-0.1575,0.1004,0.0293,0.1093,0.0516
