time,ax,ay,az,wx,wy,wz
79.583221,-0.0289,-0.2291,0.1478,0.0799,0.2367,0.0415
79.620279,-0.0289,-0.2291,0.1478,0.0799,0.2367,0.0415
79.623056,0.0660,-0.1791,0.1705,0.0799,0.2367,0.0415
79.651716,0.0660,-0.1791,0.1705,0.0913,0.2356,0.0484
79.688006,0.0660,-0.1791,0.1705,0.0913,0.2356,0.0484
79.693718,0.0739,-0.1922,0.2298,0.0913,0.2356,0.0484
79.707207,0.0739,-0.1922,0.2298,0.0475,0.2068,0.0252
79.755631,0.0739,-0.1922,0.2298,0.0475,0.2068,0.0252
79.759673,0.1323,-0.0750,0.0385,0.0475,0.2068,0.0252
79.776283,0.1323,-0.0750,0.0385,0.0124,0.3042,0.0558
79.824133,0.1323,-0.0750,0.0385,0.0124,0.3042,0.0558
79.828414,0.0528,-0.1366,-0.0109,0.0124,0.3042,0.0558
79.851749,0.0528,-0.1366,-0.0109,-0.0368,0.1782,0.0134
79.900662,0.0528,-0.1366,-0.0109,-0.0368,0.1782,0.0134
79.903778,0.0108,-0.1123,-0.0432,-0.0368,0.1782,0.0134
79.920583,0.0108,-0.1123,-0.0432,-0.0764,0.2635,0.0493
79.972805,0.0108,-0.1123,-0.0432,-0.0764,0.2635,0.0493
79.975556,-0.0278,-0.1564,-0.0013,-0.0764,0.2635,0.0493
79.988479,-0.0278,-0.1564,-0.0013,0.0311,0.1236,0.0181
80.036967,-0.0278,-0.1564,-0.0013,0.0311,0.1236,0.0181
80.044852,0.0488,-0.1930,0.3681,0.0311,0.1236,0.0181
80.055188,0.0488,-0.1930,0.3681,0.0063,0.0876,0.0146
80.104443,0.0488,-0.1930,0.3681,0.0063,0.0876,0.0146
80.108100,-0.0743,-0.1072,-0.0525,0.0063,0.0876,0.0146
80.124392,-0.0743,-0.1072,-0.0525,-0.0012,-0.0185,0.0085
80.171805,-0.0743,-0.1072,-0.0525,-0.0012,-0.0185,0.0085
80.175209,-0.0347,-0.1687,0.0050,-0.0012,-0.0185,0.0085
80.191575,-0.0347,-0.1687,0.0050,0.0122,-0.0098,0.0167
80.238614,-0.0347,-0.1687,0.0050,0.0122,-0.0098,0.0167
80.245572,0.0419,-0.1786,0.0869,0.0122,-0.0098,0.0167
80.261042,0.0419,-0.1786,0.0869,-0.0290,0.0206,-0.0022
80.308983,0.0419,-0.1786,0.0869,-0.0290,0.0206,-0.0022
80.314042,0.0193,-0.0914,0.0593,-0.0290,0.0206,-0.0022
80.331088,0.0193,-0.0914,0.0593,0.0054,-0.0061,0.0090
80.377132,0.0193,-0.0914,0.0593,0.0054,-0.0061,0.0090
80.379107,0.0059,-0.1568,0.1182,0.0054,-0.0061,0.0090
80.394152,0.0059,-0.1568,0.1182,-0.0093,-0.0063,0.0022
80.444604,0.0059,-0.1568,0.1182,-0.0093,-0.0063,0.0022
80.447701,0.0547,-0.1500,0.0482,-0.0093,-0.0063,0.0022
80.461602,0.0547,-0.1500,0.0482,0.0176,-0.0817,-0.0057
80.513840,0.0547,-0.1500,0.0482,0.0176,-0.0817,-0.0057
80.516879,-0.0254,-0.1686,0.0811,0.0176,-0.0817,-0.0057
80.532115,-0.0254,-0.1686,0.0811,0.0536,-0.4657,0.0083
80.578199,-0.0254,-0.1686,0.0811,0.0536,-0.4657,0.0083
80.582889,-0.3137,-0.1601,-0.0698,0.0536,-0.4657,0.0083
80.597086,-0.3137,-0.1601,-0.0698,0.4100,-2.2436,-0.0737
80.647024,-0.3137,-0.1601,-0.0698,0.4100,-2.2436,-0.0737
80.650516,-1.2204,-0.4199,0.2902,0.4100,-2.2436,-0.0737
80.667251,-1.2204,-0.4199,0.2902,0.7432,-3.8317,0.1108
80.715490,-1.2204,-0.4199,0.2902,0.7432,-3.8317,0.1108
80.718518,-1.7845,-0.6035,-0.0960,0.7432,-3.8317,0.1108
80.732916,-1.7845,-0.6035,-0.0960,0.3519,-3.4770,0.4033
80.783145,-1.7845,-0.6035,-0.0960,0.3519,-3.4770,0.4033
