time,ax,ay,az,wx,wy,wz
61.941269,-0.0945,-0.1115,-0.1824,0.0014,0.0002,-0.0168
62.001762,-0.0945,-0.1115,-0.1824,0.0014,0.0002,-0.0168
62.006152,-0.0498,-0.1303,-0.0157,0.0014,0.0002,-0.0168
62.019200,-0.0498,-0.1303,-0.0157,0.0251,-0.0190,0.0013
62.057496,-0.0498,-0.1303,-0.0157,0.0251,-0.0190,0.0013
62.060913,-0.0816,-0.1962,0.0002,0.0251,-0.0190,0.0013
62.078643,-0.0816,-0.1962,0.0002,-0.0068,-0.0222,-0.0224
62.125366,-0.0816,-0.1962,0.0002,-0.0068,-0.0222,-0.0224
62.129037,0.0210,-0.0623,-0.2160,-0.0068,-0.0222,-0.0224
62.148398,0.0210,-0.0623,-0.2160,0.0037,-0.0113,-0.0002
62.204137,0.0210,-0.0623,-0.2160,0.0037,-0.0113,-0.0002
62.208212,-0.1771,-0.1871,0.0642,0.0037,-0.0113,-0.0002
62.222128,-0.1771,-0.1871,0.0642,0.0173,0.0206,0.0156
62.272625,-0.1771,-0.1871,0.0642,0.0173,0.0206,0.0156
62.276040,-0.0439,-0.1383,0.0038,0.0173,0.0206,0.0156
62.291854,-0.0439,-0.1383,0.0038,0.0356,-0.0473,0.0045
62.338868,-0.0439,-0.1383,0.0038,0.0356,-0.0473,0.0045
62.345505,-0.0627,-0.1592,-0.0645,0.0356,-0.0473,0.0045
62.358892,-0.0627,-0.1592,-0.0645,0.0267,-0.0960,0.0106
62.406568,-0.0627,-0.1592,-0.0645,0.0267,-0.0960,0.0106
62.409173,-0.1623,-0.1648,-0.1735,0.0267,-0.0960,0.0106
62.426577,-0.1623,-0.1648,-0.1735,-0.0288,-0.0119,0.0181
62.475839,-0.1623,-0.1648,-0.1735,-0.0288,-0.0119,0.0181
62.478262,0.0310,-0.1439,-0.1667,-0.0288,-0.0119,0.0181
62.495248,0.0310,-0.1439,-0.1667,0.0251,-0.1197,-0.0036
62.542996,0.0310,-0.1439,-0.1667,0.0251,-0.1197,-0.0036
62.545585,-0.1334,-0.1333,0.0203,0.0251,-0.1197,-0.0036
