time,ax,ay,az,atotal
0.004775047302246094,0.06,0.2,0.04,0.21
0.007008075714111328,0.04,0.21,0.06,0.22
0.009934186935424805,0.0,0.21,-0.05,0.21
0.020920991897583008,-0.02,0.23,-0.09,0.24
0.02990889549255371,-0.05,0.23,-0.04,0.23
0.040003061294555664,-0.1,0.2,0.02,0.22
0.0502321720123291,-0.09,0.18,0.01,0.2
0.05989193916320801,-0.03,0.21,-0.01,0.21
0.06967902183532715,0.01,0.21,-0.05,0.21
0.08008503913879395,-0.01,0.16,-0.06,0.17
0.1019899845123291,-0.05,0.13,-0.01,0.13
0.10405087471008301,-0.02,0.13,-0.04,0.13
0.10934996604919434,0.04,0.15,-0.05,0.16
0.11997699737548828,0.01,0.13,0.08,0.15
0.12932300567626953,-0.01,0.14,0.05,0.14
0.13931012153625488,0.05,0.21,-0.02,0.21
0.1496279239654541,0.06,0.23,-0.01,0.23
0.15949606895446777,0.03,0.21,-0.02,0.21
0.16937613487243652,0.0,0.18,-0.03,0.18
0.180250883102417,-0.02,0.17,0.03,0.17
0.20501208305358887,-0.07,0.16,0.04,0.17
0.20690202713012695,-0.07,0.17,0.01,0.18
0.2089231014251709,-0.07,0.19,0.01,0.2
0.21936607360839844,-0.06,0.2,0.01,0.2
0.22897696495056152,-0.03,0.18,0.03,0.18
0.23902487754821777,-0.01,0.17,0.05,0.17
0.24929404258728027,0.01,0.17,-0.01,0.17
0.25856900215148926,0.01,0.2,-0.05,0.2
0.268887996673584,-0.02,0.21,-0.01,0.21
0.2787201404571533,-0.03,0.18,-0.01,0.18
0.29630303382873535,-0.01,0.19,-0.06,0.19
0.29865002632141113,-0.02,0.18,0.0,0.18
0.30881714820861816,0.01,0.15,-0.02,0.15
0.3193809986114502,0.08,0.18,-0.06,0.2
0.32875704765319824,0.06,0.21,-0.05,0.22
0.33879804611206055,0.03,0.18,0.0,0.18
0.34868502616882324,-0.04,0.15,0.05,0.16
0.35910820960998535,-0.07,0.13,0.14,0.2
0.36937999725341797,-0.05,0.12,0.14,0.19
0.3789021968841553,-0.02,0.17,0.05,0.17
0.40466809272766113,-0.03,0.21,0.04,0.21
0.40757012367248535,-0.03,0.19,0.01,0.19
0.40930914878845215,-0.01,0.19,0.0,0.19
0.4196360111236572,0.0,0.2,0.01,0.2
0.4281940460205078,0.01,0.19,0.03,0.19
0.4386899471282959,-0.02,0.19,0.08,0.2
0.44802021980285645,-0.02,0.16,0.09,0.18
0.45844006538391113,0.0,0.19,0.06,0.19
0.4688389301300049,0.03,0.21,0.06,0.22
0.47863101959228516,0.04,0.17,0.04,0.17
0.4973900318145752,0.05,0.2,0.01,0.2
0.5006840229034424,0.04,0.22,0.09,0.24
0.5078480243682861,0.03,0.17,0.05,0.17
0.5181748867034912,0.07,0.2,-0.07,0.22
0.5274960994720459,0.09,0.22,-0.04,0.24
0.5375611782073975,0.04,0.2,0.03,0.2
0.5479230880737305,-0.01,0.14,0.09,0.16
0.5576159954071045,0.03,0.13,0.05,0.14
0.5680220127105713,0.08,0.16,-0.01,0.17
0.5771870613098145,0.07,0.17,-0.01,0.18
0.5988972187042236,0.01,0.14,0.01,0.14
0.601067066192627,-0.07,0.11,0.08,0.15
0.6072609424591064,-0.07,0.15,0.04,0.17
0.6172490119934082,-0.04,0.18,0.0,0.18
0.6270949840545654,-0.04,0.16,0.08,0.18
0.637286901473999,-0.08,0.11,0.16,0.21
0.6473591327667236,-0.1,0.09,0.18,0.22
0.6573169231414795,-0.05,0.12,0.16,0.2
0.6674911975860596,-0.03,0.17,0.09,0.19
0.6775228977203369,-0.07,0.18,0.04,0.19
0.7031071186065674,-0.07,0.18,0.05,0.19
0.7047851085662842,0.01,0.22,0.01,0.22
0.7071869373321533,0.08,0.24,-0.07,0.26
0.720207929611206,0.09,0.25,-0.02,0.26
0.7268900871276855,0.09,0.23,0.01,0.24
0.7369539737701416,0.11,0.23,0.0,0.25
0.7469298839569092,0.16,0.28,-0.05,0.32
0.7574419975280762,0.18,0.31,0.0,0.35
0.7674949169158936,0.13,0.29,0.07,0.32
0.7771332263946533,0.15,0.28,0.06,0.32
0.7953610420227051,0.23,0.33,0.06,0.4
0.7972729206085205,0.3,0.33,0.07,0.45
0.8067991733551025,0.4,0.37,0.04,0.54
0.8163831233978271,0.55,0.4,0.04,0.68
0.8267481327056885,0.71,0.46,0.06,0.84
0.8368871212005615,0.81,0.53,0.09,0.97
0.8471639156341553,0.84,0.52,0.16,1.0
