time,ax,ay,az,atotal
0.0031120777130126953,-0.05,0.17,0.02,0.17
0.011321067810058594,-0.06,0.17,0.01,0.18
0.021461009979248047,-0.03,0.16,-0.04,0.16
0.03143811225891113,0.02,0.17,-0.01,0.17
0.040804147720336914,0.06,0.15,0.06,0.17
0.05094504356384277,0.06,0.13,0.08,0.16
0.061691999435424805,0.11,0.15,0.05,0.19
0.07123017311096191,0.12,0.18,-0.01,0.21
0.09104108810424805,0.07,0.2,-0.05,0.21
0.09285807609558105,0.03,0.17,-0.01,0.17
0.10190200805664062,-0.02,0.15,-0.01,0.15
0.11064600944519043,-0.02,0.16,0.03,0.16
0.12083101272583008,-0.02,0.16,0.09,0.18
0.13102006912231445,0.02,0.13,0.1,0.16
0.14067387580871582,0.02,0.13,0.09,0.15
0.15137791633605957,0.05,0.15,0.1,0.18
0.1607649326324463,0.05,0.16,0.04,0.17
0.17114710807800293,0.07,0.16,-0.05,0.18
0.1957261562347412,0.07,0.19,-0.06,0.21
0.1976020336151123,0.07,0.22,-0.1,0.25
0.20039606094360352,0.09,0.21,-0.11,0.25
0.21073508262634277,0.11,0.21,-0.08,0.25
0.22060418128967285,0.08,0.21,0.0,0.22
0.23069405555725098,0.04,0.18,-0.01,0.18
0.24063897132873535,0.0,0.21,-0.04,0.21
0.250438928604126,-0.05,0.21,0.0,0.21
0.26070404052734375,-0.08,0.2,-0.02,0.21
0.2706739902496338,-0.13,0.2,0.02,0.23
0.2953488826751709,-0.14,0.19,0.09,0.25
0.2974390983581543,-0.09,0.19,0.0,0.21
0.3022780418395996,-0.06,0.23,-0.01,0.23
0.31010007858276367,-0.03,0.21,0.02,0.21
0.3198740482330322,-0.01,0.19,-0.03,0.19
0.3301231861114502,0.01,0.2,-0.04,0.2
0.33990907669067383,0.03,0.2,-0.02,0.2
0.3504211902618408,0.0,0.18,0.02,0.18
0.36038708686828613,-0.07,0.15,0.09,0.18
0.3703150749206543,-0.08,0.15,0.08,0.18
0.39514994621276855,0.04,0.22,-0.03,0.22
0.39739108085632324,0.07,0.27,-0.05,0.28
0.4001960754394531,0.04,0.21,-0.01,0.21
0.409621000289917,0.05,0.17,0.02,0.17
0.41954493522644043,0.07,0.17,-0.01,0.18
0.4296581745147705,0.08,0.18,0.01,0.19
