time,ax,ay,az,atotal
0.0076160430908203125,0.01,0.13,0.11,0.17
0.018464088439941406,0.0,0.15,0.17,0.22
0.027532100677490234,0.0,0.15,0.14,0.2
0.04986906051635742,0.04,0.22,0.07,0.23
0.05175304412841797,-0.01,0.21,0.11,0.23
0.05738210678100586,-0.12,0.17,0.13,0.24
0.06939291954040527,-0.11,0.15,0.0,0.18
0.07754802703857422,-0.06,0.19,-0.03,0.2
0.08775019645690918,-0.02,0.2,0.0,0.2
0.09786605834960938,0.06,0.18,-0.05,0.19
0.10732913017272949,0.11,0.22,-0.05,0.25
0.11821699142456055,0.15,0.21,-0.08,0.27
0.12763309478759766,0.14,0.21,-0.05,0.25
0.15408802032470703,0.07,0.18,-0.02,0.19
0.1565570831298828,0.0,0.15,0.0,0.15
0.15903592109680176,-0.01,0.16,-0.04,0.16
0.16901803016662598,0.0,0.19,-0.15,0.24
0.17682504653930664,0.03,0.2,-0.15,0.25
0.18719792366027832,0.01,0.18,-0.01,0.18
0.19699597358703613,-0.07,0.13,0.15,0.21
0.20701909065246582,-0.09,0.09,0.19,0.22
0.21717309951782227,-0.06,0.15,0.13,0.2
0.22754406929016113,-0.08,0.21,0.07,0.23
0.24995708465576172,-0.19,0.22,0.06,0.29
0.2518270015716553,-0.27,0.22,-0.01,0.34
0.2565791606903076,-0.21,0.26,-0.12,0.35
0.26955699920654297,-0.08,0.28,-0.16,0.33
0.2765340805053711,-0.06,0.27,-0.09,0.29
0.28659510612487793,-0.07,0.22,-0.01,0.23
0.29678988456726074,-0.02,0.22,0.02,0.22
0.30662107467651367,0.04,0.21,0.0,0.21
0.3162410259246826,0.06,0.21,-0.02,0.21
0.32654690742492676,0.0,0.2,0.04,0.2
0.3530240058898926,-0.02,0.16,0.01,0.16
0.3558230400085449,0.05,0.19,-0.09,0.21
0.35794901847839355,0.06,0.22,-0.04,0.23
0.3694422245025635,0.03,0.19,0.0,0.19
0.37605810165405273,0.0,0.15,0.04,0.15
0.3861100673675537,0.02,0.13,0.05,0.14
0.39662909507751465,0.12,0.16,0.01,0.2
0.40607619285583496,0.14,0.16,0.03,0.21
0.4165771007537842,0.08,0.13,0.02,0.15
0.42606401443481445,0.01,0.1,0.04,0.1
0.4527919292449951,-0.02,0.09,0.08,0.12
0.45522189140319824,-0.03,0.1,0.04,0.11
0.4573841094970703,-0.01,0.1,0.07,0.12
0.46909403800964355,-0.03,0.11,0.02,0.11
0.4757120609283447,-0.07,0.17,0.06,0.19
0.48589015007019043,-0.08,0.15,0.11,0.2
0.49564599990844727,-0.04,0.19,0.04,0.19
0.5058419704437256,0.01,0.23,0.03,0.23
