time,ax,ay,az,wx,wy,wz
83.429438,0.3920,-0.0892,-0.0066,0.0412,0.0459,-0.0053
83.434048,0.2622,-0.1146,0.1027,0.0412,0.0459,-0.0053
83.480174,0.2622,-0.1146,0.1027,0.0089,0.0248,0.0020
83.498892,0.2622,-0.1146,0.1027,0.0089,0.0248,0.0020
83.502274,0.2011,-0.1176,-0.0183,0.0089,0.0248,0.0020
83.546270,0.2011,-0.1176,-0.0183,-0.0070,0.0604,0.0043
83.563885,0.2011,-0.1176,-0.0183,-0.0070,0.0604,0.0043
83.572985,0.3023,-0.0388,-0.0059,-0.0070,0.0604,0.0043
83.614744,0.3023,-0.0388,-0.0059,0.0134,0.0426,-0.0283
83.634706,0.3023,-0.0388,-0.0059,0.0134,0.0426,-0.0283
83.638245,0.3827,-0.0864,-0.0573,0.0134,0.0426,-0.0283
83.682176,0.3827,-0.0864,-0.0573,0.0353,0.0166,-0.0201
83.711522,0.3827,-0.0864,-0.0573,0.0353,0.0166,-0.0201
83.714099,0.2173,-0.1487,0.1664,0.0353,0.0166,-0.0201
83.760908,0.2173,-0.1487,0.1664,0.0435,0.0449,0.0034
83.779828,0.2173,-0.1487,0.1664,0.0435,0.0449,0.0034
83.782568,0.1844,-0.0705,0.0034,0.0435,0.0449,0.0034
83.817444,0.1844,-0.0705,0.0034,0.0431,0.0218,0.0127
83.836367,0.1844,-0.0705,0.0034,0.0431,0.0218,0.0127
83.840959,0.1930,-0.0933,0.0374,0.0431,0.0218,0.0127
83.896149,0.1930,-0.0933,0.0374,0.1229,-0.0009,-0.0172
83.915202,0.1930,-0.0933,0.0374,0.1229,-0.0009,-0.0172
83.919334,0.3100,-0.1411,0.2411,0.1229,-0.0009,-0.0172
83.963128,0.3100,-0.1411,0.2411,0.1571,0.0476,0.0226
83.981117,0.3100,-0.1411,0.2411,0.1571,0.0476,0.0226
83.985437,0.2108,-0.1896,0.2035,0.1571,0.0476,0.0226
84.029419,0.2108,-0.1896,0.2035,0.1454,0.0373,-0.0004
84.050255,0.2108,-0.1896,0.2035,0.1454,0.0373,-0.0004
84.058228,0.2763,-0.1401,0.1090,0.1454,0.0373,-0.0004
84.098848,0.2763,-0.1401,0.1090,0.1447,0.0435,0.0629
84.118651,0.2763,-0.1401,0.1090,0.1447,0.0435,0.0629
84.122741,0.1149,-0.1054,0.0897,0.1447,0.0435,0.0629
84.165025,0.1149,-0.1054,0.0897,0.2829,0.0113,0.0614
84.186417,0.1149,-0.1054,0.0897,0.2829,0.0113,0.0614
84.191484,0.2139,-0.1984,0.5076,0.2829,0.0113,0.0614
84.233594,0.2139,-0.1984,0.5076,0.3492,0.0565,0.1179
84.257977,0.2139,-0.1984,0.5076,0.3492,0.0565,0.1179
84.259680,0.1127,-0.2644,0.4455,0.3492,0.0565,0.1179
84.302666,0.1127,-0.2644,0.4455,0.5110,0.0885,0.1109
84.324124,0.1127,-0.2644,0.4455,0.5110,0.0885,0.1109
84.325668,0.1708,-0.2627,0.6665,0.5110,0.0885,0.1109
84.369770,0.1708,-0.2627,0.6665,0.7006,0.2958,0.1832
84.390798,0.1708,-0.2627,0.6665,0.7006,0.2958,0.1832
84.392691,0.3010,-0.3863,1.0949,0.7006,0.2958,0.1832
84.435946,0.3010,-0.3863,1.0949,0.8425,0.1553,0.1975
84.457532,0.3010,-0.3863,1.0949,0.8425,0.1553,0.1975
84.459202,-0.1364,-0.4354,1.0277,0.8425,0.1553,0.1975
84.503661,-0.1364,-0.4354,1.0277,0.8929,0.1119,0.2125
84.524956,-0.1364,-0.4354,1.0277,0.8929,0.1119,0.2125
84.529141,0.1069,-0.3639,0.7568,0.8929,0.1119,0.2125
84.573533,0.1069,-0.3639,0.7568,1.1961,0.0335,0.1354
84.594766,0.1069,-0.3639,0.7568,1.1961,0.0335,0.1354
84.597509,0.2239,-0.3135,1.1796,1.1961,0.0335,0.1354
84.640812,0.2239,-0.3135,1.1796,1.1957,0.3953,0.2239
84.658910,0.2239,-0.3135,1.1796,1.1957,0.3953,0.2239
84.663292,0.2541,-0.4203,1.6960,1.1957,0.3953,0.2239
84.709904,0.2541,-0.4203,1.6960,1.3196,0.0066,0.1443
84.729838,0.2541,-0.4203,1.6960,1.3196,0.0066,0.1443
84.732138,-0.0066,-0.2416,0.7750,1.3196,0.0066,0.1443
84.777961,-0.0066,-0.2416,0.7750,1.4656,0.3524,0.2209
84.794922,-0.0066,-0.2416,0.7750,1.4656,0.3524,0.2209
84.798953,0.0849,-0.2395,1.5261,1.4656,0.3524,0.2209
84.844018,0.0849,-0.2395,1.5261,1.8007,0.0229,0.0664
84.862311,0.0849,-0.2395,1.5261,1.8007,0.0229,0.0664
84.868387,0.6117,-0.1271,1.7192,1.8007,0.0229,0.0664
84.912103,0.6117,-0.1271,1.7192,1.7532,0.2824,0.1636
84.933054,0.6117,-0.1271,1.7192,1.7532,0.2824,0.1636
84.936965,-0.0539,0.0223,1.2681,1.7532,0.2824,0.1636
84.981790,-0.0539,0.0223,1.2681,1.8607,0.0853,0.1483
84.999073,-0.0539,0.0223,1.2681,1.8607,0.0853,0.1483
85.002642,-0.0325,0.0723,1.1411,1.8607,0.0853,0.1483
85.056854,-0.0325,0.0723,1.1411,2.3557,0.0098,-0.0022
85.068842,-0.0325,0.0723,1.1411,2.3557,0.0098,-0.0022
85.071259,0.3500,0.3325,2.2532,2.3557,0.0098,-0.0022
85.117232,0.3500,0.3325,2.2532,2.5203,0.1197,-0.1252
85.138161,0.3500,0.3325,2.2532,2.5203,0.1197,-0.1252
85.141769,0.9267,0.1977,2.1047,2.5203,0.1197,-0.1252
85.183641,0.9267,0.1977,2.1047,2.4089,0.0953,-0.1572
85.212093,0.9267,0.1977,2.1047,2.4089,0.0953,-0.1572
85.217026,0.3579,0.4648,1.0715,2.4089,0.0953,-0.1572
85.250781,0.3579,0.4648,1.0715,2.1117,0.0452,-0.1968
85.272745,0.3579,0.4648,1.0715,2.1117,0.0452,-0.1968
85.274820,0.3831,0.7683,-0.5492,2.1117,0.0452,-0.1968
85.319054,0.3831,0.7683,-0.5492,1.7787,-0.0733,-0.2107
85.340252,0.3831,0.7683,-0.5492,1.7787,-0.0733,-0.2107
85.342062,0.2755,0.5572,-0.4871,1.7787,-0.0733,-0.2107
85.396615,0.2755,0.5572,-0.4871,1.3268,0.0829,-0.1071
85.404934,0.2755,0.5572,-0.4871,1.3268,0.0829,-0.1071
85.410381,0.0078,0.6210,-1.6826,1.3268,0.0829,-0.1071
85.454584,0.0078,0.6210,-1.6826,1.1217,-0.0946,-0.1126
85.474362,0.0078,0.6210,-1.6826,1.1217,-0.0946,-0.1126
85.479161,0.2534,0.6284,-0.5437,1.1217,-0.0946,-0.1126
85.521668,0.2534,0.6284,-0.5437,1.1929,-0.1203,0.0176
85.541767,0.2534,0.6284,-0.5437,1.1929,-0.1203,0.0176
85.545881,-0.2336,0.5870,-0.2139,1.1929,-0.1203,0.0176
85.590786,-0.2336,0.5870,-0.2139,1.1861,-0.2018,-0.1081
85.620463,-0.2336,0.5870,-0.2139,1.1861,-0.2018,-0.1081
85.624416,0.5762,0.6865,-0.0554,1.1861,-0.2018,-0.1081
85.667009,0.5762,0.6865,-0.0554,1.3991,-0.1026,-0.0643
85.690997,0.5762,0.6865,-0.0554,1.3991,-0.1026,-0.0643
85.693192,0.2205,0.6117,-0.1931,1.3991,-0.1026,-0.0643
85.734999,0.2205,0.6117,-0.1931,1.6977,-0.3444,-0.2095
85.758018,0.2205,0.6117,-0.1931,1.6977,-0.3444,-0.2095
85.763050,0.5961,0.6670,0.3566,1.6977,-0.3444,-0.2095
85.803684,0.5961,0.6670,0.3566,1.6650,-0.1997,-0.2870
85.824676,0.5961,0.6670,0.3566,1.6650,-0.1997,-0.2870
85.827544,0.3925,0.5651,-0.4521,1.6650,-0.1997,-0.2870
85.869918,0.3925,0.5651,-0.4521,0.9662,-0.1443,-0.2202
85.890011,0.3925,0.5651,-0.4521,0.9662,-0.1443,-0.2202
85.895182,0.1795,0.7538,-2.0568,0.9662,-0.1443,-0.2202
85.938714,0.1795,0.7538,-2.0568,0.3384,0.0394,-0.0798
85.960899,0.1795,0.7538,-2.0568,0.3384,0.0394,-0.0798
85.963463,-0.2615,0.3919,-2.1492,0.3384,0.0394,-0.0798
86.005534,-0.2615,0.3919,-2.1492,0.4007,-0.0614,0.0141
86.025315,-0.2615,0.3919,-2.1492,0.4007,-0.0614,0.0141
86.030674,-0.2275,0.1730,-0.1526,0.4007,-0.0614,0.0141
86.074603,-0.2275,0.1730,-0.1526,0.3229,-0.0602,0.0046
86.093339,-0.2275,0.1730,-0.1526,0.3229,-0.0602,0.0046
86.100905,0.1603,0.1925,-0.5225,0.3229,-0.0602,0.0046
86.142545,0.1603,0.1925,-0.5225,0.1185,-0.0909,-0.0313
86.161804,0.1603,0.1925,-0.5225,0.1185,-0.0909,-0.0313
86.166112,0.4535,0.1546,-0.6811,0.1185,-0.0909,-0.0313
86.210149,0.4535,0.1546,-0.6811,0.0853,-0.0620,-0.0214
86.229830,0.4535,0.1546,-0.6811,0.0853,-0.0620,-0.0214
86.232269,0.2546,0.0686,-0.2674,0.0853,-0.0620,-0.0214
86.279325,0.2546,0.0686,-0.2674,-0.0120,-0.0276,0.0682
86.296531,0.2546,0.0686,-0.2674,-0.0120,-0.0276,0.0682
86.306019,-0.1248,0.1086,-0.3787,-0.0120,-0.0276,0.0682
86.345276,-0.1248,0.1086,-0.3787,0.0377,-0.0225,0.0434
86.363711,-0.1248,0.1086,-0.3787,0.0377,-0.0225,0.0434
86.368760,0.1100,-0.0643,0.1574,0.0377,-0.0225,0.0434
86.412541,0.1100,-0.0643,0.1574,0.0120,-0.0115,0.0004
