time,ax,ay,az,wx,wy,wz
47.408471,0.3150,-0.0086,-0.2438,0.0007,0.0164,-0.0146
47.425604,0.3150,-0.0086,-0.2438,0.0007,0.0164,-0.0146
47.429958,0.0636,-0.1041,-0.2973,0.0007,0.0164,-0.0146
47.475164,0.0636,-0.1041,-0.2973,-0.0040,0.0099,0.0018
47.493766,0.0636,-0.1041,-0.2973,-0.0040,0.0099,0.0018
47.498273,-0.0216,-0.0379,-0.3272,-0.0040,0.0099,0.0018
47.543105,-0.0216,-0.0379,-0.3272,-0.0143,0.0222,-0.0142
47.562117,-0.0216,-0.0379,-0.3272,-0.0143,0.0222,-0.0142
47.565261,0.0992,0.0170,-0.4221,-0.0143,0.0222,-0.0142
47.610345,0.0992,0.0170,-0.4221,-0.0166,0.0173,-0.0205
47.630042,0.0992,0.0170,-0.4221,-0.0166,0.0173,-0.0205
47.634124,0.1603,-0.0466,-0.2919,-0.0166,0.0173,-0.0205
47.677189,0.1603,-0.0466,-0.2919,0.0063,0.0012,-0.0172
47.700509,0.1603,-0.0466,-0.2919,0.0063,0.0012,-0.0172
47.706659,0.0620,-0.0803,-0.2533,0.0063,0.0012,-0.0172
47.745572,0.0620,-0.0803,-0.2533,0.0124,0.0250,0.0060
47.765207,0.0620,-0.0803,-0.2533,0.0124,0.0250,0.0060
47.768946,0.0198,-0.0708,-0.2741,0.0124,0.0250,0.0060
47.813047,0.0198,-0.0708,-0.2741,0.0759,0.0098,-0.0109
47.834184,0.0198,-0.0708,-0.2741,0.0759,0.0098,-0.0109
47.837057,0.1185,-0.0815,-0.0672,0.0759,0.0098,-0.0109
47.881010,0.1185,-0.0815,-0.0672,0.0199,0.0211,0.0113
47.902675,0.1185,-0.0815,-0.0672,0.0199,0.0211,0.0113
47.908026,0.0438,-0.0520,-0.4307,0.0199,0.0211,0.0113
47.960434,0.0438,-0.0520,-0.4307,0.0564,0.0105,0.0263
47.981116,0.0438,-0.0520,-0.4307,0.0564,0.0105,0.0263
47.983163,-0.0171,-0.0550,-0.2189,0.0564,0.0105,0.0263
48.027245,-0.0171,-0.0550,-0.2189,0.1456,0.0155,0.0254
48.045572,-0.0171,-0.0550,-0.2189,0.1456,0.0155,0.0254
48.050040,0.0583,-0.1128,-0.0402,0.1456,0.0155,0.0254
48.095985,0.0583,-0.1128,-0.0402,0.2220,0.0291,0.0305
48.116202,0.0583,-0.1128,-0.0402,0.2220,0.0291,0.0305
48.119855,0.0633,-0.1628,0.0474,0.2220,0.0291,0.0305
48.162025,0.0633,-0.1628,0.0474,0.2979,-0.0227,0.0514
48.181681,0.0633,-0.1628,0.0474,0.2979,-0.0227,0.0514
48.185591,0.0476,-0.1331,-0.0321,0.2979,-0.0227,0.0514
48.231988,0.0476,-0.1331,-0.0321,0.5315,0.0682,0.1825
48.250830,0.0476,-0.1331,-0.0321,0.5315,0.0682,0.1825
48.252923,-0.2908,-0.3100,0.5000,0.5315,0.0682,0.1825
48.298580,-0.2908,-0.3100,0.5000,0.7587,0.1552,0.2298
48.317444,-0.2908,-0.3100,0.5000,0.7587,0.1552,0.2298
48.324232,-0.2237,-0.4474,0.8895,0.7587,0.1552,0.2298
