time,ax,ay,az,wx,wy,wz
35.240798,0.1503,0.2055,-0.9039,0.0047,0.0257,-0.0205
35.261442,0.1503,0.2055,-0.9039,0.0047,0.0257,-0.0205
35.263891,0.1340,0.2063,-0.8914,0.0047,0.0257,-0.0205
35.319623,0.1340,0.2063,-0.8914,-0.0063,0.0372,0.0006
35.328528,0.1340,0.2063,-0.8914,-0.0063,0.0372,0.0006
35.331841,0.0335,0.2279,-0.9710,-0.0063,0.0372,0.0006
35.378642,0.0335,0.2279,-0.9710,0.0038,0.0499,0.0275
35.401301,0.0335,0.2279,-0.9710,0.0038,0.0499,0.0275
35.404924,0.0441,0.2075,-0.8935,0.0038,0.0499,0.0275
35.444146,0.0441,0.2075,-0.8935,0.0044,0.0085,-0.0165
35.464056,0.0441,0.2075,-0.8935,0.0044,0.0085,-0.0165
35.468290,0.1784,0.1849,-0.8430,0.0044,0.0085,-0.0165
35.513286,0.1784,0.1849,-0.8430,0.0208,0.0216,-0.0397
35.531652,0.1784,0.1849,-0.8430,0.0208,0.0216,-0.0397
35.536271,0.1817,0.2163,-0.7971,0.0208,0.0216,-0.0397
35.581803,0.1817,0.2163,-0.7971,-0.0344,0.0171,-0.0235
35.600796,0.1817,0.2163,-0.7971,-0.0344,0.0171,-0.0235
35.604139,0.0585,0.2739,-1.0400,-0.0344,0.0171,-0.0235
35.659102,0.0585,0.2739,-1.0400,-0.0244,0.0134,-0.0064
35.668999,0.0585,0.2739,-1.0400,-0.0244,0.0134,-0.0064
35.674990,0.0643,0.2519,-0.8876,-0.0244,0.0134,-0.0064
35.725297,0.0643,0.2519,-0.8876,-0.0429,0.0134,-0.0186
35.746496,0.0643,0.2519,-0.8876,-0.0429,0.0134,-0.0186
35.749596,0.1006,0.2320,-0.9988,-0.0429,0.0134,-0.0186
35.793110,0.1006,0.2320,-0.9988,-0.0440,0.0058,-0.0046
35.814850,0.1006,0.2320,-0.9988,-0.0440,0.0058,-0.0046
35.816503,0.0595,0.2392,-0.9708,-0.0440,0.0058,-0.0046
35.860614,0.0595,0.2392,-0.9708,-0.0866,-0.0279,-0.0016
35.880278,0.0595,0.2392,-0.9708,-0.0866,-0.0279,-0.0016
35.883768,0.0036,0.2282,-1.0779,-0.0866,-0.0279,-0.0016
35.928240,0.0036,0.2282,-1.0779,-0.0995,-0.0120,-0.0046
35.948304,0.0036,0.2282,-1.0779,-0.0995,-0.0120,-0.0046
35.951996,0.0810,0.2929,-1.0424,-0.0995,-0.0120,-0.0046
35.996715,0.0810,0.2929,-1.0424,-0.0653,-0.0021,0.0109
36.015108,0.0810,0.2929,-1.0424,-0.0653,-0.0021,0.0109
36.018495,0.0993,0.2532,-0.8436,-0.0653,-0.0021,0.0109
36.063775,0.0993,0.2532,-0.8436,0.0312,-0.0012,0.0034
36.083731,0.0993,0.2532,-0.8436,0.0312,-0.0012,0.0034
36.090491,0.1199,0.1554,-0.5736,0.0312,-0.0012,0.0034
36.132006,0.1199,0.1554,-0.5736,0.1370,0.0082,0.0064
36.150812,0.1199,0.1554,-0.5736,0.1370,0.0082,0.0064
36.156382,0.1283,0.0532,-0.5875,0.1370,0.0082,0.0064
36.199833,0.1283,0.0532,-0.5875,0.3447,0.0051,0.0603
36.219442,0.1283,0.0532,-0.5875,0.3447,0.0051,0.0603
36.222437,-0.0417,-0.0482,-0.1795,0.3447,0.0051,0.0603
36.267567,-0.0417,-0.0482,-0.1795,0.5451,0.0178,0.1092
36.288230,-0.0417,-0.0482,-0.1795,0.5451,0.0178,0.1092
36.290349,-0.0798,-0.1163,-0.0467,0.5451,0.0178,0.1092
36.334776,-0.0798,-0.1163,-0.0467,0.7299,0.0520,0.1301
36.354205,-0.0798,-0.1163,-0.0467,0.7299,0.0520,0.1301
36.358315,-0.0511,-0.1793,0.0334,0.7299,0.0520,0.1301
36.402746,-0.0511,-0.1793,0.0334,0.9467,0.0710,0.1024
36.421927,-0.0511,-0.1793,0.0334,0.9467,0.0710,0.1024
36.426196,0.1673,-0.3079,0.2969,0.9467,0.0710,0.1024
36.470176,0.1673,-0.3079,0.2969,0.9629,0.0164,0.1307
36.490160,0.1673,-0.3079,0.2969,0.9629,0.0164,0.1307
36.493745,-0.0339,-0.4183,0.0312,0.9629,0.0164,0.1307
36.539240,-0.0339,-0.4183,0.0312,1.0521,0.0009,0.1437
36.557541,-0.0339,-0.4183,0.0312,1.0521,0.0009,0.1437
36.562311,0.0074,-0.3100,0.0887,1.0521,0.0009,0.1437
36.607160,0.0074,-0.3100,0.0887,1.3643,0.0037,0.1291
36.625292,0.0074,-0.3100,0.0887,1.3643,0.0037,0.1291
36.630071,-0.0184,-0.4650,0.9000,1.3643,0.0037,0.1291
36.673966,-0.0184,-0.4650,0.9000,1.8712,0.2000,0.1593
36.693438,-0.0184,-0.4650,0.9000,1.8712,0.2000,0.1593
36.697270,-0.0414,-0.7713,2.3681,1.8712,0.2000,0.1593
36.743715,-0.0414,-0.7713,2.3681,1.8024,0.3363,0.2790
36.761763,-0.0414,-0.7713,2.3681,1.8024,0.3363,0.2790
36.766455,-0.4658,-0.8156,1.1672,1.8024,0.3363,0.2790
36.810211,-0.4658,-0.8156,1.1672,1.6420,0.2087,0.1521
36.830126,-0.4658,-0.8156,1.1672,1.6420,0.2087,0.1521
36.835619,0.2052,-0.4536,0.5457,1.6420,0.2087,0.1521
36.877747,0.2052,-0.4536,0.5457,1.8499,0.1049,0.1300
36.906265,0.2052,-0.4536,0.5457,1.8499,0.1049,0.1300
36.912388,0.1110,-0.2253,0.6968,1.8499,0.1049,0.1300
36.954639,0.1110,-0.2253,0.6968,2.1419,0.2721,0.1502
36.976488,0.1110,-0.2253,0.6968,2.1419,0.2721,0.1502
36.980032,0.2525,-0.3401,2.0180,2.1419,0.2721,0.1502
37.022855,0.2525,-0.3401,2.0180,2.6150,0.2161,0.1273
37.043836,0.2525,-0.3401,2.0180,2.6150,0.2161,0.1273
37.051977,0.1124,-0.4158,1.9080,2.6150,0.2161,0.1273
37.090996,0.1124,-0.4158,1.9080,2.5597,0.0192,0.0223
37.110257,0.1124,-0.4158,1.9080,2.5597,0.0192,0.0223
37.116224,0.4187,-0.2488,0.7880,2.5597,0.0192,0.0223
37.158322,0.4187,-0.2488,0.7880,2.1614,0.1934,-0.1853
37.179210,0.4187,-0.2488,0.7880,2.1614,0.1934,-0.1853
37.185084,0.7140,0.0471,-0.0668,2.1614,0.1934,-0.1853
37.230413,0.7140,0.0471,-0.0668,1.8799,-0.0733,-0.1160
37.248058,0.7140,0.0471,-0.0668,1.8799,-0.0733,-0.1160
37.253098,-0.0214,0.3288,-0.8850,1.8799,-0.0733,-0.1160
37.294125,-0.0214,0.3288,-0.8850,2.2274,0.0518,-0.0489
37.313936,-0.0214,0.3288,-0.8850,2.2274,0.0518,-0.0489
37.319300,-0.1504,0.1059,0.5521,2.2274,0.0518,-0.0489
37.362009,-0.1504,0.1059,0.5521,2.3373,0.1000,0.0055
37.381919,-0.1504,0.1059,0.5521,2.3373,0.1000,0.0055
37.389159,-0.0567,0.3232,-0.0450,2.3373,0.1000,0.0055
