time,ax,ay,az,wx,wy,wz
71.497968,0.0194,-0.0197,-0.4160,0.0155,-0.0234,-0.0259
71.515353,0.0194,-0.0197,-0.4160,0.0155,-0.0234,-0.0259
71.518432,0.0602,-0.0553,-0.1524,0.0155,-0.0234,-0.0259
71.564467,0.0602,-0.0553,-0.1524,0.0202,0.0044,-0.0055
71.585117,0.0602,-0.0553,-0.1524,0.0202,0.0044,-0.0055
71.588840,-0.0671,-0.1048,-0.2524,0.0202,0.0044,-0.0055
71.633509,-0.0671,-0.1048,-0.2524,-0.0173,0.0007,-0.0041
71.652239,-0.0671,-0.1048,-0.2524,-0.0173,0.0007,-0.0041
71.655929,-0.0111,-0.0002,-0.5007,-0.0173,0.0007,-0.0041
71.701200,-0.0111,-0.0002,-0.5007,0.0168,0.0037,-0.0201
71.720708,-0.0111,-0.0002,-0.5007,0.0168,0.0037,-0.0201
71.725927,0.0827,-0.0409,-0.2085,0.0168,0.0037,-0.0201
71.768108,0.0827,-0.0409,-0.2085,-0.0131,-0.0031,-0.0233
71.790560,0.0827,-0.0409,-0.2085,-0.0131,-0.0031,-0.0233
71.793911,0.0737,-0.0652,-0.2935,-0.0131,-0.0031,-0.0233
71.834997,0.0737,-0.0652,-0.2935,-0.0134,0.0051,0.0135
71.855676,0.0737,-0.0652,-0.2935,-0.0134,0.0051,0.0135
71.859385,-0.1004,-0.0152,-0.3300,-0.0134,0.0051,0.0135
71.903132,-0.1004,-0.0152,-0.3300,-0.0099,0.0037,-0.0212
71.923086,-0.1004,-0.0152,-0.3300,-0.0099,0.0037,-0.0212
71.925722,0.1045,-0.0645,-0.2759,-0.0099,0.0037,-0.0212
71.971237,0.1045,-0.0645,-0.2759,0.0021,-0.0084,-0.0133
72.000266,0.1045,-0.0645,-0.2759,0.0021,-0.0084,-0.0133
72.005591,0.0246,-0.0760,-0.2680,0.0021,-0.0084,-0.0133
72.047785,0.0246,-0.0760,-0.2680,0.0344,-0.0119,-0.0133
72.068544,0.0246,-0.0760,-0.2680,0.0344,-0.0119,-0.0133
72.072850,-0.0555,-0.0560,-0.1968,0.0344,-0.0119,-0.0133
72.116091,-0.0555,-0.0560,-0.1968,0.0857,0.0190,0.0268
72.135778,-0.0555,-0.0560,-0.1968,0.0857,0.0190,0.0268
72.140626,-0.0895,-0.1424,-0.1154,0.0857,0.0190,0.0268
72.184061,-0.0895,-0.1424,-0.1154,0.1185,0.0272,0.0209
72.202261,-0.0895,-0.1424,-0.1154,0.1185,0.0272,0.0209
72.207166,0.0022,-0.1815,-0.0837,0.1185,0.0272,0.0209
72.251606,0.0022,-0.1815,-0.0837,0.1848,0.0054,0.0413
72.275768,0.0022,-0.1815,-0.0837,0.1848,0.0054,0.0413
72.278147,-0.0133,-0.1994,0.0362,0.1848,0.0054,0.0413
72.320013,-0.0133,-0.1994,0.0362,0.2262,0.0019,0.0745
72.339712,-0.0133,-0.1994,0.0362,0.2262,0.0019,0.0745
72.345448,-0.1778,-0.1448,-0.1282,0.2262,0.0019,0.0745
72.387510,-0.1778,-0.1448,-0.1282,0.5452,-0.0311,0.1312
72.406972,-0.1778,-0.1448,-0.1282,0.5452,-0.0311,0.1312
72.410214,-0.1962,-0.2698,0.6499,0.5452,-0.0311,0.1312
72.454031,-0.1962,-0.2698,0.6499,1.0613,-0.0058,0.1987
72.475475,-0.1962,-0.2698,0.6499,1.0613,-0.0058,0.1987
72.478676,-0.3117,-0.7313,1.6174,1.0613,-0.0058,0.1987
72.523644,-0.3117,-0.7313,1.6174,1.5591,-0.0445,0.3413
72.543444,-0.3117,-0.7313,1.6174,1.5591,-0.0445,0.3413
72.545385,-0.5386,-1.0146,2.0972,1.5591,-0.0445,0.3413
72.589738,-0.5386,-1.0146,2.0972,1.6649,0.1578,0.4710
72.609368,-0.5386,-1.0146,2.0972,1.6649,0.1578,0.4710
72.613374,-0.5217,-1.1495,1.3908,1.6649,0.1578,0.4710
