time,ax,ay,az,wx,wy,wz
2.956813,0.0224,0.2147,0.0038,0.0349,-0.0539,-0.0397
2.975581,0.0224,0.2147,0.0038,0.0349,-0.0539,-0.0397
2.980838,-0.0756,0.2387,0.0329,0.0349,-0.0539,-0.0397
3.028280,-0.0756,0.2387,0.0329,0.0002,-0.0400,-0.0161
3.045468,-0.0756,0.2387,0.0329,0.0002,-0.0400,-0.0161
3.050651,-0.0315,0.1648,-0.0569,0.0002,-0.0400,-0.0161
3.093166,-0.0315,0.1648,-0.0569,0.0122,-0.0393,0.0139
3.112075,-0.0315,0.1648,-0.0569,0.0122,-0.0393,0.0139
3.116273,-0.1519,0.1482,-0.0350,0.0122,-0.0393,0.0139
3.160566,-0.1519,0.1482,-0.0350,-0.0009,-0.0401,-0.0336
3.180718,-0.1519,0.1482,-0.0350,-0.0009,-0.0401,-0.0336
3.184594,0.1147,0.1602,-0.1057,-0.0009,-0.0401,-0.0336
3.240162,0.1147,0.1602,-0.1057,0.0180,-0.0745,-0.0067
3.258212,0.1147,0.1602,-0.1057,0.0180,-0.0745,-0.0067
3.261899,-0.0190,0.1447,0.0267,0.0180,-0.0745,-0.0067
3.307581,-0.0190,0.1447,0.0267,-0.0148,-0.0286,-0.0144
3.316368,-0.0190,0.1447,0.0267,-0.0148,-0.0286,-0.0144
3.320274,0.0345,0.1224,-0.0435,-0.0148,-0.0286,-0.0144
3.364170,0.0345,0.1224,-0.0435,-0.0532,-0.0129,0.0313
3.383271,0.0345,0.1224,-0.0435,-0.0532,-0.0129,0.0313
3.389889,-0.1706,0.0923,-0.0344,-0.0532,-0.0129,0.0313
3.432498,-0.1706,0.0923,-0.0344,-0.1684,0.0044,-0.0247
3.461255,-0.1706,0.0923,-0.0344,-0.1684,0.0044,-0.0247
3.464931,0.1274,0.0925,-0.3228,-0.1684,0.0044,-0.0247
3.501385,0.1274,0.0925,-0.3228,-0.1414,-0.0405,0.0945
3.522161,0.1274,0.0925,-0.3228,-0.1414,-0.0405,0.0945
3.524991,-0.2471,-0.0660,0.0941,-0.1414,-0.0405,0.0945
3.577858,-0.2471,-0.0660,0.0941,-0.2899,0.0072,0.0722
3.600690,-0.2471,-0.0660,0.0941,-0.2899,0.0072,0.0722
3.603158,0.0067,-0.0158,-0.1729,-0.2899,0.0072,0.0722
3.644059,0.0067,-0.0158,-0.1729,-0.6402,0.1150,0.2635
3.664031,0.0067,-0.0158,-0.1729,-0.6402,0.1150,0.2635
3.669069,-0.3675,-0.1775,-0.6698,-0.6402,0.1150,0.2635
3.712727,-0.3675,-0.1775,-0.6698,-0.8622,0.1061,0.2917
3.731906,-0.3675,-0.1775,-0.6698,-0.8622,0.1061,0.2917
3.741979,-0.2488,-0.3520,-0.6470,-0.8622,0.1061,0.2917
3.780809,-0.2488,-0.3520,-0.6470,-0.9669,-0.1964,0.1125
3.801760,-0.2488,-0.3520,-0.6470,-0.9669,-0.1964,0.1125
3.805371,0.3792,-0.5777,0.1225,-0.9669,-0.1964,0.1125
3.848826,0.3792,-0.5777,0.1225,-1.2404,0.1394,0.0765
3.868291,0.3792,-0.5777,0.1225,-1.2404,0.1394,0.0765
3.872338,0.5352,-0.5282,-1.0247,-1.2404,0.1394,0.0765
3.916104,0.5352,-0.5282,-1.0247,-1.1434,-0.0271,0.1052
3.935471,0.5352,-0.5282,-1.0247,-1.1434,-0.0271,0.1052
3.939146,-0.0207,-1.1319,0.8391,-1.1434,-0.0271,0.1052
3.984746,-0.0207,-1.1319,0.8391,-1.3966,0.2522,0.2214
4.007902,-0.0207,-1.1319,0.8391,-1.3966,0.2522,0.2214
4.010603,-0.0755,-0.6677,-1.0753,-1.3966,0.2522,0.2214
4.051486,-0.0755,-0.6677,-1.0753,-1.1992,0.0281,0.2174
4.072486,-0.0755,-0.6677,-1.0753,-1.1992,0.0281,0.2174
4.075716,-0.2855,-1.3644,0.7951,-1.1992,0.0281,0.2174
4.119934,-0.2855,-1.3644,0.7951,-1.2217,0.1063,0.1211
4.140951,-0.2855,-1.3644,0.7951,-1.2217,0.1063,0.1211
4.143747,0.1603,-0.9240,-0.6563,-1.2217,0.1063,0.1211
4.187271,0.1603,-0.9240,-0.6563,-1.2699,0.1164,0.0519
4.207929,0.1603,-0.9240,-0.6563,-1.2699,0.1164,0.0519
4.210565,0.2137,-1.2200,0.4232,-1.2699,0.1164,0.0519
4.255531,0.2137,-1.2200,0.4232,-1.3265,0.0503,0.0380
4.275910,0.2137,-1.2200,0.4232,-1.3265,0.0503,0.0380
4.278827,0.0784,-1.0547,-1.0244,-1.3265,0.0503,0.0380
4.323824,0.0784,-1.0547,-1.0244,-1.2977,0.0508,0.0341
4.343069,0.0784,-1.0547,-1.0244,-1.2977,0.0508,0.0341
4.349834,-0.1547,-1.2642,0.2286,-1.2977,0.0508,0.0341
4.391403,-0.1547,-1.2642,0.2286,-1.3437,-0.0782,-0.0102
