time,ax,ay,az,wx,wy,wz
50.418824,0.1191,0.1257,-0.0150,0.0101,-0.0047,-0.0065
50.438312,0.1191,0.1257,-0.0150,0.0101,-0.0047,-0.0065
50.442298,-0.0459,0.0488,-0.0219,0.0101,-0.0047,-0.0065
50.486524,-0.0459,0.0488,-0.0219,0.0016,-0.0082,0.0046
50.506783,-0.0459,0.0488,-0.0219,0.0016,-0.0082,0.0046
50.511673,0.0445,0.0705,-0.0493,0.0016,-0.0082,0.0046
50.554908,0.0445,0.0705,-0.0493,-0.0190,-0.0026,0.0001
50.574986,0.0445,0.0705,-0.0493,-0.0190,-0.0026,0.0001
50.580290,0.0815,0.0589,-0.0205,-0.0190,-0.0026,0.0001
50.622538,0.0815,0.0589,-0.0205,0.0475,-0.0110,-0.0051
50.642361,0.0815,0.0589,-0.0205,0.0475,-0.0110,-0.0051
50.647484,0.0722,0.0113,0.1492,0.0475,-0.0110,-0.0051
50.689837,0.0722,0.0113,0.1492,0.0360,-0.0147,-0.0036
50.709213,0.0722,0.0113,0.1492,0.0360,-0.0147,-0.0036
50.713569,0.0578,0.1213,-0.0010,0.0360,-0.0147,-0.0036
50.758590,0.0578,0.1213,-0.0010,-0.0091,-0.0002,-0.0160
50.777557,0.0578,0.1213,-0.0010,-0.0091,-0.0002,-0.0160
50.781927,0.1025,0.0763,-0.1253,-0.0091,-0.0002,-0.0160
50.824858,0.1025,0.0763,-0.1253,-0.0648,-0.0689,-0.0804
50.845710,0.1025,0.0763,-0.1253,-0.0648,-0.0689,-0.0804
50.852174,0.1593,0.0137,-0.0116,-0.0648,-0.0689,-0.0804
50.895594,0.1593,0.0137,-0.0116,-0.2845,-0.0838,-0.1685
50.914144,0.1593,0.0137,-0.0116,-0.2845,-0.0838,-0.1685
50.917218,0.3775,0.0168,-0.6001,-0.2845,-0.0838,-0.1685
50.961493,0.3775,0.0168,-0.6001,-0.3845,-0.1909,-0.0493
50.981670,0.3775,0.0168,-0.6001,-0.3845,-0.1909,-0.0493
50.986943,-0.2384,-0.3260,0.0659,-0.3845,-0.1909,-0.0493
51.037887,-0.2384,-0.3260,0.0659,-1.0655,-0.2836,0.0732
51.058628,-0.2384,-0.3260,0.0659,-1.0655,-0.2836,0.0732
51.063293,-0.0831,-0.2959,-1.3235,-1.0655,-0.2836,0.0732
51.107117,-0.0831,-0.2959,-1.3235,-1.4144,-0.1904,0.2310
51.130238,-0.0831,-0.2959,-1.3235,-1.4144,-0.1904,0.2310
51.132643,-0.0071,-0.9261,-0.5954,-1.4144,-0.1904,0.2310
51.174293,-0.0071,-0.9261,-0.5954,-1.2570,-0.1014,0.1622
51.193674,-0.0071,-0.9261,-0.5954,-1.2570,-0.1014,0.1622
51.200146,0.3285,-1.0920,0.4144,-1.2570,-0.1014,0.1622
51.242530,0.3285,-1.0920,0.4144,-1.1833,-0.1518,0.1680
51.262671,0.3285,-1.0920,0.4144,-1.1833,-0.1518,0.1680
51.266962,0.2256,-1.0322,0.5806,-1.1833,-0.1518,0.1680
51.309983,0.2256,-1.0322,0.5806,-1.4853,0.1298,0.2544
