time,ax,ay,az,wx,wy,wz
56.525923,-0.1068,0.0078,-0.0605,-0.0086,-0.0108,0.0191
56.569238,-0.1068,0.0078,-0.0605,-0.0019,-0.0035,-0.0081
56.601154,-0.1068,0.0078,-0.0605,-0.0019,-0.0035,-0.0081
56.606914,0.1238,0.0797,0.0265,-0.0019,-0.0035,-0.0081
56.639823,0.1238,0.0797,0.0265,-0.0059,0.0099,-0.0032
56.657692,0.1238,0.0797,0.0265,-0.0059,0.0099,-0.0032
56.662122,0.0221,0.0866,0.0739,-0.0059,0.0099,-0.0032
56.718222,0.0221,0.0866,0.0739,0.0134,-0.0023,0.0209
56.735251,0.0221,0.0866,0.0739,0.0134,-0.0023,0.0209
56.740643,-0.0979,0.0780,0.0781,0.0134,-0.0023,0.0209
56.783768,-0.0979,0.0780,0.0781,-0.0187,0.0049,0.0059
56.802522,-0.0979,0.0780,0.0781,-0.0187,0.0049,0.0059
56.808763,0.0411,0.0605,-0.0985,-0.0187,0.0049,0.0059
56.850184,0.0411,0.0605,-0.0985,-0.0157,-0.0037,0.0275
56.869105,0.0411,0.0605,-0.0985,-0.0157,-0.0037,0.0275
56.874211,-0.0348,0.0260,0.0112,-0.0157,-0.0037,0.0275
56.918780,-0.0348,0.0260,0.0112,-0.0246,0.0005,0.0141
56.941121,-0.0348,0.0260,0.0112,-0.0246,0.0005,0.0141
56.947651,0.0276,0.0976,-0.0827,-0.0246,0.0005,0.0141
56.986697,0.0276,0.0976,-0.0827,-0.0342,0.0024,0.0066
57.009363,0.0276,0.0976,-0.0827,-0.0342,0.0024,0.0066
57.011883,0.0503,0.0174,0.0702,-0.0342,0.0024,0.0066
57.055315,0.0503,0.0174,0.0702,-0.0532,-0.0225,0.0022
57.074592,0.0503,0.0174,0.0702,-0.0532,-0.0225,0.0022
57.078386,0.0352,0.0243,0.0676,-0.0532,-0.0225,0.0022
57.124020,0.0352,0.0243,0.0676,-0.3231,-0.0721,0.0317
57.141177,0.0352,0.0243,0.0676,-0.3231,-0.0721,0.0317
57.145894,0.0487,0.0119,-0.5836,-0.3231,-0.0721,0.0317
57.189956,0.0487,0.0119,-0.5836,-0.5557,-0.1349,0.1019
57.210652,0.0487,0.0119,-0.5836,-0.5557,-0.1349,0.1019
57.213745,-0.1281,-0.3417,-0.3723,-0.5557,-0.1349,0.1019
57.258163,-0.1281,-0.3417,-0.3723,-1.0900,-0.1927,0.1334
57.278624,-0.1281,-0.3417,-0.3723,-1.0900,-0.1927,0.1334
57.284031,0.1177,-0.4071,-1.0842,-1.0900,-0.1927,0.1334
57.325649,0.1177,-0.4071,-1.0842,-1.3701,-0.1121,0.2038
57.343594,0.1177,-0.4071,-1.0842,-1.3701,-0.1121,0.2038
57.348970,0.0416,-0.8825,-0.4238,-1.3701,-0.1121,0.2038
57.393441,0.0416,-0.8825,-0.4238,-1.9131,0.0805,0.3687
57.413267,0.0416,-0.8825,-0.4238,-1.9131,0.0805,0.3687
57.419119,-0.2265,-1.0195,-0.8523,-1.9131,0.0805,0.3687
57.462007,-0.2265,-1.0195,-0.8523,-2.0783,0.2225,0.3994
57.481022,-0.2265,-1.0195,-0.8523,-2.0783,0.2225,0.3994
57.484758,-0.1236,-2.1984,-0.0448,-2.0783,0.2225,0.3994
57.539653,-0.1236,-2.1984,-0.0448,-2.7330,0.5225,0.5335
57.557342,-0.1236,-2.1984,-0.0448,-2.7330,0.5225,0.5335
57.561683,-0.6702,-2.4238,-2.0917,-2.7330,0.5225,0.5335
57.605870,-0.6702,-2.4238,-2.0917,-2.4375,0.2979,0.2897
