time,ax,ay,az,wx,wy,wz
44.563915,-0.0468,-0.0038,0.1804,0.0110,0.0279,0.0778
44.608203,-0.0468,-0.0038,0.1804,0.0154,0.0038,-0.0030
44.629820,-0.0468,-0.0038,0.1804,0.0154,0.0038,-0.0030
44.632613,0.2929,0.0161,-0.0197,0.0154,0.0038,-0.0030
44.675308,0.2929,0.0161,-0.0197,0.0075,0.0019,-0.0421
44.694026,0.2929,0.0161,-0.0197,0.0075,0.0019,-0.0421
44.700880,0.2166,0.0703,0.0774,0.0075,0.0019,-0.0421
44.744027,0.2166,0.0703,0.0774,0.0332,-0.0031,-0.0023
44.763183,0.2166,0.0703,0.0774,0.0332,-0.0031,-0.0023
44.769369,-0.0797,0.0501,0.0848,0.0332,-0.0031,-0.0023
44.810580,-0.0797,0.0501,0.0848,-0.0201,-0.0007,-0.0102
44.832286,-0.0797,0.0501,0.0848,-0.0201,-0.0007,-0.0102
44.840685,0.0071,0.0969,-0.0950,-0.0201,-0.0007,-0.0102
44.878236,0.0071,0.0969,-0.0950,0.0494,0.0058,-0.0250
44.898071,0.0071,0.0969,-0.0950,0.0494,0.0058,-0.0250
44.902365,0.1000,-0.0378,0.2722,0.0494,0.0058,-0.0250
44.948991,0.1000,-0.0378,0.2722,0.0023,0.0155,-0.0083
44.964876,0.1000,-0.0378,0.2722,0.0023,0.0155,-0.0083
44.973227,-0.0148,0.0934,-0.1004,0.0023,0.0155,-0.0083
45.015698,-0.0148,0.0934,-0.1004,-0.0281,0.0106,0.0032
45.035634,-0.0148,0.0934,-0.1004,-0.0281,0.0106,0.0032
45.042013,-0.0680,-0.0144,-0.0821,-0.0281,0.0106,0.0032
45.082036,-0.0680,-0.0144,-0.0821,-0.0942,-0.0227,-0.0392
45.101748,-0.0680,-0.0144,-0.0821,-0.0942,-0.0227,-0.0392
45.104881,0.0726,0.0040,-0.0833,-0.0942,-0.0227,-0.0392
45.150031,0.0726,0.0040,-0.0833,-0.1553,-0.0501,-0.0812
45.168797,0.0726,0.0040,-0.0833,-0.1553,-0.0501,-0.0812
45.174275,0.0966,0.0811,-0.0586,-0.1553,-0.0501,-0.0812
45.220204,0.0966,0.0811,-0.0586,-0.7737,-0.2807,-0.2291
45.237706,0.0966,0.0811,-0.0586,-0.7737,-0.2807,-0.2291
45.243072,0.2297,0.0341,-0.9433,-0.7737,-0.2807,-0.2291
45.286451,0.2297,0.0341,-0.9433,-1.2629,-0.0719,-0.0959
45.307421,0.2297,0.0341,-0.9433,-1.2629,-0.0719,-0.0959
45.310996,0.0181,-0.6297,-1.7068,-1.2629,-0.0719,-0.0959
45.353513,0.0181,-0.6297,-1.7068,-1.2645,-0.2513,0.1553
45.375563,0.0181,-0.6297,-1.7068,-1.2645,-0.2513,0.1553
45.379281,-0.5812,-1.4565,0.5387,-1.2645,-0.2513,0.1553
45.421312,-0.5812,-1.4565,0.5387,-1.7378,0.1108,0.2809
45.441319,-0.5812,-1.4565,0.5387,-1.7378,0.1108,0.2809
45.446873,0.0887,-1.3323,-1.2996,-1.7378,0.1108,0.2809
45.500128,0.0887,-1.3323,-1.2996,-2.0628,0.1853,0.3534
45.520075,0.0887,-1.3323,-1.2996,-2.0628,0.1853,0.3534
45.524755,-0.2158,-2.1031,-0.0449,-2.0628,0.1853,0.3534
45.558229,-0.2158,-2.1031,-0.0449,-2.2543,0.1834,0.3050
