time,ax,ay,az,wx,wy,wz
8.735008,0.0270,0.0968,-0.0464,-0.0429,-0.0045,-0.0151
8.778484,0.0270,0.0968,-0.0464,-0.0426,0.0513,0.0064
8.798023,0.0270,0.0968,-0.0464,-0.0426,0.0513,0.0064
8.802611,-0.0538,0.0186,0.1005,-0.0426,0.0513,0.0064
8.847178,-0.0538,0.0186,0.1005,-0.0101,0.0021,0.0076
8.865670,-0.0538,0.0186,0.1005,-0.0101,0.0021,0.0076
8.869448,-0.1220,0.1379,-0.0026,-0.0101,0.0021,0.0076
8.913284,-0.1220,0.1379,-0.0026,-0.0042,0.0185,0.0036
8.934772,-0.1220,0.1379,-0.0026,-0.0042,0.0185,0.0036
8.940358,-0.0359,0.0966,0.1080,-0.0042,0.0185,0.0036
8.981210,-0.0359,0.0966,0.1080,0.0394,0.0141,-0.0210
9.001362,-0.0359,0.0966,0.1080,0.0394,0.0141,-0.0210
9.007379,0.0766,0.0677,0.1105,0.0394,0.0141,-0.0210
9.051770,0.0766,0.0677,0.1105,0.0005,0.0173,-0.0009
9.070157,0.0766,0.0677,0.1105,0.0005,0.0173,-0.0009
9.074536,-0.0586,0.1322,-0.0585,0.0005,0.0173,-0.0009
9.117803,-0.0586,0.1322,-0.0585,-0.0208,0.0209,0.0041
9.139295,-0.0586,0.1322,-0.0585,-0.0208,0.0209,0.0041
9.141827,-0.1158,0.0835,-0.0054,-0.0208,0.0209,0.0041
9.186226,-0.1158,0.0835,-0.0054,-0.0855,0.0387,-0.0191
9.208327,-0.1158,0.0835,-0.0054,-0.0855,0.0387,-0.0191
9.210389,-0.0034,0.1077,-0.1525,-0.0855,0.0387,-0.0191
9.252495,-0.0034,0.1077,-0.1525,-0.1141,0.1223,-0.1039
9.275690,-0.0034,0.1077,-0.1525,-0.1141,0.1223,-0.1039
9.279806,0.1866,-0.1152,0.0703,-0.1141,0.1223,-0.1039
9.320164,0.1866,-0.1152,0.0703,-0.6049,-0.0129,0.0064
9.340261,0.1866,-0.1152,0.0703,-0.6049,-0.0129,0.0064
9.343932,-0.2254,-0.2465,-0.9552,-0.6049,-0.0129,0.0064
9.398160,-0.2254,-0.2465,-0.9552,-1.0203,0.0274,0.1373
9.407951,-0.2254,-0.2465,-0.9552,-1.0203,0.0274,0.1373
9.411808,-0.3074,-0.6188,-1.0477,-1.0203,0.0274,0.1373
9.458052,-0.3074,-0.6188,-1.0477,-1.4261,0.0920,0.2012
9.476396,-0.3074,-0.6188,-1.0477,-1.4261,0.0920,0.2012
9.481172,-0.0930,-0.7992,-0.9075,-1.4261,0.0920,0.2012
9.525424,-0.0930,-0.7992,-0.9075,-1.2518,-0.0049,0.2244
9.545009,-0.0930,-0.7992,-0.9075,-1.2518,-0.0049,0.2244
9.551188,-0.0439,-1.3241,0.4506,-1.2518,-0.0049,0.2244
9.592934,-0.0439,-1.3241,0.4506,-1.5397,0.1208,0.1690
9.611274,-0.0439,-1.3241,0.4506,-1.5397,0.1208,0.1690
9.616144,0.3154,-0.9910,-0.1424,-1.5397,0.1208,0.1690
9.661984,0.3154,-0.9910,-0.1424,-1.4680,0.0899,0.0963
9.680653,0.3154,-0.9910,-0.1424,-1.4680,0.0899,0.0963
9.690907,0.0533,-1.3797,-0.1255,-1.4680,0.0899,0.0963
9.729243,0.0533,-1.3797,-0.1255,-1.7750,0.2194,0.0647
9.753648,0.0533,-1.3797,-0.1255,-1.7750,0.2194,0.0647
9.756582,0.1250,-1.4111,-0.6048,-1.7750,0.2194,0.0647
9.794675,0.1250,-1.4111,-0.6048,-1.5896,0.0719,0.0251
9.814249,0.1250,-1.4111,-0.6048,-1.5896,0.0719,0.0251
9.823461,-0.1058,-1.7762,-0.0736,-1.5896,0.0719,0.0251
9.864645,-0.1058,-1.7762,-0.0736,-1.8741,0.0361,-0.0409
9.888055,-0.1058,-1.7762,-0.0736,-1.8741,0.0361,-0.0409
9.891473,0.2121,-1.5676,-0.8752,-1.8741,0.0361,-0.0409
9.942374,0.2121,-1.5676,-0.8752,-2.1098,-0.1367,-0.1003
9.961289,0.2121,-1.5676,-0.8752,-2.1098,-0.1367,-0.1003
9.964594,0.0846,-2.0431,-1.2593,-2.1098,-0.1367,-0.1003
10.008700,0.0846,-2.0431,-1.2593,-2.7016,-0.0171,-0.1271
10.027204,0.0846,-2.0431,-1.2593,-2.7016,-0.0171,-0.1271
10.031936,0.3559,-1.8774,-2.3858,-2.7016,-0.0171,-0.1271
10.076766,0.3559,-1.8774,-2.3858,-2.2815,-0.2590,-0.0011
10.095274,0.3559,-1.8774,-2.3858,-2.2815,-0.2590,-0.0011
10.100598,-0.4280,-2.5520,-0.5765,-2.2815,-0.2590,-0.0011
10.144182,-0.4280,-2.5520,-0.5765,-2.1368,-0.1040,-0.0379
10.166001,-0.4280,-2.5520,-0.5765,-2.1368,-0.1040,-0.0379
10.169048,0.1770,-1.6939,-0.4170,-2.1368,-0.1040,-0.0379
10.212848,0.1770,-1.6939,-0.4170,-2.1876,-0.2103,-0.0587
10.231813,0.1770,-1.6939,-0.4170,-2.1876,-0.2103,-0.0587
10.236623,0.1737,-1.6817,-1.0173,-2.1876,-0.2103,-0.0587
10.280713,0.1737,-1.6817,-1.0173,-2.1089,-0.2580,-0.1037
10.301780,0.1737,-1.6817,-1.0173,-2.1089,-0.2580,-0.1037
10.304113,0.2753,-1.6125,-1.3521,-2.1089,-0.2580,-0.1037
10.349863,0.2753,-1.6125,-1.3521,-2.0867,-0.1977,-0.0828
10.368491,0.2753,-1.6125,-1.3521,-2.0867,-0.1977,-0.0828
10.372179,0.3744,-1.2934,-1.3295,-2.0867,-0.1977,-0.0828
10.416655,0.3744,-1.2934,-1.3295,-2.2520,-0.2461,-0.1753
10.436495,0.3744,-1.2934,-1.3295,-2.2520,-0.2461,-0.1753
10.441992,0.5609,-0.9029,-2.2141,-2.2520,-0.2461,-0.1753
10.481853,0.5609,-0.9029,-2.2141,-1.9982,-0.2046,-0.2530
10.503263,0.5609,-0.9029,-2.2141,-1.9982,-0.2046,-0.2530
10.507098,0.5327,-0.9681,-0.8368,-1.9982,-0.2046,-0.2530
10.551181,0.5327,-0.9681,-0.8368,-1.5230,-0.2156,-0.2158
10.572760,0.5327,-0.9681,-0.8368,-1.5230,-0.2156,-0.2158
10.574630,-0.0549,-0.8390,-0.2185,-1.5230,-0.2156,-0.2158
10.618806,-0.0549,-0.8390,-0.2185,-0.7861,-0.0564,-0.0985
10.639112,-0.0549,-0.8390,-0.2185,-0.7861,-0.0564,-0.0985
10.642662,-0.1430,-0.7504,1.5765,-0.7861,-0.0564,-0.0985
10.688608,-0.1430,-0.7504,1.5765,-0.4040,0.0318,0.0202
10.716550,-0.1430,-0.7504,1.5765,-0.4040,0.0318,0.0202
10.720636,0.0373,-0.1237,-0.1193,-0.4040,0.0318,0.0202
10.753840,0.0373,-0.1237,-0.1193,-0.1398,-0.0162,0.0045
10.773691,0.0373,-0.1237,-0.1193,-0.1398,-0.0162,0.0045
10.776852,0.4814,0.1776,-0.2407,-0.1398,-0.0162,0.0045
10.821627,0.4814,0.1776,-0.2407,-0.0473,0.0443,0.0078
10.841330,0.4814,0.1776,-0.2407,-0.0473,0.0443,0.0078
10.845262,0.5044,0.3275,-0.6833,-0.0473,0.0443,0.0078
10.899839,0.5044,0.3275,-0.6833,-0.0351,-0.0108,-0.0320
10.908834,0.5044,0.3275,-0.6833,-0.0351,-0.0108,-0.0320
10.912854,0.5986,0.3283,-1.0996,-0.0351,-0.0108,-0.0320
10.958068,0.5986,0.3283,-1.0996,0.0185,0.0454,0.0240
10.976500,0.5986,0.3283,-1.0996,0.0185,0.0454,0.0240
10.980216,0.4418,0.2716,-0.6572,0.0185,0.0454,0.0240
11.035314,0.4418,0.2716,-0.6572,0.0234,0.0072,0.0020
11.060048,0.4418,0.2716,-0.6572,0.0234,0.0072,0.0020
11.061875,0.5257,0.3854,-1.0211,0.0234,0.0072,0.0020
11.103666,0.5257,0.3854,-1.0211,0.0115,0.0422,0.0066
11.121986,0.5257,0.3854,-1.0211,0.0115,0.0422,0.0066
11.125631,0.4631,0.3385,-1.0522,0.0115,0.0422,0.0066
11.171204,0.4631,0.3385,-1.0522,0.0995,0.0192,-0.0233
11.190991,0.4631,0.3385,-1.0522,0.0995,0.0192,-0.0233
11.195483,0.5623,0.3314,-0.6472,0.0995,0.0192,-0.0233
11.239255,0.5623,0.3314,-0.6472,0.0283,0.0567,0.0032
11.261470,0.5623,0.3314,-0.6472,0.0283,0.0567,0.0032
11.263196,0.4649,0.3684,-1.0863,0.0283,0.0567,0.0032
11.306427,0.4649,0.3684,-1.0863,-0.0319,0.0016,-0.0144
11.324990,0.4649,0.3684,-1.0863,-0.0319,0.0016,-0.0144
11.329874,0.5460,0.4549,-1.3109,-0.0319,0.0016,-0.0144
11.377102,0.5460,0.4549,-1.3109,-0.0288,0.0410,-0.0067
11.395096,0.5460,0.4549,-1.3109,-0.0288,0.0410,-0.0067
11.400877,0.4649,0.3653,-0.9681,-0.0288,0.0410,-0.0067
11.443075,0.4649,0.3653,-0.9681,0.0494,0.0061,-0.0168
11.462741,0.4649,0.3653,-0.9681,0.0494,0.0061,-0.0168
