time,ax,ay,az,wx,wy,wz
20.560478,0.1635,0.0537,0.1884,0.0113,-0.0120,-0.0114
20.603860,0.1635,0.0537,0.1884,-0.0010,0.0028,0.0031
20.625697,0.1635,0.0537,0.1884,-0.0010,0.0028,0.0031
20.629339,0.0284,0.1112,-0.0886,-0.0010,0.0028,0.0031
20.672717,0.0284,0.1112,-0.0886,-0.0113,0.0154,-0.0091
20.692798,0.0284,0.1112,-0.0886,-0.0113,0.0154,-0.0091
20.700399,0.1128,0.0422,0.0809,-0.0113,0.0154,-0.0091
20.741269,0.1128,0.0422,0.0809,0.0239,-0.0089,-0.0083
20.762062,0.1128,0.0422,0.0809,0.0239,-0.0089,-0.0083
20.765202,-0.0662,0.0493,0.0573,0.0239,-0.0089,-0.0083
20.809350,-0.0662,0.0493,0.0573,-0.0546,0.0045,-0.0114
20.827889,-0.0662,0.0493,0.0573,-0.0546,0.0045,-0.0114
20.831436,0.1286,0.0886,-0.1116,-0.0546,0.0045,-0.0114
20.877504,0.1286,0.0886,-0.1116,0.0283,0.0085,0.0106
20.898556,0.1286,0.0886,-0.1116,0.0283,0.0085,0.0106
20.901509,-0.1067,-0.0463,0.2186,0.0283,0.0085,0.0106
20.943773,-0.1067,-0.0463,0.2186,-0.0375,0.0010,0.0233
20.965031,-0.1067,-0.0463,0.2186,-0.0375,0.0010,0.0233
20.968404,0.0215,0.1277,-0.1714,-0.0375,0.0010,0.0233
21.012382,0.0215,0.1277,-0.1714,-0.0157,-0.0023,-0.0111
21.031375,0.0215,0.1277,-0.1714,-0.0157,-0.0023,-0.0111
21.035495,0.1219,-0.0546,0.1815,-0.0157,-0.0023,-0.0111
21.081085,0.1219,-0.0546,0.1815,-0.2079,-0.0621,0.0203
21.101148,0.1219,-0.0546,0.1815,-0.2079,-0.0621,0.0203
21.103833,0.0160,0.0711,-0.3910,-0.2079,-0.0621,0.0203
21.160047,0.0160,0.0711,-0.3910,-0.3929,-0.0559,0.1233
21.167572,0.0160,0.0711,-0.3910,-0.3929,-0.0559,0.1233
21.171996,-0.2464,-0.1563,-0.3235,-0.3929,-0.0559,0.1233
