time,ax,ay,az,atotal
0.006194114685058594,-0.02,0.16,0.0,0.16
0.016350984573364258,-0.01,0.22,-0.04,0.22
0.026053905487060547,-0.01,0.26,-0.06,0.26
0.03632998466491699,-0.08,0.21,-0.07,0.23
0.04635906219482422,-0.1,0.17,-0.08,0.21
0.0721750259399414,-0.08,0.18,-0.06,0.2
0.07399320602416992,0.0,0.2,-0.05,0.2
0.07576417922973633,0.07,0.23,-0.04,0.24
0.08585786819458008,0.01,0.14,0.03,0.14
0.09662508964538574,-0.02,0.08,0.1,0.12
0.10597896575927734,-0.03,0.13,0.13,0.18
0.11579608917236328,0.01,0.13,0.05,0.13
0.12606000900268555,0.0,0.15,-0.02,0.15
0.1358170509338379,-0.01,0.16,0.03,0.16
0.14634108543395996,-0.05,0.15,0.01,0.15
0.17732000350952148,-0.02,0.17,0.0,0.17
0.18063688278198242,-0.02,0.17,-0.03,0.17
0.1825270652770996,-0.03,0.19,-0.05,0.19
0.18530988693237305,-0.05,0.22,0.01,0.22
0.19537115097045898,-0.05,0.15,0.02,0.15
0.20532703399658203,-0.05,0.17,0.04,0.18
0.21510004997253418,0.03,0.16,0.05,0.17
0.22559905052185059,0.07,0.17,0.04,0.18
0.23539209365844727,0.09,0.21,0.05,0.23
0.24552202224731445,0.06,0.19,-0.01,0.19
0.2715330123901367,0.02,0.15,0.03,0.15
0.27339696884155273,-0.01,0.15,0.06,0.16
0.2751920223236084,0.0,0.17,0.0,0.17
0.2850000858306885,0.07,0.23,-0.05,0.24
0.29471588134765625,0.06,0.23,-0.05,0.24
0.30521392822265625,0.03,0.22,-0.01,0.22
0.31519103050231934,0.01,0.2,0.05,0.2
0.3251152038574219,-0.01,0.16,0.03,0.16
0.33503198623657227,-0.04,0.2,0.04,0.2
0.34474992752075195,-0.02,0.18,-0.03,0.18
0.37467098236083984,0.05,0.23,-0.05,0.24
0.377155065536499,0.1,0.21,-0.05,0.23
0.38013505935668945,0.06,0.2,-0.04,0.21
0.3845829963684082,0.02,0.18,-0.03,0.18
0.39444804191589355,0.04,0.16,-0.05,0.17
0.4044010639190674,0.04,0.18,-0.03,0.18
0.41452908515930176,0.05,0.12,-0.03,0.13
0.4244680404663086,0.01,0.09,0.01,0.09
0.4347240924835205,-0.03,0.07,0.03,0.08
0.44445300102233887,0.02,0.06,0.02,0.06
0.47017717361450195,0.11,0.08,0.04,0.14
0.47207117080688477,0.12,0.1,0.03,0.15
0.47432994842529297,0.08,0.12,0.04,0.14
0.48415303230285645,0.03,0.14,0.08,0.16
0.494110107421875,-0.01,0.1,0.12,0.15
0.5039680004119873,-0.02,0.15,0.11,0.18
0.5143671035766602,0.01,0.18,0.04,0.18
0.5242350101470947,0.06,0.25,-0.04,0.26
0.5340790748596191,0.07,0.3,-0.04,0.31
0.5441031455993652,0.04,0.25,-0.02,0.25
0.5710091590881348,0.03,0.26,-0.06,0.26
0.5729119777679443,0.03,0.28,-0.08,0.29
0.5742449760437012,0.02,0.23,-0.02,0.23
0.5835881233215332,0.03,0.23,-0.08,0.24
0.5935878753662109,0.01,0.24,-0.04,0.24
0.6034960746765137,-0.03,0.22,-0.1,0.24
0.6139030456542969,-0.06,0.29,-0.15,0.33
0.6234920024871826,-0.04,0.29,-0.13,0.32
0.6334471702575684,-0.03,0.23,-0.13,0.26
0.6434540748596191,0.02,0.22,-0.12,0.25
0.6656022071838379,0.06,0.23,-0.14,0.27
0.6674690246582031,0.07,0.2,-0.14,0.25
0.6737060546875,0.03,0.17,-0.13,0.21
0.6842989921569824,-0.01,0.16,-0.1,0.18
0.693432092666626,0.01,0.12,-0.06,0.13
0.7035140991210938,0.04,0.15,-0.09,0.17
0.7136380672454834,-0.02,0.18,-0.04,0.18
0.7232198715209961,-0.02,0.15,-0.09,0.17
0.7335250377655029,-0.02,0.22,-0.1,0.24
