time,ax,ay,az,atotal
0.019173145294189453,-0.01,0.23,-0.05,0.23
0.020853042602539062,-0.04,0.2,0.03,0.2
0.023128986358642578,-0.04,0.19,-0.03,0.19
0.03229999542236328,-0.05,0.25,-0.07,0.26
0.03969287872314453,-0.05,0.24,-0.02,0.24
0.04935598373413086,-0.03,0.18,0.01,0.18
0.05923795700073242,0.01,0.17,0.01,0.17
0.06951904296875,0.03,0.18,0.02,0.18
0.07924795150756836,0.02,0.18,0.02,0.18
0.08981108665466309,0.03,0.21,-0.03,0.21
0.12021708488464355,0.05,0.21,-0.04,0.21
0.12170100212097168,0.02,0.21,-0.07,0.22
0.12337207794189453,-0.02,0.19,-0.03,0.19
0.13243699073791504,-0.03,0.12,-0.07,0.14
0.13898515701293945,0.0,0.19,-0.05,0.19
0.14920401573181152,0.03,0.23,-0.03,0.23
0.15901803970336914,0.01,0.19,-0.03,0.19
0.16910600662231445,0.01,0.22,-0.01,0.22
0.17916393280029297,0.02,0.24,-0.07,0.25
0.1887221336364746,0.02,0.26,-0.07,0.27
0.21727299690246582,-0.02,0.24,-0.02,0.24
0.21964693069458008,-0.02,0.19,0.03,0.19
0.22117996215820312,0.01,0.16,0.08,0.17
0.23304200172424316,0.03,0.18,0.04,0.18
0.23850798606872559,0.02,0.19,0.0,0.19
0.2489008903503418,-0.03,0.17,0.03,0.17
0.2584419250488281,-0.04,0.16,0.04,0.16
0.268463134765625,-0.04,0.24,-0.04,0.24
0.2785501480102539,-0.03,0.25,-0.02,0.25
0.2884659767150879,-0.01,0.17,0.06,0.18
0.3174619674682617,0.02,0.16,0.12,0.2
0.31974101066589355,0.05,0.19,0.11,0.22
0.32147789001464844,0.04,0.21,0.09,0.23
0.33246898651123047,0.0,0.19,0.11,0.21
0.33806419372558594,-0.03,0.16,0.15,0.22
0.34923315048217773,-0.04,0.19,0.15,0.24
0.3579690456390381,-0.05,0.23,0.08,0.24
0.36818504333496094,-0.07,0.27,0.01,0.27
0.37809300422668457,-0.12,0.31,-0.06,0.33
0.38791799545288086,-0.12,0.33,-0.1,0.36
0.4190821647644043,-0.1,0.35,-0.14,0.38
0.420881986618042,-0.14,0.35,-0.16,0.4
0.4226231575012207,-0.16,0.31,-0.18,0.39
0.43237805366516113,-0.13,0.3,-0.2,0.38
0.43752002716064453,-0.07,0.32,-0.19,0.37
0.4482560157775879,-0.05,0.27,-0.17,0.32
0.4572591781616211,-0.05,0.21,-0.07,0.22
0.4671931266784668,-0.05,0.19,-0.05,0.2
0.47760915756225586,0.01,0.2,-0.07,0.21
0.48720598220825195,0.06,0.22,-0.11,0.25
0.5060901641845703,0.05,0.19,-0.13,0.23
0.507814884185791,0.02,0.11,-0.06,0.12
0.5171408653259277,0.01,0.02,0.04,0.04
0.5269079208374023,0.02,0.02,0.08,0.08
0.5372071266174316,0.05,0.0,0.1,0.11
0.5476830005645752,0.08,-0.05,0.17,0.19
0.556988000869751,0.12,-0.02,0.19,0.22
0.5669541358947754,0.07,0.04,0.15,0.17
0.576840877532959,-0.01,0.09,0.13,0.15
0.5870561599731445,-0.07,0.12,0.05,0.14
0.609929084777832,-0.09,0.14,0.02,0.16
0.6114859580993652,-0.04,0.14,-0.01,0.14
0.6170868873596191,0.02,0.17,-0.05,0.17
0.626702070236206,0.04,0.17,-0.01,0.17
0.6368789672851562,0.04,0.13,-0.04,0.14
0.6468939781188965,0.05,0.17,-0.08,0.19
0.6569340229034424,0.08,0.21,-0.09,0.24
0.6672029495239258,0.12,0.18,-0.06,0.22
0.6772480010986328,0.17,0.16,0.0,0.23
0.6871910095214844,0.24,0.15,0.02,0.28
0.7169020175933838,0.25,0.12,0.02,0.27
0.7196002006530762,0.23,0.11,-0.01,0.25
0.7213811874389648,0.2,0.1,-0.03,0.22
0.7328181266784668,0.23,0.13,0.01,0.26
0.7364859580993652,0.26,0.18,0.01,0.31
0.7491331100463867,0.24,0.22,-0.04,0.32
0.7564020156860352,0.2,0.22,-0.1,0.31
0.7668681144714355,0.18,0.22,-0.12,0.3
0.7763838768005371,0.19,0.24,-0.11,0.32
0.7866489887237549,0.17,0.24,-0.09,0.3
0.8168120384216309,0.16,0.24,-0.09,0.3
0.8184208869934082,0.1,0.29,-0.13,0.33
0.8199958801269531,0.04,0.3,-0.14,0.33
0.8316679000854492,-0.02,0.28,-0.09,0.29
0.8359761238098145,-0.13,0.27,-0.04,0.3
0.8489530086517334,-0.2,0.28,-0.08,0.35
0.8561780452728271,-0.27,0.32,-0.09,0.42
0.8661270141601562,-0.34,0.31,-0.08,0.46
0.8763999938964844,-0.42,0.26,0.01,0.49
0.885951042175293,-0.51,0.24,0.0,0.56
0.9151780605316162,-0.49,0.27,-0.02,0.55
0.9175570011138916,-0.39,0.21,0.11,0.45
0.9197390079498291,-0.25,0.14,0.25,0.38
0.932560920715332,-0.11,0.14,0.29,0.34
0.9356110095977783,-0.02,0.15,0.18,0.23
0.9487738609313965,0.02,0.24,0.06,0.24
0.9552888870239258,0.01,0.27,0.06,0.27
0.9654941558837891,0.01,0.22,0.01,0.22
0.9757270812988281,0.05,0.23,-0.03,0.23
0.9856271743774414,0.12,0.26,-0.04,0.28
1.0205721855163574,0.13,0.23,-0.1,0.28
1.0225679874420166,0.1,0.15,-0.03,0.18
1.0248851776123047,0.12,0.05,0.03,0.13
1.032884120941162,0.17,0.05,0.05,0.18
1.035243034362793,0.19,0.08,0.01,0.2
1.0496711730957031,0.15,0.12,0.01,0.19
1.0557451248168945,0.05,0.15,-0.04,0.16
1.0654239654541016,-0.03,0.2,-0.21,0.29
1.0757150650024414,-0.08,0.23,-0.28,0.37
1.0853350162506104,-0.08,0.21,-0.23,0.32
1.1175341606140137,-0.12,0.18,-0.18,0.28
1.1200828552246094,-0.13,0.14,-0.14,0.23
1.1217188835144043,-0.09,0.11,-0.09,0.16
1.1332511901855469,-0.03,0.12,-0.02,0.12
1.1352050304412842,0.01,0.12,-0.01,0.12
1.149393081665039,0.01,0.11,0.02,0.11
1.1546368598937988,-0.03,0.09,0.09,0.13
1.165457010269165,-0.07,0.06,0.14,0.16
1.1745929718017578,-0.07,0.05,0.13,0.15
1.1846380233764648,-0.07,0.08,0.08,0.13
1.2107791900634766,-0.04,0.09,0.08,0.12
1.212820053100586,-0.03,0.06,0.09,0.11
1.2156000137329102,-0.04,0.07,0.12,0.14
1.2244648933410645,-0.08,0.05,0.15,0.17
1.2343859672546387,-0.08,0.02,0.14,0.16
1.2443420886993408,-0.03,0.07,0.14,0.15
1.2545440196990967,0.0,0.14,0.1,0.17
1.2644648551940918,0.02,0.2,0.07,0.21
1.2761569023132324,0.0,0.17,0.03,0.17
1.2849268913269043,0.03,0.15,-0.03,0.15
1.3165290355682373,0.08,0.26,-0.05,0.27
1.3188109397888184,0.04,0.28,-0.1,0.3
1.3205819129943848,-0.02,0.3,-0.1,0.31
1.333402156829834,-0.1,0.33,-0.11,0.36
1.3354229927062988,-0.13,0.3,-0.08,0.33
1.3500590324401855,-0.11,0.32,-0.06,0.34
1.354274034500122,-0.08,0.29,-0.11,0.32
1.3654780387878418,-0.06,0.3,0.06,0.31
1.3739550113677979,-0.08,0.2,0.1,0.23
1.3842580318450928,-0.08,0.14,0.03,0.16
1.4168601036071777,-0.04,0.18,0.02,0.18
1.4195270538330078,0.04,0.2,0.01,0.2
1.4217979907989502,0.05,0.15,0.09,0.18
1.433441162109375,0.03,0.09,0.16,0.18
1.4351580142974854,0.0,0.07,0.11,0.13
1.4498820304870605,0.03,0.11,0.04,0.12
1.453333854675293,0.05,0.14,0.03,0.15
1.4653129577636719,0.04,0.18,0.04,0.18
1.4734060764312744,0.01,0.18,0.05,0.18
1.4835948944091797,-0.02,0.11,0.08,0.13
1.5132951736450195,0.01,0.1,0.08,0.12
1.5154380798339844,0.07,0.16,0.08,0.19
1.5174188613891602,0.1,0.19,0.03,0.21
1.5329110622406006,0.08,0.15,0.04,0.17
1.5343079566955566,0.07,0.12,0.04,0.14
1.5489060878753662,0.08,0.17,-0.04,0.19
1.5529351234436035,0.09,0.23,-0.12,0.27
1.5648829936981201,0.07,0.25,-0.13,0.29
1.572746992111206,0.04,0.25,-0.13,0.28
1.58309006690979,0.02,0.24,-0.12,0.26
1.6077589988708496,0.04,0.24,-0.1,0.26
1.609187126159668,0.05,0.24,-0.07,0.25
1.6127328872680664,0.07,0.21,-0.04,0.22
1.622969150543213,0.04,0.19,0.03,0.19
1.6327381134033203,-0.03,0.12,0.14,0.18
1.642543077468872,-0.08,0.1,0.13,0.18
1.6525239944458008,-0.08,0.18,0.05,0.2
1.6626591682434082,-0.06,0.26,-0.01,0.26
1.6729919910430908,-0.07,0.24,0.06,0.25
1.6826560497283936,-0.04,0.17,0.1,0.2
1.706860065460205,-0.03,0.16,0.08,0.18
1.708590030670166,-0.02,0.2,0.04,0.2
1.712141990661621,-0.02,0.19,-0.02,0.19
1.7221100330352783,-0.04,0.2,-0.03,0.2
1.732090950012207,-0.04,0.19,-0.05,0.2
