time,ax,ay,az,atotal
0.001344919204711914,0.01,0.34,-0.2,0.39
0.002988100051879883,-0.15,0.28,-0.04,0.32
0.010823965072631836,-0.19,0.28,-0.02,0.33
0.020543813705444336,-0.11,0.32,-0.07,0.34
0.030844926834106445,-0.03,0.29,-0.04,0.29
0.04056286811828613,-0.14,0.16,0.06,0.22
0.050575971603393555,-0.27,0.17,0.07,0.32
0.06040310859680176,-0.27,0.29,-0.08,0.4
0.07092404365539551,-0.19,0.37,-0.15,0.44
0.08108401298522949,-0.06,0.41,-0.16,0.44
0.10483193397521973,0.05,0.35,-0.18,0.39
0.10677194595336914,0.05,0.25,-0.13,0.28
0.1102440357208252,0.03,0.15,-0.06,0.16
0.12030911445617676,0.04,0.04,-0.04,0.06
0.1305229663848877,0.03,0.01,0.01,0.03
0.1402449607849121,-0.05,0.03,0.07,0.09
0.150648832321167,-0.1,0.1,0.03,0.14
0.16124296188354492,-0.06,0.21,-0.05,0.22
0.1705930233001709,-0.02,0.29,-0.15,0.32
0.1814558506011963,-0.01,0.31,-0.16,0.34
0.20183205604553223,-0.01,0.22,-0.12,0.25
0.20350909233093262,-0.08,0.07,-0.04,0.11
0.20990896224975586,-0.09,0.03,0.01,0.09
0.21962714195251465,-0.06,0.06,0.01,0.08
0.22972798347473145,-0.02,0.14,0.0,0.14
0.23982596397399902,0.01,0.2,-0.01,0.2
0.24968695640563965,-0.02,0.18,-0.04,0.18
0.2596309185028076,-0.04,0.15,-0.01,0.15
0.27048492431640625,-0.05,0.12,-0.06,0.14
0.28057312965393066,-0.07,0.1,-0.03,0.12
0.3012111186981201,-0.09,0.1,0.01,0.13
0.30303001403808594,-0.04,0.16,-0.04,0.16
0.3091449737548828,0.04,0.23,-0.03,0.23
0.31916093826293945,0.11,0.18,0.02,0.21
0.3293650150299072,0.16,0.08,0.06,0.18
0.33920884132385254,0.14,0.02,0.09,0.16
0.34943199157714844,0.11,0.05,0.08,0.14
0.3589940071105957,0.11,0.1,0.07,0.16
0.3692138195037842,0.08,0.14,0.08,0.18
0.37992310523986816,0.08,0.19,-0.03,0.2
0.4009840488433838,0.1,0.28,-0.17,0.34
0.4029059410095215,0.12,0.35,-0.28,0.46
0.40873193740844727,0.05,0.3,-0.26,0.4
0.41878485679626465,-0.04,0.13,-0.13,0.18
0.4287989139556885,-0.06,0.06,-0.07,0.11
0.4389770030975342,-0.04,0.11,-0.04,0.12
0.44864487648010254,-0.03,0.12,-0.04,0.13
0.4585578441619873,-0.03,0.13,0.0,0.13
0.4692070484161377,-0.04,0.07,0.03,0.08
0.4794609546661377,-0.11,0.01,0.07,0.13
0.5005381107330322,-0.12,0.06,0.04,0.13
0.5021951198577881,-0.09,0.13,-0.03,0.16
0.5083699226379395,-0.1,0.18,0.0,0.2
0.5183999538421631,-0.13,0.23,-0.01,0.26
0.5288679599761963,-0.09,0.26,-0.02,0.27
0.5385148525238037,-0.08,0.22,-0.04,0.23
0.5484640598297119,-0.04,0.11,-0.03,0.12
0.5583670139312744,-0.02,0.09,-0.02,0.09
0.5691490173339844,0.02,0.09,0.04,0.1
0.5786879062652588,0.02,0.02,0.11,0.11
0.6006958484649658,-0.02,0.06,0.12,0.13
0.6026308536529541,-0.14,0.17,0.1,0.24
0.6078798770904541,-0.21,0.23,0.05,0.31
0.6179101467132568,-0.18,0.26,0.04,0.31
0.6280019283294678,-0.12,0.29,-0.03,0.31
0.6379449367523193,-0.1,0.29,-0.08,0.31
0.6482000350952148,-0.08,0.28,-0.05,0.29
0.6581289768218994,-0.06,0.29,-0.01,0.29
0.6679220199584961,-0.03,0.24,0.03,0.24
0.6790299415588379,0.03,0.18,0.06,0.19
0.7002060413360596,0.11,0.16,0.0,0.19
0.7017419338226318,0.11,0.18,-0.02,0.21
0.7075619697570801,-0.03,0.12,0.06,0.13
0.7180321216583252,-0.07,0.09,0.11,0.15
0.7274379730224609,0.11,0.19,0.05,0.22
0.7374730110168457,0.3,0.25,0.0,0.39
0.7477669715881348,0.26,0.16,0.03,0.3
0.7574639320373535,0.14,0.06,0.08,0.17
0.7674310207366943,0.07,0.1,-0.02,0.12
0.777397871017456,0.03,0.17,-0.06,0.18
0.8029811382293701,0.02,0.22,-0.04,0.22
0.805307149887085,0.02,0.28,-0.05,0.28
0.8074691295623779,0.09,0.3,-0.1,0.32
0.8173468112945557,0.19,0.31,-0.15,0.39
0.8272078037261963,0.22,0.25,-0.14,0.36
0.8373079299926758,0.16,0.13,-0.07,0.21
0.8473389148712158,0.07,0.05,0.05,0.09
0.8571197986602783,-0.02,0.06,0.12,0.13
