time,ax,ay,az,atotal
0.0019028186798095703,0.07,0.14,0.04,0.16
0.023005008697509766,0.05,0.17,0.01,0.17
0.024920940399169922,0.02,0.24,0.0,0.24
0.03155684471130371,-0.02,0.23,0.03,0.23
0.04121804237365723,-0.12,0.17,0.01,0.2
0.05119800567626953,-0.09,0.23,-0.03,0.24
0.06121397018432617,-0.05,0.27,-0.05,0.27
0.07129883766174316,-0.09,0.19,-0.02,0.21
0.08137106895446777,-0.14,0.14,0.02,0.19
0.09115481376647949,-0.11,0.17,0.02,0.2
0.10114192962646484,-0.05,0.22,-0.01,0.22
0.11950182914733887,0.03,0.21,-0.01,0.21
0.12123298645019531,0.07,0.2,-0.02,0.21
0.13054680824279785,0.08,0.2,-0.02,0.21
0.14076590538024902,0.05,0.18,-0.03,0.18
0.1507740020751953,-0.04,0.15,-0.03,0.15
0.1608879566192627,-0.14,0.14,-0.05,0.2
0.17078709602355957,-0.1,0.12,0.01,0.15
0.18087410926818848,-0.03,0.14,0.06,0.15
0.19066405296325684,0.02,0.16,0.05,0.16
0.20052409172058105,0.02,0.12,0.03,0.12
0.2209761142730713,0.03,0.12,0.01,0.12
0.22240996360778809,0.01,0.08,0.04,0.09
0.23082399368286133,-0.05,0.04,0.03,0.07
0.24051213264465332,-0.04,0.13,-0.04,0.14
0.25122904777526855,0.01,0.24,-0.12,0.26
0.2606329917907715,0.06,0.27,-0.13,0.3
0.2705371379852295,0.01,0.21,0.02,0.21
0.28078484535217285,-0.04,0.12,0.08,0.14
0.29041099548339844,-0.04,0.12,0.04,0.13
0.3008720874786377,0.0,0.15,-0.04,0.15
0.32239794731140137,0.02,0.22,-0.07,0.23
0.32448792457580566,0.01,0.22,-0.02,0.22
0.3302149772644043,0.01,0.19,-0.02,0.19
0.33986496925354004,0.01,0.2,0.03,0.2
0.3502328395843506,0.0,0.16,0.0,0.16
0.35997700691223145,-0.02,0.13,0.0,0.13
0.3700859546661377,-0.07,0.06,0.06,0.11
0.3800938129425049,-0.05,0.03,0.15,0.16
0.3905909061431885,0.07,0.11,0.07,0.14
0.4003310203552246,0.15,0.2,-0.04,0.25
0.4219980239868164,0.09,0.19,-0.05,0.21
0.4239039421081543,0.05,0.19,-0.1,0.22
0.43015098571777344,0.04,0.24,-0.12,0.27
0.43942999839782715,0.04,0.25,-0.09,0.26
0.44961094856262207,0.0,0.21,-0.04,0.21
0.4596259593963623,-0.06,0.23,-0.01,0.23
0.4696660041809082,-0.05,0.27,-0.03,0.27
0.47980284690856934,0.0,0.25,-0.06,0.25
0.48934483528137207,0.04,0.25,-0.01,0.25
0.49948692321777344,0.05,0.2,0.05,0.21
0.5232698917388916,0.0,0.1,0.08,0.12
0.5255370140075684,-0.01,0.13,0.07,0.14
0.5304310321807861,0.01,0.2,0.01,0.2
0.5391380786895752,0.03,0.26,0.02,0.26
0.5490458011627197,0.01,0.27,0.0,0.27
0.5588901042938232,-0.05,0.27,0.03,0.27
0.5689859390258789,-0.1,0.15,0.08,0.19
0.5790188312530518,-0.08,0.12,0.06,0.15
0.5890448093414307,-0.03,0.1,0.05,0.11
0.5990879535675049,-0.03,0.07,0.0,0.07
0.6192059516906738,-0.07,0.19,-0.02,0.2
0.6213390827178955,-0.04,0.25,-0.07,0.26
0.6291680335998535,0.03,0.22,-0.05,0.22
0.6386458873748779,0.0,0.14,0.05,0.14
0.6488268375396729,-0.04,0.08,0.07,0.11
0.6582658290863037,-0.04,0.08,0.07,0.11
0.6689560413360596,-0.02,0.11,0.09,0.14
0.6791098117828369,0.03,0.15,0.03,0.15
