time,ax,ay,az,atotal
0.008970022201538086,-0.01,0.23,0.01,0.23
0.019032955169677734,-0.14,0.23,0.02,0.27
0.028867006301879883,-0.08,0.24,0.0,0.25
0.039405107498168945,0.04,0.28,-0.13,0.31
0.06139802932739258,0.1,0.25,-0.13,0.29
0.06544899940490723,-0.03,0.07,-0.02,0.07
0.06870198249816895,-0.13,0.02,0.06,0.14
0.07873392105102539,-0.04,0.12,0.0,0.12
0.08859086036682129,0.11,0.24,-0.1,0.28
0.09866213798522949,0.2,0.33,-0.12,0.4
0.10894298553466797,0.18,0.29,-0.09,0.35
0.11859583854675293,0.1,0.22,-0.04,0.24
0.12866711616516113,0.0,0.16,-0.01,0.16
0.13902902603149414,0.03,0.23,-0.04,0.23
0.1616971492767334,0.08,0.29,-0.05,0.3
0.16515183448791504,0.04,0.29,-0.02,0.29
0.16823101043701172,-0.1,0.27,-0.01,0.28
0.17833590507507324,-0.15,0.2,0.01,0.25
0.18812894821166992,-0.09,0.19,-0.02,0.21
0.19824695587158203,0.03,0.23,0.0,0.23
0.2080860137939453,0.06,0.15,0.02,0.16
0.21813201904296875,-0.05,0.05,0.11,0.13
0.22852683067321777,-0.14,0.07,0.2,0.25
0.23844504356384277,-0.11,0.18,0.04,0.21
0.2601778507232666,-0.01,0.31,-0.05,0.31
0.26308703422546387,0.05,0.33,-0.02,0.33
0.26786208152770996,0.0,0.22,0.04,0.22
0.27802491188049316,-0.09,0.2,0.08,0.23
0.2876579761505127,-0.14,0.2,0.03,0.24
0.2979700565338135,-0.1,0.3,-0.07,0.32
0.30764198303222656,0.02,0.46,-0.12,0.47
0.3178141117095947,0.09,0.43,-0.14,0.46
0.3278670310974121,0.05,0.37,-0.08,0.38
0.3380730152130127,0.04,0.33,-0.07,0.33
0.36006593704223633,0.06,0.24,-0.09,0.26
0.36279988288879395,0.09,0.22,-0.06,0.24
0.367509126663208,0.08,0.13,-0.04,0.15
0.37720513343811035,0.0,0.06,0.05,0.07
0.3873469829559326,-0.03,0.09,0.06,0.11
0.3973269462585449,0.07,0.11,-0.01,0.13
0.4075610637664795,0.14,0.06,-0.03,0.15
0.41711902618408203,0.12,-0.06,0.08,0.15
0.42715001106262207,0.07,-0.14,0.08,0.17
0.43729281425476074,0.1,-0.08,0.01,0.12
0.45613884925842285,0.13,-0.01,-0.07,0.14
0.45864081382751465,0.09,0.01,-0.07,0.11
0.46698784828186035,-0.01,-0.02,0.01,0.02
0.4769728183746338,-0.08,-0.03,0.05,0.09
0.48717188835144043,-0.08,0.02,0.01,0.08
0.49715113639831543,-0.04,0.02,0.04,0.06
0.5070879459381104,0.03,0.0,0.05,0.05
0.5169517993927002,0.08,-0.01,0.05,0.09
0.5266921520233154,0.07,0.04,0.05,0.09
0.5374090671539307,0.0,0.12,0.05,0.13
0.5595691204071045,-0.04,0.19,0.0,0.19
0.5623040199279785,0.01,0.25,-0.08,0.26
0.566723108291626,-0.01,0.26,-0.09,0.27
0.576556921005249,0.0,0.23,-0.1,0.25
0.58669114112854,0.01,0.15,-0.08,0.17
0.596505880355835,0.0,0.17,-0.06,0.18
0.6065261363983154,0.04,0.22,-0.03,0.22
0.6163120269775391,0.09,0.2,-0.03,0.22
0.6263589859008789,0.12,0.21,-0.02,0.24
0.6367189884185791,0.14,0.21,-0.01,0.25
0.6593668460845947,0.01,0.14,0.06,0.15
0.6624228954315186,-0.08,0.11,0.09,0.16
0.666762113571167,-0.04,0.22,0.01,0.22
0.6759121417999268,0.04,0.4,-0.09,0.41
0.686028003692627,0.06,0.49,-0.15,0.51
0.6963160037994385,0.05,0.44,-0.13,0.46
0.7061798572540283,0.02,0.35,-0.08,0.35
0.7161190509796143,-0.05,0.21,0.03,0.21
0.726024866104126,-0.09,0.08,0.11,0.16
0.7359800338745117,-0.06,0.06,0.15,0.17
0.7541999816894531,-0.02,0.11,0.11,0.15
0.7561559677124023,0.04,0.23,0.04,0.23
0.765671968460083,0.07,0.28,-0.02,0.28
0.7759590148925781,0.02,0.27,-0.08,0.28
0.785546064376831,0.02,0.3,-0.11,0.32
0.795813798904419,0.02,0.27,-0.13,0.3
0.8054988384246826,0.02,0.18,-0.09,0.2
0.8155348300933838,-0.01,0.12,-0.04,0.12
0.8255341053009033,-0.02,0.13,0.01,0.13
0.8360269069671631,-0.01,0.16,-0.02,0.16
0.8579580783843994,0.0,0.21,-0.01,0.21
0.8601620197296143,-0.02,0.18,-0.02,0.18
0.8653018474578857,-0.06,0.17,-0.03,0.18
0.8751280307769775,-0.12,0.16,-0.02,0.2
0.8856329917907715,-0.11,0.14,-0.01,0.17
0.8951289653778076,-0.03,0.19,-0.01,0.19
0.9053239822387695,0.05,0.21,-0.03,0.21
0.9148838520050049,0.05,0.21,-0.02,0.21
0.9252469539642334,0.03,0.2,-0.01,0.2
0.9349191188812256,0.03,0.21,-0.01,0.21
0.9573791027069092,0.03,0.23,-0.01,0.23
0.9598448276519775,-0.01,0.21,-0.02,0.21
0.9656808376312256,-0.09,0.17,0.03,0.19
0.9749138355255127,-0.12,0.18,0.07,0.22
0.984609842300415,-0.07,0.18,0.03,0.19
0.9950258731842041,-0.01,0.17,0.02,0.17
1.0046930313110352,-0.01,0.19,0.01,0.19
1.0143029689788818,-0.01,0.19,0.01,0.19
1.0248889923095703,0.02,0.22,-0.03,0.22
1.035187005996704,0.04,0.25,-0.05,0.25
1.0538129806518555,-0.04,0.21,-0.01,0.21
1.055785894393921,-0.1,0.1,0.09,0.16
1.0650160312652588,-0.13,0.05,0.08,0.16
1.0750129222869873,-0.08,0.15,0.05,0.17
1.084502935409546,-0.08,0.24,0.03,0.25
1.0947000980377197,-0.12,0.24,0.04,0.27
1.104722023010254,-0.05,0.29,0.0,0.29
1.1151258945465088,0.06,0.29,-0.07,0.3
1.124668836593628,0.09,0.19,-0.07,0.22
1.1347999572753906,0.03,0.12,-0.05,0.13
1.157027006149292,-0.01,0.18,-0.04,0.18
1.1590650081634521,0.03,0.24,-0.07,0.25
1.1653668880462646,0.01,0.18,-0.03,0.18
1.1739308834075928,-0.02,0.18,-0.04,0.18
1.1847009658813477,-0.01,0.26,-0.16,0.3
1.1942260265350342,0.02,0.29,-0.21,0.35
1.2040579319000244,0.05,0.27,-0.16,0.31
1.2138960361480713,0.05,0.15,-0.07,0.17
1.2245259284973145,-0.01,0.09,0.02,0.09
1.234494924545288,-0.03,0.14,-0.04,0.14
1.2569568157196045,0.07,0.23,-0.1,0.26
1.25913405418396,0.08,0.2,-0.06,0.22
1.2638108730316162,0.0,0.11,0.03,0.11
1.2735090255737305,-0.04,0.05,0.08,0.1
1.2836129665374756,-0.02,0.13,0.03,0.13
1.2935090065002441,-0.05,0.15,0.02,0.15
1.3035738468170166,-0.09,0.12,0.03,0.15
1.3136029243469238,-0.08,0.15,0.02,0.17
1.323415994644165,-0.05,0.17,0.0,0.17
1.3335049152374268,-0.04,0.18,-0.05,0.19
