time,ax,ay,az,atotal
0.004502058029174805,0.06,0.27,-0.04,0.27
0.015052080154418945,-0.01,0.2,-0.01,0.2
0.024934053421020508,-0.04,0.14,0.07,0.16
0.053446054458618164,-0.08,0.12,0.13,0.19
0.05534696578979492,-0.09,0.07,0.13,0.17
0.05691194534301758,-0.07,0.09,0.09,0.14
0.0662379264831543,-0.06,0.17,0.04,0.18
0.07403802871704102,-0.03,0.15,0.02,0.15
0.0839838981628418,-0.02,0.16,-0.01,0.16
0.09385800361633301,-0.03,0.2,-0.02,0.2
0.1040959358215332,-0.04,0.22,-0.09,0.24
0.11482620239257812,-0.02,0.22,-0.07,0.23
0.12493419647216797,0.0,0.19,0.02,0.19
0.1529541015625,0.02,0.17,0.02,0.17
0.1549830436706543,0.05,0.2,-0.02,0.2
0.15665602684020996,0.09,0.16,0.01,0.18
0.16613006591796875,0.12,0.1,0.04,0.16
0.17344093322753906,0.12,0.11,0.0,0.16
0.18409490585327148,0.07,0.14,-0.02,0.15
0.1934199333190918,0.03,0.21,-0.03,0.21
0.2037038803100586,0.0,0.28,-0.05,0.28
0.21391701698303223,-0.03,0.27,-0.03,0.27
0.2233738899230957,-0.03,0.24,0.05,0.24
0.2526741027832031,-0.05,0.17,0.08,0.19
0.25548505783081055,-0.07,0.11,0.07,0.14
0.2570509910583496,-0.05,0.13,0.01,0.13
0.2662670612335205,-0.05,0.15,-0.02,0.15
0.272968053817749,-0.08,0.19,0.0,0.2
0.28310394287109375,-0.05,0.2,-0.02,0.2
0.29314517974853516,-0.06,0.22,-0.02,0.22
0.303347110748291,-0.04,0.23,-0.03,0.23
0.313413143157959,-0.02,0.21,-0.01,0.21
0.3245270252227783,-0.03,0.17,0.05,0.17
0.3526740074157715,-0.04,0.13,0.0,0.13
0.3547549247741699,-0.02,0.15,-0.03,0.15
0.35617899894714355,-0.02,0.13,-0.02,0.13
0.3660120964050293,0.0,0.11,-0.02,0.11
0.3724641799926758,0.0,0.11,0.03,0.11
0.3828458786010742,-0.05,0.04,0.07,0.09
0.39350008964538574,-0.09,0.06,0.05,0.11
0.40284299850463867,-0.07,0.11,0.06,0.14
0.4135580062866211,-0.06,0.1,0.06,0.13
0.42314720153808594,-0.07,0.13,0.03,0.15
0.45267295837402344,-0.04,0.13,0.01,0.13
0.4546980857849121,0.0,0.13,-0.04,0.13
0.45584917068481445,0.0,0.19,-0.06,0.19
0.4662749767303467,-0.05,0.18,-0.06,0.19
0.47225403785705566,-0.06,0.19,-0.08,0.21
0.48270702362060547,-0.03,0.21,-0.05,0.21
0.4926180839538574,-0.04,0.16,0.03,0.16
0.5023660659790039,-0.06,0.14,0.05,0.16
0.5122790336608887,-0.07,0.18,-0.06,0.2
0.5229301452636719,-0.07,0.2,-0.02,0.21
0.5531420707702637,-0.05,0.22,-0.01,0.22
0.555933952331543,-0.04,0.23,0.05,0.23
0.5576291084289551,-0.06,0.16,0.11,0.2
0.5662109851837158,-0.07,0.15,0.06,0.17
0.5718610286712646,-0.08,0.19,-0.04,0.21
0.5831000804901123,-0.07,0.25,-0.09,0.27
0.5918600559234619,-0.04,0.27,-0.09,0.28
0.6028051376342773,-0.05,0.25,-0.03,0.25
0.6117901802062988,-0.1,0.23,0.05,0.25
0.621851921081543,-0.09,0.2,0.07,0.23
0.6503949165344238,-0.01,0.2,0.03,0.2
0.6526279449462891,0.04,0.18,-0.01,0.18
0.6546030044555664,0.04,0.13,0.08,0.15
0.6660208702087402,0.0,0.14,0.06,0.15
0.6720759868621826,-0.01,0.25,-0.04,0.25
0.6824851036071777,-0.03,0.25,0.02,0.25
0.69132399559021,-0.04,0.17,0.09,0.19
0.7011129856109619,-0.03,0.17,0.04,0.17
0.7114429473876953,-0.01,0.16,-0.04,0.16
0.7214951515197754,0.05,0.17,-0.05,0.18
0.7483701705932617,0.09,0.16,0.05,0.19
0.7505722045898438,0.1,0.21,0.04,0.23
0.7526731491088867,0.08,0.2,0.05,0.22
0.7690470218658447,0.05,0.16,0.03,0.17
0.7717981338500977,0.03,0.16,0.0,0.16
0.7839851379394531,0.02,0.12,0.04,0.12
0.7914550304412842,0.03,0.14,0.04,0.14
0.801455020904541,0.04,0.21,0.03,0.21
0.8128180503845215,0.0,0.24,0.04,0.24
0.8217191696166992,-0.05,0.21,0.1,0.23
0.858281135559082,0.0,0.27,0.02,0.27
