time,ax,ay,az,atotal
0.0025680065155029297,-0.06,0.1,0.04,0.12
0.004599094390869141,-0.02,0.12,0.05,0.13
0.006826877593994141,0.0,0.11,0.11,0.15
0.01726508140563965,-0.01,0.08,0.13,0.15
0.02156805992126465,-0.04,0.08,0.09,0.12
0.03370308876037598,-0.08,0.13,-0.02,0.15
0.04139304161071777,-0.11,0.24,-0.06,0.27
0.051377058029174805,-0.09,0.28,-0.09,0.3
0.06134319305419922,-0.08,0.26,-0.12,0.29
0.07126808166503906,-0.05,0.29,-0.08,0.3
0.10213804244995117,0.0,0.27,-0.03,0.27
0.10457301139831543,0.05,0.2,0.02,0.2
0.10639619827270508,0.05,0.18,0.02,0.18
0.11686205863952637,0.01,0.17,0.01,0.17
0.1208040714263916,0.02,0.16,-0.01,0.16
0.1322011947631836,0.09,0.2,-0.04,0.22
0.14075994491577148,0.12,0.24,-0.09,0.28
0.1510181427001953,0.09,0.23,-0.04,0.25
0.16084718704223633,0.03,0.19,0.03,0.19
0.17119598388671875,0.03,0.19,0.07,0.2
0.20219993591308594,0.04,0.24,-0.01,0.24
0.2045278549194336,0.01,0.25,-0.06,0.25
0.2068650722503662,-0.08,0.23,-0.05,0.24
0.21599102020263672,-0.1,0.2,0.01,0.22
0.2204289436340332,-0.05,0.18,0.02,0.18
0.23236799240112305,0.01,0.19,0.01,0.19
0.24089407920837402,0.02,0.16,0.06,0.17
0.2507820129394531,-0.01,0.1,0.07,0.12
0.2602992057800293,0.0,0.1,0.08,0.12
0.2706489562988281,0.02,0.09,0.01,0.09
0.2967491149902344,0.03,0.12,0.04,0.13
0.2995450496673584,0.07,0.16,0.05,0.18
0.3013792037963867,0.14,0.17,0.02,0.22
0.31057000160217285,0.13,0.14,0.06,0.2
0.32013416290283203,0.05,0.09,0.02,0.1
0.330233097076416,-0.03,0.13,-0.05,0.14
0.34008097648620605,-0.03,0.21,-0.06,0.22
0.3501291275024414,-0.01,0.25,0.03,0.25
0.36014509201049805,0.02,0.23,0.09,0.24
0.37045812606811523,0.03,0.2,0.05,0.2
0.4011421203613281,0.03,0.18,-0.01,0.18
0.40395593643188477,0.01,0.15,0.01,0.15
0.40633296966552734,-0.02,0.17,0.02,0.17
0.4159719944000244,-0.04,0.21,-0.01,0.21
0.41960716247558594,-0.02,0.23,-0.06,0.23
0.4329380989074707,0.01,0.27,-0.07,0.27
0.4396040439605713,0.0,0.26,-0.05,0.26
0.4501380920410156,0.0,0.2,-0.07,0.21
0.4593820571899414,0.0,0.19,-0.05,0.19
0.4699540138244629,0.01,0.19,0.0,0.19
0.5006771087646484,0.04,0.17,0.04,0.17
0.5030770301818848,0.01,0.16,0.09,0.18
0.5053191184997559,-0.07,0.11,0.07,0.14
0.5166840553283691,-0.12,0.08,0.02,0.14
0.5198268890380859,-0.12,0.14,-0.04,0.18
0.5329289436340332,-0.07,0.19,0.0,0.2
0.5392918586730957,-0.06,0.2,0.05,0.21
0.5492911338806152,-0.09,0.19,0.13,0.24
0.5594730377197266,-0.09,0.17,0.07,0.2
0.5695009231567383,-0.08,0.16,0.03,0.18
0.6010799407958984,-0.1,0.11,0.02,0.15
0.603334903717041,-0.05,0.14,0.05,0.15
0.6051411628723145,0.0,0.19,0.04,0.19
0.6165080070495605,0.02,0.26,0.0,0.26
0.6189608573913574,0.0,0.28,-0.07,0.28
0.6327991485595703,0.02,0.21,-0.07,0.22
0.6391470432281494,0.03,0.17,0.0,0.17
0.6500749588012695,-0.01,0.19,0.04,0.19
0.6599950790405273,-0.05,0.18,0.01,0.18
0.6690559387207031,-0.05,0.21,-0.02,0.21
0.6976399421691895,-0.02,0.23,-0.09,0.24
0.6997971534729004,0.01,0.19,-0.08,0.2
0.7016081809997559,0.0,0.15,-0.04,0.15
0.7171840667724609,0.0,0.14,-0.03,0.14
0.7193751335144043,0.01,0.17,-0.02,0.17
0.733741044998169,-0.02,0.2,0.0,0.2
0.7385990619659424,-0.05,0.19,0.03,0.19
0.7502419948577881,-0.05,0.2,-0.02,0.2
0.758979082107544,-0.05,0.19,-0.05,0.2
0.7686400413513184,-0.05,0.21,-0.04,0.21
0.7975711822509766,0.03,0.21,-0.02,0.21
0.7996711730957031,0.07,0.16,0.01,0.17
0.801487922668457,0.09,0.13,-0.01,0.15
0.8173551559448242,0.04,0.12,-0.03,0.13
0.8193399906158447,0.02,0.11,-0.03,0.11
0.8334770202636719,0.02,0.13,-0.08,0.15
0.838170051574707,0.01,0.2,-0.05,0.2
0.8488540649414062,-0.02,0.25,-0.07,0.26
0.8579831123352051,-0.06,0.22,-0.05,0.23
0.8689169883728027,-0.07,0.13,-0.02,0.14
0.8976190090179443,-0.05,0.12,-0.01,0.13
0.8995950222015381,-0.03,0.17,0.05,0.17
0.9013500213623047,-0.06,0.13,0.1,0.17
0.9174790382385254,-0.06,0.15,0.07,0.17
0.9188709259033203,-0.05,0.15,0.04,0.16
0.93255615234375,-0.05,0.14,-0.01,0.14
0.9379849433898926,-0.05,0.18,-0.09,0.2
0.9493629932403564,-0.06,0.19,-0.1,0.22
0.957705020904541,-0.08,0.2,-0.09,0.23
0.9678080081939697,-0.06,0.26,-0.09,0.28
0.9970390796661377,-0.01,0.29,-0.09,0.3
1.0005011558532715,0.03,0.28,-0.06,0.28
1.0024080276489258,0.0,0.17,-0.01,0.17
1.0073728561401367,0.0,0.12,0.02,0.12
1.0173120498657227,-0.01,0.15,-0.02,0.15
1.0267810821533203,-0.01,0.15,0.05,0.15
1.0371441841125488,0.02,0.13,0.1,0.16
1.0471670627593994,-0.01,0.12,0.11,0.16
1.0572760105133057,-0.05,0.13,0.01,0.13
1.067215919494629,-0.03,0.15,-0.06,0.16
1.0955419540405273,-0.03,0.17,0.03,0.17
1.098085880279541,0.01,0.2,0.09,0.21
1.1007330417633057,0.02,0.19,0.09,0.21
1.1068689823150635,-0.01,0.22,0.05,0.22
1.1169118881225586,-0.03,0.2,-0.03,0.2
1.1266460418701172,-0.05,0.24,-0.04,0.24
1.1368050575256348,-0.03,0.28,0.01,0.28
1.147141933441162,-0.07,0.26,0.02,0.27
1.1573429107666016,-0.1,0.3,0.05,0.32
1.1669180393218994,-0.04,0.3,-0.12,0.32
1.1964869499206543,-0.03,0.3,-0.12,0.32
1.1983041763305664,-0.02,0.25,-0.01,0.25
1.200383186340332,-0.03,0.17,0.0,0.17
1.2064208984375,0.02,0.21,0.0,0.21
1.2166709899902344,0.03,0.25,0.0,0.25
1.226233959197998,0.01,0.21,0.04,0.21
1.2362918853759766,0.01,0.17,0.06,0.18
1.2467451095581055,-0.01,0.14,0.03,0.14
1.2562141418457031,-0.01,0.16,0.05,0.16
1.2672381401062012,-0.04,0.17,0.07,0.18
1.2953920364379883,-0.08,0.19,0.08,0.22
1.2978479862213135,-0.02,0.24,-0.03,0.24
1.3002381324768066,0.02,0.28,-0.04,0.28
1.3059790134429932,0.0,0.19,0.0,0.19
1.3162829875946045,-0.03,0.12,-0.05,0.13
1.3258039951324463,-0.04,0.14,-0.04,0.15
1.3358790874481201,-0.02,0.18,-0.05,0.18
1.3460919857025146,0.04,0.2,0.03,0.2
1.3560130596160889,0.06,0.14,0.11,0.18
1.3659930229187012,0.05,0.07,0.09,0.12
1.3949098587036133,0.02,0.04,0.08,0.09
1.3980698585510254,-0.01,0.03,0.07,0.07
1.4011080265045166,0.01,0.1,0.03,0.1
1.4055330753326416,0.02,0.16,0.07,0.17
1.4159049987792969,0.03,0.16,0.1,0.19
1.4253640174865723,0.02,0.17,0.02,0.17
1.435236930847168,0.03,0.17,-0.03,0.17
1.4450960159301758,0.01,0.17,-0.1,0.19
1.4551701545715332,0.01,0.2,-0.07,0.21
1.4653701782226562,-0.01,0.18,0.01,0.18
1.486814022064209,-0.01,0.15,0.02,0.15
1.4881038665771484,-0.02,0.15,0.0,0.15
1.4947550296783447,-0.02,0.14,0.02,0.14
1.5051031112670898,-0.01,0.12,0.0,0.12
1.5154972076416016,0.05,0.12,0.04,0.13
1.5250191688537598,0.16,0.13,0.12,0.23
1.534980058670044,0.24,0.15,0.1,0.3
1.5450968742370605,0.21,0.13,0.06,0.25
1.5554828643798828,-0.05,0.13,0.02,0.14
1.5653619766235352,-0.4,0.17,0.0,0.43
1.5936541557312012,-0.61,0.25,-0.02,0.65
1.596215009689331,-0.59,0.37,0.0,0.69
1.5986871719360352,-0.42,0.44,-0.03,0.6
1.604767084121704,-0.3,0.41,-0.01,0.5
1.615847110748291,-0.29,0.3,0.02,0.41
1.6244170665740967,-0.33,0.2,0.05,0.38
1.6345970630645752,-0.32,0.12,0.12,0.36
1.6446409225463867,-0.25,0.03,0.18,0.3
1.654712200164795,-0.08,0.04,0.13,0.15
1.6653409004211426,0.1,0.08,0.04,0.13
1.6935670375823975,0.23,0.1,0.0,0.25
1.6958441734313965,0.32,0.07,-0.03,0.32
1.6977970600128174,0.37,0.0,-0.09,0.38
1.7042579650878906,0.44,0.04,-0.03,0.44
1.7156620025634766,0.48,0.04,0.02,0.48
1.7242450714111328,0.42,0.02,-0.02,0.42
1.7339529991149902,0.33,0.11,-0.07,0.35
1.744001865386963,0.23,0.15,-0.08,0.28
1.7541589736938477,0.17,0.21,-0.01,0.27
1.7645790576934814,0.14,0.26,0.02,0.29
1.7890839576721191,0.1,0.29,-0.03,0.3
1.79081392288208,0.02,0.28,-0.04,0.28
1.7937898635864258,-0.02,0.24,-0.05,0.24
1.8038649559020996,-0.07,0.27,-0.04,0.28
1.8138298988342285,-0.09,0.29,0.02,0.3
1.823789119720459,-0.06,0.27,0.01,0.27
1.8338298797607422,-0.05,0.28,0.01,0.28
1.8438520431518555,0.0,0.23,0.02,0.23
1.8538570404052734,0.05,0.15,0.04,0.16
1.863969087600708,0.09,0.2,0.01,0.21
1.893712043762207,0.08,0.2,-0.02,0.21
1.8955411911010742,0.01,0.19,0.06,0.19
1.8980309963226318,0.02,0.24,0.02,0.24
1.9033989906311035,0.04,0.27,0.01,0.27
1.9157428741455078,0.02,0.21,0.01,0.21
1.9231581687927246,0.02,0.18,0.06,0.19
1.9332518577575684,0.0,0.17,0.02,0.17
1.9431719779968262,-0.04,0.16,-0.02,0.16
1.9537501335144043,-0.06,0.17,-0.02,0.18
1.9634571075439453,-0.03,0.21,-0.02,0.21
1.9885029792785645,-0.02,0.18,0.04,0.18
1.990203857421875,-0.01,0.14,-0.01,0.14
1.9930272102355957,-0.04,0.13,-0.02,0.13
2.00291109085083,-0.07,0.08,-0.01,0.1
2.0133249759674072,-0.11,0.1,-0.05,0.15
2.02315092086792,-0.09,0.16,-0.15,0.23
2.0331220626831055,-0.1,0.19,-0.25,0.32
2.0433290004730225,-0.18,0.2,-0.25,0.36
2.0534980297088623,-0.25,0.16,-0.32,0.43
2.0641069412231445,-0.26,0.12,-0.4,0.49
2.093046188354492,-0.22,0.13,-0.47,0.53
2.0955429077148438,-0.2,0.14,-0.56,0.61
2.098680019378662,-0.21,0.11,-0.65,0.69
2.102452039718628,-0.21,0.16,-0.8,0.84
2.115550994873047,-0.24,0.21,-0.98,1.03
2.1225550174713135,-0.24,0.29,-1.21,1.26
2.1326398849487305,-0.2,0.38,-1.53,1.58
2.142547130584717,-0.26,0.47,-1.82,1.89
2.1525380611419678,-0.35,0.52,-2.12,2.21
2.1625990867614746,-0.41,0.47,-2.39,2.47
2.1907920837402344,-0.42,0.35,-2.47,2.52
2.193073034286499,-0.51,0.24,-2.51,2.57
2.195195198059082,-0.55,0.3,-2.62,2.69
2.202280044555664,-0.48,0.41,-2.67,2.74
2.2126832008361816,-0.33,0.32,-2.44,2.48
2.2221360206604004,-0.15,0.05,-2.14,2.14
2.2319300174713135,0.0,-0.16,-1.99,1.99
2.241952896118164,0.09,-0.32,-1.91,1.93
2.2521049976348877,-0.04,-0.59,-1.91,1.99
2.2621099948883057,-0.15,-0.72,-2.02,2.14
2.28711199760437,-0.22,-0.39,-2.54,2.57
2.2890491485595703,-0.15,-0.1,-2.74,2.74
2.2917799949645996,-0.23,-0.15,-2.5,2.51
2.301762104034424,-0.22,-0.3,-2.12,2.15
2.311768054962158,-0.22,-0.31,-2.01,2.04
2.3218960762023926,-0.2,-0.21,-1.93,1.95
2.331989049911499,-0.07,-0.22,-2.14,2.15
2.341698169708252,-0.04,-0.14,-2.22,2.22
2.3521361351013184,-0.11,-0.19,-1.77,1.78
2.3620150089263916,-0.18,-0.37,-1.52,1.57
2.3921570777893066,-0.12,-0.03,-1.56,1.56
2.3945279121398926,0.04,0.34,-1.55,1.58
2.396821975708008,0.23,0.17,-1.28,1.31
2.4013781547546387,0.36,0.03,-1.16,1.21
2.415861129760742,0.46,0.11,-1.26,1.34
2.421444892883301,0.42,0.21,-1.4,1.47
2.4322361946105957,0.28,0.21,-1.09,1.14
2.4414010047912598,0.17,0.02,-0.9,0.91
2.451327085494995,0.09,0.05,-1.13,1.13
2.4615960121154785,0.0,0.17,-1.09,1.1
2.492798089981079,-0.02,0.15,-0.75,0.76
2.4950242042541504,0.15,0.43,-0.38,0.59
2.49725604057312,0.43,0.85,-0.4,1.03
2.5014071464538574,0.65,1.32,-0.69,1.62
2.5163021087646484,0.76,1.27,-0.34,1.51
2.520627975463867,0.72,0.74,0.25,1.06
2.5316810607910156,0.64,0.32,0.73,1.02
2.5411009788513184,0.54,-0.12,1.24,1.35
2.550757884979248,0.47,-0.42,1.61,1.72
2.5607781410217285,0.6,-0.18,1.66,1.77
2.586699962615967,0.85,0.12,1.58,1.79
2.5884299278259277,1.07,0.11,1.56,1.89
2.590427875518799,1.08,0.21,1.55,1.9
2.600522041320801,0.87,0.04,2.09,2.26
2.6109039783477783,0.58,-0.09,2.69,2.75
2.6206459999084473,0.34,0.28,2.65,2.68
2.630547046661377,0.18,0.38,2.75,2.78
2.6404781341552734,0.07,0.37,2.75,2.77
2.6513099670410156,-0.01,0.38,2.92,2.94
2.660822868347168,0.04,0.36,2.97,2.99
2.691150188446045,-0.07,0.48,2.56,2.6
2.693542957305908,-0.28,0.44,2.86,2.9
2.6954898834228516,-0.44,0.41,2.93,2.99
2.7000880241394043,-0.52,0.85,2.57,2.75
2.7098519802093506,-0.52,1.1,2.31,2.61
2.7204718589782715,-0.5,1.13,2.15,2.47
2.7300500869750977,-0.53,1.14,2.39,2.7
2.7400341033935547,-0.56,1.05,2.3,2.58
2.750092029571533,-0.62,1.09,2.06,2.41
2.759967088699341,-0.57,1.08,2.05,2.38
2.785460948944092,-0.6,1.15,1.85,2.25
2.7875380516052246,-0.56,1.12,2.02,2.37
2.78963303565979,-0.49,1.05,2.1,2.39
2.800271987915039,-0.45,1.17,1.81,2.2
2.809746026992798,-0.44,1.12,1.61,2.01
2.8198699951171875,-0.43,0.9,1.74,2.0
2.830271005630493,-0.4,0.75,1.88,2.06
2.8399009704589844,-0.31,0.73,1.69,1.86
2.8501670360565186,-0.17,0.78,1.43,1.63
2.8599040508270264,-0.04,0.72,1.43,1.6
2.890871047973633,0.01,0.55,1.42,1.52
2.8933119773864746,-0.02,0.43,1.34,1.4
2.895328998565674,-0.11,0.38,1.2,1.26
2.899609088897705,-0.13,0.3,1.09,1.13
2.909480094909668,-0.1,0.31,1.01,1.06
2.919464111328125,-0.01,0.31,0.97,1.01
2.9294819831848145,0.06,0.18,0.99,1.0
2.9398720264434814,0.05,0.05,0.95,0.95
2.9493961334228516,0.15,0.01,1.0,1.01
2.9598190784454346,0.16,0.11,0.78,0.8
2.9908041954040527,0.2,0.14,0.66,0.7
2.993305206298828,0.16,0.05,0.58,0.6
2.9954681396484375,0.12,-0.02,0.5,0.51
3.0006961822509766,0.08,-0.21,0.53,0.57
3.008942127227783,0.12,-0.3,0.47,0.57
3.0187668800354004,0.21,-0.26,0.37,0.49
3.028657913208008,0.24,-0.32,0.39,0.55
3.0389208793640137,0.22,-0.35,0.51,0.65
3.048814058303833,0.18,-0.31,0.55,0.65
3.0587069988250732,0.21,-0.22,0.52,0.6
3.0867919921875,0.26,-0.07,0.43,0.5
3.088808059692383,0.29,0.03,0.38,0.47
3.0904409885406494,0.19,0.08,0.34,0.39
3.100566864013672,0.1,0.07,0.32,0.34
3.1083931922912598,0.0,0.07,0.13,0.14
3.1195011138916016,-0.03,0.17,0.09,0.19
3.1280980110168457,0.03,0.11,0.22,0.24
3.138258934020996,-0.03,0.08,0.27,0.28
3.148588180541992,0.03,0.17,0.27,0.32
3.158362865447998,0.04,0.3,0.09,0.31
3.1815619468688965,0.11,0.39,0.04,0.4
3.183485984802246,0.14,0.37,0.04,0.39
3.1881070137023926,0.13,0.33,0.12,0.37
3.2000980377197266,0.14,0.37,0.1,0.4
3.2081241607666016,0.16,0.41,-0.02,0.44
3.2181291580200195,0.2,0.32,0.02,0.37
3.2284350395202637,0.21,0.13,0.17,0.29
3.2380549907684326,0.2,0.01,0.3,0.36
3.2487950325012207,0.15,-0.11,0.41,0.45
3.2591118812561035,0.1,-0.11,0.44,0.46
3.2862939834594727,0.05,-0.03,0.38,0.38
3.288088083267212,0.01,-0.09,0.39,0.4
3.2896671295166016,0.0,0.0,0.4,0.4
3.299144983291626,0.05,0.11,0.19,0.22
3.307645082473755,0.09,0.17,0.11,0.22
3.317610025405884,0.09,0.16,0.19,0.26
3.3275508880615234,0.05,0.03,0.25,0.25
3.3380651473999023,0.03,0.04,0.19,0.19
3.348234176635742,0.1,0.13,0.11,0.19
3.3578691482543945,0.14,0.08,0.15,0.22
3.385611057281494,0.11,0.04,0.3,0.32
3.3875410556793213,0.03,0.09,0.25,0.26
3.3892099857330322,0.05,0.19,0.14,0.24
3.4000558853149414,0.11,0.33,0.05,0.35
3.4073429107666016,0.15,0.31,0.09,0.35
3.4173851013183594,0.11,0.23,0.14,0.29
3.427201986312866,0.12,0.22,0.13,0.28
3.4371891021728516,0.1,0.2,0.08,0.23
3.4483208656311035,0.12,0.18,0.12,0.24
3.4574739933013916,0.17,0.21,0.08,0.28
3.4824728965759277,0.13,0.25,-0.01,0.28
3.48443603515625,0.07,0.27,-0.02,0.27
3.4867639541625977,0.04,0.24,0.01,0.24
3.499393939971924,0.04,0.2,0.05,0.21
3.50656795501709,0.06,0.15,0.08,0.18
3.5166690349578857,0.09,0.16,0.13,0.22
3.5266051292419434,0.04,0.14,0.15,0.2
3.5371570587158203,-0.02,0.13,0.16,0.2
3.5465290546417236,-0.02,0.15,0.12,0.19
3.556912899017334,-0.02,0.18,0.12,0.21
3.5801920890808105,-0.05,0.22,0.09,0.24
