time,ax,ay,az,atotal
0.0024480819702148438,0.0,0.12,0.01,0.12
0.004620075225830078,0.03,0.16,-0.03,0.16
0.006309986114501953,0.05,0.17,0.0,0.17
0.01668691635131836,0.04,0.13,0.05,0.14
0.020882129669189453,0.03,0.16,0.03,0.16
0.03245806694030762,0.05,0.19,-0.01,0.19
0.04038715362548828,-0.01,0.2,-0.03,0.2
0.05029487609863281,-0.03,0.19,-0.01,0.19
0.06039285659790039,0.01,0.2,-0.03,0.2
0.07046699523925781,0.04,0.21,-0.01,0.21
0.0968170166015625,0.01,0.19,-0.01,0.19
0.09860801696777344,-0.02,0.21,-0.05,0.21
0.10022401809692383,-0.03,0.21,-0.01,0.21
0.11600017547607422,0.01,0.16,0.08,0.17
0.12007904052734375,0.03,0.17,0.04,0.17
0.1334540843963623,0.0,0.14,0.06,0.15
0.1400918960571289,-0.05,0.11,0.07,0.13
0.15003395080566406,-0.09,0.1,0.09,0.16
0.16042304039001465,-0.1,0.08,0.13,0.18
0.170212984085083,-0.1,0.11,0.05,0.15
0.20284104347229004,-0.11,0.1,0.06,0.16
0.20524215698242188,-0.12,0.02,0.12,0.17
0.2069869041442871,-0.1,-0.03,0.1,0.14
0.21711015701293945,-0.04,0.01,0.04,0.05
0.219635009765625,0.04,0.05,0.0,0.06
0.23259687423706055,0.02,0.09,0.01,0.09
0.24015307426452637,0.0,0.16,-0.03,0.16
0.24954009056091309,0.0,0.22,-0.05,0.22
0.25954103469848633,0.0,0.25,-0.08,0.26
0.26958417892456055,0.02,0.32,-0.13,0.34
0.3011641502380371,0.03,0.32,-0.09,0.33
0.3033750057220459,0.01,0.27,-0.02,0.27
0.3053159713745117,-0.05,0.23,0.04,0.23
0.31609296798706055,-0.11,0.23,0.05,0.25
0.31917810440063477,-0.1,0.24,0.03,0.26
0.3323822021484375,-0.1,0.19,0.04,0.21
0.33924007415771484,-0.12,0.17,0.05,0.21
0.3487710952758789,-0.12,0.17,0.05,0.21
0.35913610458374023,-0.1,0.19,0.01,0.21
0.3692290782928467,-0.03,0.25,-0.03,0.25
0.39511799812316895,0.04,0.3,-0.03,0.3
0.39742207527160645,0.06,0.26,0.02,0.26
0.40006494522094727,0.02,0.2,0.0,0.2
0.40894603729248047,-0.03,0.15,-0.01,0.15
0.41910791397094727,-0.06,0.1,0.03,0.12
0.42890000343322754,-0.05,0.15,0.07,0.17
0.43872690200805664,-0.01,0.18,0.07,0.19
0.44948506355285645,0.04,0.14,0.05,0.15
0.45920610427856445,0.05,0.17,0.01,0.17
0.4690530300140381,0.05,0.23,-0.06,0.24
0.5005769729614258,0.06,0.22,-0.08,0.24
0.5023441314697266,0.01,0.19,0.02,0.19
0.5051641464233398,0.03,0.23,0.0,0.23
0.5163869857788086,0.04,0.29,-0.1,0.3
0.5187292098999023,0.02,0.27,-0.05,0.27
0.5331380367279053,-0.03,0.19,0.0,0.19
0.5382161140441895,-0.05,0.19,-0.06,0.2
0.5489559173583984,-0.03,0.24,-0.1,0.26
