time,ax,ay,az,atotal
0.0012249946594238281,0.0,0.27,-0.01,0.27
0.00952601432800293,0.06,0.23,-0.01,0.23
0.019375085830688477,0.08,0.19,-0.01,0.2
0.05111503601074219,0.05,0.19,-0.04,0.2
0.05311703681945801,0.01,0.22,-0.08,0.23
0.05518698692321777,-0.01,0.23,-0.02,0.23
0.06679821014404297,-0.01,0.2,0.06,0.2
0.06972694396972656,-0.01,0.19,0.06,0.19
0.08256292343139648,-0.02,0.12,0.09,0.15
0.08868789672851562,0.0,0.09,0.03,0.09
0.09904098510742188,0.03,0.13,-0.04,0.13
0.10868692398071289,-0.01,0.16,-0.02,0.16
0.11855101585388184,-0.03,0.14,0.04,0.14
0.1421661376953125,-0.02,0.15,0.04,0.15
0.1439509391784668,0.0,0.16,0.0,0.16
0.14840102195739746,0.0,0.13,-0.03,0.13
0.15829896926879883,0.0,0.11,0.04,0.11
0.1683049201965332,0.0,0.1,0.12,0.15
0.1782820224761963,0.01,0.11,0.13,0.17
0.18833589553833008,0.04,0.12,0.11,0.16
0.19898700714111328,0.03,0.14,0.0,0.14
0.2091050148010254,0.01,0.14,0.0,0.14
0.218641996383667,-0.05,0.14,-0.02,0.15
0.24695587158203125,-0.06,0.19,-0.03,0.2
0.24901509284973145,-0.04,0.21,0.0,0.21
0.25077009201049805,-0.01,0.23,0.01,0.23
0.2674121856689453,-0.07,0.2,0.01,0.21
0.2694711685180664,-0.1,0.16,-0.01,0.18
0.2828710079193115,-0.09,0.2,-0.05,0.22
0.2878589630126953,-0.03,0.24,-0.02,0.24
0.299699068069458,0.01,0.23,0.0,0.23
0.3081831932067871,0.02,0.22,0.03,0.22
0.3182201385498047,0.05,0.2,0.01,0.2
0.34694814682006836,0.08,0.22,-0.03,0.23
0.3513469696044922,0.05,0.22,-0.05,0.23
0.35292816162109375,0.01,0.24,-0.03,0.24
0.3573770523071289,-0.02,0.24,-0.02,0.24
0.36743593215942383,-0.04,0.22,-0.03,0.22
0.37748003005981445,-0.05,0.24,-0.01,0.24
0.3873450756072998,-0.03,0.2,0.02,0.2
0.39770007133483887,-0.02,0.15,0.06,0.16
0.4075961112976074,0.0,0.13,0.06,0.14
0.4184861183166504,0.0,0.12,0.04,0.12
0.4469151496887207,-0.03,0.14,0.05,0.15
0.44863104820251465,-0.06,0.14,0.01,0.15
0.4499809741973877,-0.05,0.19,-0.07,0.2
0.46803712844848633,-0.07,0.21,-0.12,0.25
0.4701039791107178,-0.11,0.14,-0.02,0.17
0.4829280376434326,-0.09,0.11,0.04,0.14
0.4879012107849121,-0.03,0.14,0.02,0.14
0.499345064163208,-0.02,0.15,0.06,0.16
0.5072810649871826,-0.03,0.11,0.06,0.12
0.517333984375,-0.06,0.08,0.07,0.12
0.5468811988830566,-0.03,0.1,0.03,0.1
0.5490100383758545,0.03,0.21,-0.06,0.22
0.5511178970336914,0.07,0.27,-0.08,0.29
0.5671491622924805,0.05,0.25,-0.1,0.27
0.568979024887085,-0.02,0.21,-0.07,0.22
0.5844860076904297,-0.06,0.18,-0.06,0.19
0.5868358612060547,-0.06,0.2,-0.07,0.22
0.5995521545410156,-0.05,0.21,0.01,0.21
0.6066341400146484,-0.02,0.2,0.01,0.2
0.6164331436157227,-0.02,0.21,-0.02,0.21
0.6470520496368408,-0.04,0.18,0.04,0.18
0.650446891784668,-0.06,0.15,0.0,0.16
0.6522269248962402,-0.04,0.19,0.02,0.19
0.6672279834747314,-0.02,0.2,0.0,0.2
0.6691789627075195,-0.04,0.21,0.03,0.21
0.6823039054870605,-0.11,0.16,0.08,0.21
0.6859879493713379,-0.13,0.19,0.0,0.23
0.699470043182373,-0.08,0.24,-0.03,0.25
0.7061581611633301,-0.12,0.19,0.02,0.22
0.7160592079162598,-0.13,0.18,0.06,0.23
0.7401890754699707,-0.05,0.22,0.02,0.22
0.7426891326904297,0.0,0.18,0.07,0.19
0.7458970546722412,0.01,0.1,0.08,0.12
0.7558000087738037,0.03,0.09,0.04,0.1
0.766970157623291,0.05,0.15,-0.03,0.16
0.775907039642334,0.06,0.23,-0.06,0.24
